,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_time,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_time,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_time
0,0.05,1.0,-0.8116438579792022,0.15935333333333335,-0.8193046455444484,0.1606,0.00046981450000000005,0.05,1.0,-0.8608130968088987,0.0,-0.8399623711531014,0.0,0.000361739,0.05,1.0,-0.7439561571929247,0.26875000000000004,-0.7828869153870972,0.272,0.000552239
1,0.1,1.0,-0.8435958901799164,0.19573333333333334,-0.821479362085874,0.20036800000000002,0.0004680665,0.1,1.0,-0.8765665818880177,0.0,-0.862052859103328,0.0,0.000388389,0.1,1.0,-0.7931836838702744,0.355,-0.7805364692355907,0.3755,0.000516638
2,0.15,1.0,-0.8143944929383167,0.21616666666666667,-0.8232749687819056,0.21249333333333334,0.0005264102,0.15,1.0,-0.8573164951962725,0.0,-0.8513529760297098,0.0,0.000517718,0.15,1.0,-0.7624227696167819,0.43,-0.7854644769740317,0.399,0.000546998
3,0.2,1.0,-0.8339288091651746,0.22429333333333334,-0.8250278665232063,0.22808533333333333,0.0004369307,0.2,1.0,-0.8805893759464494,0.0,-0.8515592045774613,0.0,0.000381589,0.2,1.0,-0.7722312567471463,0.42,-0.8023475608697848,0.444,0.000514218
4,0.23,1.0,-0.8264560995250325,0.25343333333333334,-0.8354107300634757,0.24728533333333333,0.0004102955,0.23,1.0,-0.870995509908533,0.0,-0.8584200403843205,0.0,0.000360658,0.23,1.0,-0.7743795835660567,0.51375,-0.802934764100522,0.487,0.000431028
5,0.25,1.0,-0.8156310338403331,0.24025333333333332,-0.8379133101051035,0.23668266666666668,0.0004611166,0.25,1.0,-0.8734129033695339,0.0,-0.8683064062769008,0.0,0.000379879,0.25,1.0,-0.7540790928957666,0.48,-0.8000805455402771,0.4695,0.000525728
6,0.3,1.0,-0.8231842832904848,0.28166,-0.843561662186467,0.27946133333333334,0.0004760416,0.3,1.0,-0.8668968058552222,0.0,-0.8756817321307029,0.0,0.000419558,0.3,1.0,-0.7782612097495949,0.595,-0.8092978476321111,0.5914999999999999,0.000557699
7,0.33,1.0,-0.827537681862113,0.2799333333333333,-0.8258102302420042,0.2779253333333333,0.00047964730000000003,0.33,1.0,-0.8711405596206446,0.0,-0.8659017244385336,0.0,0.000446509,0.33,1.0,-0.7847863184855179,0.60125,-0.7808908551458884,0.6034999999999999,0.000530218
8,0.35,1.0,-0.8340099153729754,0.2952866666666667,-0.8322684347415837,0.294144,0.00044689560000000004,0.35,1.0,-0.8830592035757292,0.0,-0.8716710330060098,0.0,0.000359558,0.35,1.0,-0.7773987546991515,0.63875,-0.788579140936291,0.628,0.000521049
