seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
30,30,0.5735056393331963,-0.1181647276781507,0.12731272881299466,-0.49638558017754947,-0.5370722621019437,-1.035140306464095,-0.8413686642453451,-0.938848921219539,-0.344604971102169,0.21904029150846843
