,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-16.81061237166594,-4.844854408954588,[0.055],1.3854955347169027,0.055,34.15532559089998,[2.38549553],1,0.0,tensor(-6.7987),"[np.float64(0.5601656528124827), np.float64(9.30382868054886), np.float64(0.0), np.float64(2.4151462338959795)]",1.0
1,1,-16.659100807779254,-4.994691810371818,[0.05],1.55559281184462,0.05,34.10924635023937,[2.38549553],1,9.999999985291223e-05,tensor(1.9705),"[np.float64(0.5599834201847762), np.float64(9.303969434602898), np.float64(0.00039999999933301093), np.float64(2.4149921724155576)]",1.0
2,2,-16.705698958370593,-5.001130933155338,[0.05],1.567703850549395,0.05,34.07095205619038,[2.38549553],1,0.00014362919587303046,tensor(1.9766),"[np.float64(0.5598195316568763), np.float64(9.30408440839674), np.float64(0.0007257564745392329), np.float64(2.414859487714531)]",1.0
3,3,-16.75266659700795,-5.006752102274797,[0.05],1.5780085666117554,0.05,34.036206252173834,[2.38549553],1,0.00015891330360092985,tensor(1.9818),"[np.float64(0.559662290973384), np.float64(9.304187479055436), np.float64(0.0010317747546293027), np.float64(2.4147360036576653)]",1.0
4,4,-16.79993156922895,-5.0118658704075285,[0.05],1.5872060896619384,0.05,34.00366760199118,[2.38549553],1,0.00015585057533978506,tensor(1.9864),"[np.float64(0.559508303441312), np.float64(9.304283019564124), np.float64(0.0013323214610523823), np.float64(2.4146179937426666)]",1.0
5,5,-16.847438367911906,-5.016620390133826,[0.05],1.595628357802847,0.05,33.972697294685425,[2.38549553],1,0.00013954906277411454,tensor(1.9906),"[np.float64(0.5593561209492461), np.float64(9.304373101081193), np.float64(0.0016325240137587348), np.float64(2.4145037363594413)]",1.0
6,6,-16.89514578596378,-5.02110084346403,[0.05],1.6034649202335913,0.05,33.94292911346355,[2.38549553],1,0.00011309613279644081,tensor(1.9945),"[np.float64(0.5592050044702538), np.float64(9.304458904678913), np.float64(0.0019344155189778725), np.float64(2.4143922728951024)]",1.0
7,7,-16.943022098674845,-5.025361991037301,[0.05],1.610836729307139,0.05,33.91412859378857,[2.38549553],1,7.855004899565915e-05,tensor(1.9982),"[np.float64(0.5590545352635053), np.float64(9.304541182156232), np.float64(0.002238779530578162), np.float64(2.414283007310213)]",1.0
8,8,-16.991042052078136,-5.02944176025526,[0.05],1.617826925494089,0.05,33.886134169020174,[2.38549553],1,3.737388271153879e-05,tensor(2.0017),"[np.float64(0.5589044595805983), np.float64(9.304620448409828), np.float64(0.0025458449357470556), np.float64(2.4141755408932832)]",1.0
9,9,-17.038919125460165,-5.033367858549617,[0.05],1.6245620915734171,0.05,33.858828500618266,[2.38549553],1,-9.344338821665037e-06,tensor(-26.6669),"[np.float64(0.5587546165646153), np.float64(9.30469707504189), np.float64(0.0028555814052332778), np.float64(2.414069592758698)]",1.0
10,10,-17.08726428614778,-5.037161313064685,[0.05],1.6309309082823573,0.05,33.832123106356214,[2.38549553],1,2.3610041878224364e-05,tensor(2.0082),"[np.float64(0.5586049016715161), np.float64(9.304771340094055), np.float64(0.0031678362484093515), np.float64(2.4139649579363294)]",1.0
11,11,-17.135440061275265,-5.040838653227848,[0.05],1.6371240872249624,0.05,33.80594889354445,[2.38549553],1,4.9626801288884896e-05,tensor(2.0113),"[np.float64(0.5584552448186598), np.float64(9.304843459695764), np.float64(0.003482403015058488), np.float64(2.413861480973095)]",1.0
12,12,-17.183699287739636,-5.044413121242908,[0.05],1.643103648083283,0.05,33.78025090749364,[2.38549553],1,6.952532490464245e-05,tensor(2.0143),"[np.float64(0.5583055995031722), np.float64(9.30491360435008), np.float64(0.003799053202589976), np.float64(2.41375904258238)]",1.0
13,13,-17.23203068373498,-5.047895561893228,[0.05],1.648892626737519,0.05,33.75498446356898,[2.38549553],1,8.398168862608327e-05,tensor(2.0172),"[np.float64(0.5581559347699907), np.float64(9.304981911802527), np.float64(0.004117554909421714), np.float64(2.4136575490420764)]",1.0
14,14,-17.280424411809403,-5.0512949997127965,[0.05],1.6545100599504217,0.05,33.730112655791935,[2.38549553],1,9.356285781596507e-05,tensor(2.0200),"[np.float64(0.5580062304034689), np.float64(9.305048495163588), np.float64(0.004437681215804493), np.float64(2.4135569256815113)]",1.0
15,15,-17.32887183808943,-5.054619044601486,[0.05],1.6599718908514818,0.05,33.70560459685514,[2.38549553],1,9.875074184530127e-05,tensor(2.0227),"[np.float64(0.5578564737739952), np.float64(9.305113448572495), np.float64(0.004759214744092498), np.float64(2.4134571123257276)]",1.0
16,16,-17.377365346183943,-5.05787418586439,[0.05],1.6652916205751542,0.05,33.681434151876836,[2.38549553],1,9.995959442008505e-05,tensor(2.0254),"[np.float64(0.5577066576753179), np.float64(9.305176851298581), np.float64(0.005081949314938944), np.float64(2.4133580600626603)]",1.0
17,17,-17.425898190192726,-5.061066009544915,[0.05],1.6704807919909328,0.05,33.65757899194051,[2.38549553],1,9.754890893164683e-05,tensor(2.0280),"[np.float64(0.5575567788441887), np.float64(9.305238770749082), np.float64(0.005405690899848028), np.float64(2.413259728847617)]",1.0
18,18,-17.474464381055405,-5.064199363654829,[0.05],1.675549353510203,0.05,33.63401988363302,[2.38549553],1,9.183317967726535e-05,tensor(2.0305),"[np.float64(0.5574068369003546), np.float64(9.305299264747648), np.float64(0.005730257595010549), np.float64(2.413162085735269)]",1.0
19,19,-17.52305857423495,-5.0672784857641,[0.05],1.6805059403111475,0.05,33.61074013847371,[2.38549553],1,8.3089430271145e-05,tensor(2.0330),"[np.float64(0.5572568335834518), np.float64(9.305358383284132), np.float64(0.006055479202890879), np.float64(2.4130651035219612)]",1.0
20,20,-17.571676043804995,-5.070307102497002,[0.05],1.6853580920000397,0.05,33.587725187513406,[2.38549553],1.001,7.156311774768093e-05,tensor(2.0354),"[np.float64(0.5571067721916113), np.float64(9.305416169886723), np.float64(0.006381196561063794), np.float64(2.4129687597225304)]",1.0
21,21,-14.697286815777545,-4.819362799293061,[0.075],2.1285139674515388,0.075,33.58352602202347,[2.38549553],1.001,5.7472832846509126e-05,tensor(1.1290),"[np.float64(0.5569566571682278), np.float64(9.305472662704211), np.float64(0.006707260869910127), np.float64(2.412873035744756)]",1.0
22,22,-14.711939624606437,-4.820703570923673,[0.075],2.1394906011241264,0.075,33.56437051763425,[2.38549553],1.001,4.26229410154792e-05,tensor(1.1318),"[np.float64(0.5568143876570648), np.float64(9.305520863325905), np.float64(0.007013134195945177), np.float64(2.412784990824895)]",1.0
23,23,-14.72607327811447,-4.821769759467105,[0.075],2.149416489383899,0.075,33.54736602514848,[2.38549553],1.001,2.7050817475505504e-05,tensor(1.1343),"[np.float64(0.5566792410892998), np.float64(9.305561386197626), np.float64(0.007300863898626293), np.float64(2.4127040317273325)]",1.0
24,24,-14.739758721462188,-4.822585183643913,[0.075],2.1583859334549076,0.075,33.53232045707903,[2.38549553],1.001,1.079071252364263e-05,tensor(1.1365),"[np.float64(0.5565505665258965), np.float64(9.30559479592955), np.float64(0.007572317182978069), np.float64(2.412629617774392)]",1.0
25,25,-14.752872573733338,-4.823171422266686,[0.075],2.166524528686407,0.075,33.51906059455918,[2.38549553],1.001,-6.125882865751907e-06,tensor(-29.3745),"[np.float64(0.5564277755481286), np.float64(9.30562161278459), np.float64(0.00782919885054627), np.float64(2.412561254472)]",1.0
26,26,-14.765967024913394,-4.823548055226137,[0.075],2.1737995397317977,0.075,33.50742991228725,[2.38549553],1.001,2.1825253907569346e-05,tensor(1.1404),"[np.float64(0.5563103350427189), np.float64(9.30564231674203), np.float64(0.00807306719680038), np.float64(2.412498488642975)]",1.0
27,27,-14.778590433310391,-4.823732940258764,[0.075],2.1803900465642836,0.075,33.497286379384924,[2.38549553],1.001,4.575982194214421e-05,tensor(1.1420),"[np.float64(0.5561977597197496), np.float64(9.305657352831503), np.float64(0.00830534803600375), np.float64(2.412440902599932)]",1.0
28,28,-14.790965168073393,-4.823742346293958,[0.075],2.186319427320152,0.075,33.48850110443859,[2.38549553],1.001,6.601684131416272e-05,tensor(1.1435),"[np.float64(0.5560896078286987), np.float64(9.305667132910173), np.float64(0.008527346801795059), np.float64(2.4123881117782395)]",1.0
29,29,-14.803124438625407,-4.8234877440785455,[0.075],2.1916458040985414,0.075,33.48095681862251,[2.38549553],1.001,8.290413292446656e-05,tensor(1.1448),"[np.float64(0.555985476119178), np.float64(9.305672039053771), np.float64(0.008740259357410667), np.float64(2.412339760983692)]",1.0
30,30,-14.815097085351137,-4.822890173422911,[0.075],2.196422219203975,0.075,33.474546660877955,[2.38549553],1.001,9.670154059041977e-05,tensor(1.1460),"[np.float64(0.5558849958673179), np.float64(9.305672426032919), np.float64(0.008945181530774544), np.float64(2.412295521628356)]",1.0
31,31,-14.82690822477758,-4.822162180235565,[0.075],2.2006971437908547,0.075,33.469173115956366,[2.38549553],1.001,0.00010766374530474583,tensor(1.1471),"[np.float64(0.5557878294370301), np.float64(9.305668623478232), np.float64(0.009143117634353687), np.float64(2.412255089326044)]",1.0
32,32,-14.838579789463811,-4.821314743134539,[0.075],2.2045149177939702,0.075,33.464747099083,[2.38549553],1.001,0.0001160227373750986,tensor(1.1481),"[np.float64(0.55569366731723), np.float64(9.305660937779834), np.float64(0.009334987720727512), np.float64(2.4122181818238873)]",1.0
