,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,test_prob_o,test_obj_o,0.25_test_obj_o,0.75_test_obj_o,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,dro_prob,dro_obj,0.25_dro_obj,0.75_dro_obj,dro_prob1,dro_obj1,0.25_dro_obj1,0.75_dro_obj1,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj,lcx_prob,lcx_obj,0.25_lcx_obj,0.75_lcx_obj,test_avg_o,test_avg,0.25_test_avg,0.75_test_avg,test_avg_mv,0.25_test_avg_mv,0.75_test_avg_mv,test_avg_pre,0.25_test_avg_pre,0.75_test_avg_pre,test_avg_lcx,test_avg_dro,0.25_test_avg_dro,0.75_test_avg_dro,test_avg_dro1,0.25_test_avg_dro1,0.75_test_avg_dro1,test_avg_scene,0.25_test_avg_scene,0.75_test_avg_scene,test_in,test_in_lcx,test_in_o,test_in_pre,test_in_mv,test_in_scene,test_in_dro,test_in_dro1,test_cvar,test_o_cvar,test_mv_cvar,0.25_mv_cvar,0.75_mv_cvar,test_pre_cvar,0.25_pre_cvar,0.75_pre_cvar,test_dro_cvar,0.25_dro_cvar,0.75_dro_cvar,test_dro_cvar1,0.25_dro_cvar1,0.75_dro_cvar1,test_scene_cvar,test_lcx_cvar
0,0.0,0.0010999999999999998,-0.8107523207713078,-0.8144108346231409,-0.804478423625331,0.0013000000000000002,-0.6590120394564816,-0.676959853095423,-0.6441301769540807,0.0015,-0.5685798800317743,-0.5754059487596479,-0.565444130604897,0.0009000000000000001,-0.769965102210023,-0.7712322375705509,-0.7680889027050264,0.0016,-0.6148068611392955,-0.6241413563046686,-0.6077641287206821,0.0017000000000000001,-0.5481683722925567,-0.5559583665748155,-0.5435589474665297,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8148534975564992,-0.8626699314347235,-0.866417600500691,-0.858047322182219,-0.801026768919775,-0.8072831774130895,-0.7957676559778738,-0.8099112255046595,-0.8109545242788638,-0.8080178820088337,-0.8100400304639799,-0.8080606806411497,-0.8114307287672133,-0.8035206976874429,-0.8020115417360405,-0.8038437445025074,-0.7994894549960132,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.5272831972752124,0.3570797572659531,0.029939201534580174,-0.7002609987215562,0.2872460303571976,-0.5596154847140433,-0.279033067941668,0.34701964488279424,-0.7474632553290341,-0.5326394294092066,-0.4380181102748063,-0.4453951221800031,-0.4363407937672742,-0.733600503963197,-0.7396414699915237,-0.7273903725147979,-0.552996285706673,-0.5617585006251729,-0.5472450109381283,-0.4053574928588139,-0.4163680464708585,-0.39356732256953325,-0.33845708309270106,-0.3201728643912259
0,0.01,0.0061,-0.8162515530649296,-0.8183638338041724,-0.8104756985982702,0.0014,-0.6564010983072108,-0.676959853095423,-0.6441301769540807,0.007299999999999999,-0.5721642940794199,-0.5783599571332669,-0.5671833377758053,0.008900000000000002,-0.7733079980394209,-0.7757297986697349,-0.7725614959087136,0.005900000000000001,-0.618124616476425,-0.6275904045776501,-0.6125685838101471,0.0036000000000000003,-0.5485906904043846,-0.5561713412684399,-0.5445804359780015,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8158417785120653,-0.8612402682357054,-0.8657698611160463,-0.8573491292192021,-0.8042677212387851,-0.81033759070175,-0.8001147106063474,-0.8151206428665455,-0.8164925599577534,-0.813782114762357,-0.8100400304639799,-0.8152823360502002,-0.8191187885330046,-0.8144222218023339,-0.8034448101190794,-0.805139774907524,-0.8001060438825545,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.6095996876886037,0.3570797572659531,0.02777765924834557,-0.7502103095206125,-0.173547406504107,-0.5596154847140433,-0.39207872503356117,0.13635062499774722,-0.7496503114943023,-0.5301654058697944,-0.43964660969865843,-0.4473960012598002,-0.4390323497760339,-0.7393376253298427,-0.7455569362751255,-0.733665457618086,-0.5539038247251333,-0.5621012112762241,-0.547445275902068,-0.405150135503494,-0.4154826434168948,-0.39349886296327113,-0.33845708309270106,-0.3201728643912259
0,0.02,0.0067,-0.8174606013991486,-0.8183638338041724,-0.8134975246579641,0.0014,-0.6564010983072108,-0.676959853095423,-0.6441301769540807,0.0134,-0.5745653429364349,-0.5799718215605592,-0.5682208613874828,0.019399999999999997,-0.7767712585346438,-0.7786922099304056,-0.7751655690205397,0.014599999999999998,-0.6192461301953195,-0.629342624401909,-0.6135254341093546,0.0081,-0.5496328157288367,-0.5571067112659731,-0.5445804359780015,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8158417785120653,-0.8614938878035314,-0.8657698611160463,-0.8579156306852468,-0.8058346032797162,-0.813316919162116,-0.8002542627523188,-0.8180408446559296,-0.8189855693269315,-0.8164893319835933,-0.8100400304639799,-0.8214209250472324,-0.8252368488290271,-0.8182828495780377,-0.8044822306593398,-0.8069487986800091,-0.8001060438825545,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.6261301093570959,0.3570797572659531,0.02777765924834557,-0.7633545629056682,-0.27171158973757364,-0.5596154847140433,-0.4597461290173356,0.08269297035001535,-0.7504577276402196,-0.5301654058697944,-0.44057119264133027,-0.44803245222332155,-0.4392711579137065,-0.7426352913232889,-0.7492704844595457,-0.7362502126208375,-0.5526547473492025,-0.5621756506066082,-0.5433035094920362,-0.40485206566922816,-0.415385209545162,-0.3933961668101864,-0.33845708309270106,-0.3201728643912259
0,0.03,0.008,-0.8176872398213735,-0.8183638338041724,-0.8148353469482881,0.0014,-0.6564010983072108,-0.676959853095423,-0.6441301769540807,0.0182,-0.5756113174969237,-0.5805004355031338,-0.568388829102832,0.030500000000000006,-0.7782832920954447,-0.7795581957669881,-0.7769154609352958,0.021200000000000004,-0.6207515706423625,-0.6308044405721143,-0.6150445248711982,0.0097,-0.5498242069440054,-0.5572342397504425,-0.5445804359780015,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8158417785120653,-0.861757302850161,-0.8657698611160463,-0.8583302065535957,-0.8065474650255083,-0.8143800699362084,-0.8002542627523188,-0.8199701772865321,-0.8215709041551172,-0.8179465224037403,-0.8100400304639799,-0.8251704733119979,-0.8272961518560289,-0.8247636693412927,-0.8046666388974172,-0.8074651756380516,-0.8001060438825545,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.6316115219073452,0.3570797572659531,0.02777765924834557,-0.7706311363032402,-0.29298387111808644,-0.5596154847140433,-0.4879744359466699,0.07294004275673932,-0.750638166760493,-0.5301654058697944,-0.440723930736805,-0.44803245222332155,-0.4393128158778765,-0.7427159500784706,-0.7479274081204961,-0.7363642075174293,-0.5514961779678539,-0.562222818367314,-0.5412300462352546,-0.4048000615728907,-0.4153564626693252,-0.393314997042885,-0.33845708309270106,-0.3201728643912259
0,0.05,0.008,-0.8176872398213735,-0.8183638338041724,-0.8148353469482881,0.0014,-0.6564010983072108,-0.676959853095423,-0.6441301769540807,0.0338,-0.5772739711384041,-0.5854655479612425,-0.568901596092545,0.041199999999999994,-0.779437622820679,-0.7805376093281456,-0.7780517892402586,0.0235,-0.6209259880190507,-0.6309354230604889,-0.6151539205714242,0.0132,-0.5502355380423454,-0.557374831649293,-0.5445804359780015,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8158417785120653,-0.861757302850161,-0.8657698611160463,-0.8583302065535957,-0.8095687766509518,-0.816956592721921,-0.8012640080221636,-0.8223887089235795,-0.823254367161824,-0.821772415524341,-0.8100400304639799,-0.8259299741164974,-0.8288846210272354,-0.8247636693412927,-0.8050727858560796,-0.8086534056420313,-0.8001060438825545,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.6316115219073452,0.3570797572659531,0.02777765924834557,-0.7767371020654609,-0.40599402324575307,-0.5596154847140433,-0.492810896701386,0.05583213975041085,-0.750638166760493,-0.5301654058697944,-0.4409338134610755,-0.4493093552114694,-0.43894643570340397,-0.7427802044538405,-0.748141786308009,-0.7353685122790836,-0.5510643450526507,-0.5621411738527018,-0.5412300462352546,-0.4046346063528924,-0.4152074526859168,-0.3930855647898435,-0.33845708309270106,-0.3201728643912259
0,0.08,0.008,-0.8176872398213735,-0.8183638338041724,-0.8148353469482881,0.0014,-0.6564010983072108,-0.676959853095423,-0.6441301769540807,0.0479,-0.5775669764393435,-0.5855492450933919,-0.5692341541586988,0.0469,-0.7795353339306276,-0.7810634206565383,-0.7780517892402586,0.0235,-0.6209259880190507,-0.6309354230604889,-0.6151539205714242,0.028800000000000003,-0.5503934200741191,-0.557374831649293,-0.5445804359780015,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8158417785120653,-0.861757302850161,-0.8657698611160463,-0.8583302065535957,-0.8117088816018837,-0.8177333243808048,-0.8093282822058604,-0.8229193400961728,-0.8245139076103323,-0.821772415524341,-0.8100400304639799,-0.8259299741164974,-0.8288846210272354,-0.8247636693412927,-0.8076995007075339,-0.8103187983294108,-0.8032151716760048,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.6316115219073452,0.3570797572659531,0.02777765924834557,-0.778096563474462,-0.45535550304715694,-0.5596154847140433,-0.492810896701386,-0.17456675615608025,-0.750638166760493,-0.5301654058697944,-0.44051271514276713,-0.4498870488164954,-0.43858369632082694,-0.7419901928963857,-0.748141786308009,-0.7345476982250667,-0.5510643450526507,-0.5621411738527018,-0.5412300462352546,-0.4049997017381237,-0.4152074526859168,-0.3930855647898435,-0.33845708309270106,-0.3201728643912259
0,0.09,0.008,-0.8176872398213735,-0.8183638338041724,-0.8148353469482881,0.0014,-0.6564010983072108,-0.676959853095423,-0.6441301769540807,0.0479,-0.5775669764393435,-0.5855492450933919,-0.5692341541586988,0.0469,-0.7795353339306276,-0.7810634206565383,-0.7780517892402586,0.0235,-0.6209259880190507,-0.6309354230604889,-0.6151539205714242,0.037,-0.5505296954781633,-0.557374831649293,-0.5449211244881123,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8158417785120653,-0.861757302850161,-0.8657698611160463,-0.8583302065535957,-0.8117088816018837,-0.8177333243808048,-0.8093282822058604,-0.8229193400961728,-0.8245139076103323,-0.821772415524341,-0.8100400304639799,-0.8259299741164974,-0.8288846210272354,-0.8247636693412927,-0.8087177673356816,-0.8124558273179017,-0.8052350977917331,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.6316115219073452,0.3570797572659531,0.02777765924834557,-0.778096563474462,-0.45535550304715694,-0.5596154847140433,-0.492810896701386,-0.25227514438923176,-0.750638166760493,-0.5301654058697944,-0.44051271514276713,-0.4498870488164954,-0.43858369632082694,-0.7419901928963857,-0.748141786308009,-0.7345476982250667,-0.5510643450526507,-0.5621411738527018,-0.5412300462352546,-0.404571887480044,-0.4152074526859168,-0.3930855647898435,-0.33845708309270106,-0.3201728643912259
0,0.1,0.008,-0.8176872398213735,-0.8183638338041724,-0.8148353469482881,0.0014,-0.6564010983072108,-0.676959853095423,-0.6441301769540807,0.0479,-0.5775669764393435,-0.5855492450933919,-0.5692341541586988,0.0469,-0.7795353339306276,-0.7810634206565383,-0.7780517892402586,0.028300000000000002,-0.6209472257345352,-0.6309354230604889,-0.6152070148601354,0.0452,-0.5505768410254533,-0.557374831649293,-0.5449211244881123,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8158417785120653,-0.861757302850161,-0.8657698611160463,-0.8583302065535957,-0.8117088816018837,-0.8177333243808048,-0.8093282822058604,-0.8229193400961728,-0.8245139076103323,-0.821772415524341,-0.8100400304639799,-0.8279300361170469,-0.8305220101457196,-0.8247636693412927,-0.8101722795000196,-0.8124558273179017,-0.8052350977917331,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.6316115219073452,0.3570797572659531,0.02777765924834557,-0.778096563474462,-0.45535550304715694,-0.5596154847140433,-0.5029217073566662,-0.2723545375261116,-0.750638166760493,-0.5301654058697944,-0.44051271514276713,-0.4498870488164954,-0.43858369632082694,-0.7419901928963857,-0.748141786308009,-0.7345476982250667,-0.5502413810605189,-0.560885817271664,-0.5411323860767674,-0.40304038100195605,-0.41429852318408533,-0.3930855647898435,-0.33845708309270106,-0.3201728643912259
0,0.12,0.008,-0.8176872398213735,-0.8183638338041724,-0.8148353469482881,0.0014,-0.6564010983072108,-0.676959853095423,-0.6441301769540807,0.0698,-0.5783249005251142,-0.5855492450933919,-0.5693129029040718,0.0469,-0.7795353339306276,-0.7810634206565383,-0.7780517892402586,0.04340000000000001,-0.6209785749727396,-0.6309354230604889,-0.6152552584217958,0.0536,-0.550924167229689,-0.557374831649293,-0.5449211244881123,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8158417785120653,-0.861757302850161,-0.8657698611160463,-0.8583302065535957,-0.8138745888711831,-0.8217256474550081,-0.8093282822058604,-0.8229193400961728,-0.8245139076103323,-0.821772415524341,-0.8100400304639799,-0.8315292482702595,-0.8327159516985035,-0.8251947531934744,-0.811040053677581,-0.8138261052035574,-0.8052350977917331,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.6316115219073452,0.3570797572659531,0.02777765924834557,-0.778096563474462,-0.5047566463299596,-0.5596154847140433,-0.522047926059596,-0.2896406698966182,-0.750638166760493,-0.5301654058697944,-0.4405109578283251,-0.4498870488164954,-0.43602874406939135,-0.7419901928963857,-0.748141786308009,-0.7345476982250667,-0.5481538715911137,-0.5604771386918216,-0.5373887899998129,-0.4026408225415574,-0.41429852318408533,-0.392013486283299,-0.33845708309270106,-0.3201728643912259
0,0.15,0.008,-0.8176872398213735,-0.8183638338041724,-0.8148353469482881,0.0014,-0.6564010983072108,-0.676959853095423,-0.6441301769540807,0.07300000000000001,-0.5790194583094951,-0.5855492450933919,-0.5693129029040718,0.0469,-0.7795353339306276,-0.7810634206565383,-0.7780517892402586,0.04690000000000001,-0.6210305894758725,-0.6309354230604889,-0.6152552584217958,0.06960000000000001,-0.5511515095562208,-0.5586591790212507,-0.5449211244881123,0.5953460465546536,-0.11807723321377302,0.14935545849356838,-0.4891755488520436,-0.1478632188495837,-0.08036196277385957,-0.5035001592112003,-0.4742526425137601,0.0013039735710106358,-0.4761436793952642,-0.4811033443912146,-0.46946667571171274,-0.8158417785120653,-0.861757302850161,-0.8657698611160463,-0.8583302065535957,-0.8140958938563925,-0.8222789099180312,-0.8093282822058604,-0.8229193400961728,-0.8245139076103323,-0.821772415524341,-0.8100400304639799,-0.8319201492674118,-0.8327159516985035,-0.8251947531934744,-0.8135235040981751,-0.8173856466008849,-0.8078352074060947,-0.8026358018622561,-0.8143223499761836,-0.7949056787589159,-0.6316115219073452,0.3570797572659531,0.02777765924834557,-0.778096563474462,-0.5083108158285342,-0.5596154847140433,-0.5239843384715069,-0.3851831055445873,-0.750638166760493,-0.5301654058697944,-0.44061463339729673,-0.4498870488164954,-0.43602874406939135,-0.7419901928963857,-0.748141786308009,-0.7345476982250667,-0.5476986410092527,-0.5604771386918216,-0.5372205046323041,-0.4018298731845693,-0.4152074526859168,-0.392013486283299,-0.33845708309270106,-0.3201728643912259
