seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
90,0.0001,90,0.23,0.75,1,-0.863829969889214,0.87,-0.8797492220767064,0.84,0.003784897
90,0.00021544346900318845,90,0.23,0.75,1,-0.8638299698710054,0.87,-0.8797492220799865,0.84,0.003784897
90,0.00046415888336127773,90,0.23,0.75,1,-0.8638299698797297,0.87,-0.8797492220802067,0.84,0.003784897
90,0.001,90,0.23,0.75,1,-0.8638299698677911,0.87,-0.8797492220916072,0.84,0.003784897
90,0.002154434690031882,90,0.23,0.75,1,-0.8638299698560303,0.87,-0.8797492220939687,0.836,0.003784897
90,0.004641588833612777,90,0.23,0.75,1,-0.8638299698753442,0.87,-0.8797492220981312,0.836,0.003784897
90,0.01,90,0.23,0.75,1,-0.8638299698645588,0.855,-0.8797492220725542,0.83,0.003784897
90,0.021544346900318822,90,0.23,0.75,1,-0.8615166240501011,0.84,-0.8824736354098195,0.812,0.003784897
90,0.046415888336127774,90,0.23,0.75,1,-0.8517292303428409,0.8,-0.8898721967264054,0.766,0.003784897
90,0.1,90,0.23,0.75,1,-0.8566172328779661,0.715,-0.8995573929687205,0.688,0.003784897
90,0.11,90,0.23,0.75,1,-0.8590099687859266,0.695,-0.9022203160512988,0.668,0.003784897
90,0.14708333333333334,90,0.23,0.75,1,-0.8609750881780512,0.635,-0.8975344346932944,0.606,0.003784897
90,0.18416666666666667,90,0.23,0.75,1,-0.8609671787220359,0.615,-0.895154228583988,0.562,0.003784897
90,0.22125,90,0.23,0.75,1,-0.8598676322634597,0.55,-0.8928209292333065,0.502,0.003784897
90,0.25833333333333336,90,0.23,0.75,1,-0.856680573074911,0.48,-0.8837321963249282,0.462,0.003784897
90,0.29541666666666666,90,0.23,0.75,1,-0.8566193906375099,0.425,-0.8803881942106077,0.422,0.003784897
90,0.3325,90,0.23,0.75,1,-0.8566379625645659,0.385,-0.8785351875422677,0.356,0.003784897
90,0.3695833333333333,90,0.23,0.75,1,-0.8437787498468989,0.335,-0.8853609948712281,0.312,0.003784897
90,0.4066666666666667,90,0.23,0.75,1,-0.8394736394322774,0.295,-0.8871589813209236,0.264,0.003784897
90,0.44375000000000003,90,0.23,0.75,1,-0.838552363076266,0.255,-0.8889489961434818,0.224,0.003784897
90,0.48083333333333333,90,0.23,0.75,1,-0.838096258566315,0.22,-0.8898206101530063,0.198,0.003784897
90,0.5179166666666667,90,0.23,0.75,1,-0.8380452662340886,0.195,-0.8912786792496745,0.18,0.003784897
90,0.555,90,0.23,0.75,1,-0.8380198093633556,0.18,-0.8912841876684628,0.158,0.003784897
90,0.5920833333333334,90,0.23,0.75,1,-0.8381099452670207,0.14,-0.8911040561371943,0.132,0.003784897
90,0.6291666666666667,90,0.23,0.75,1,-0.8381281372759452,0.115,-0.8909255056560039,0.098,0.003784897
90,0.66625,90,0.23,0.75,1,-0.8385606464791749,0.105,-0.8904490646454358,0.082,0.003784897
90,0.7033333333333334,90,0.23,0.75,1,-0.8389331140337086,0.085,-0.8900400727317351,0.062,0.003784897
90,0.7404166666666667,90,0.23,0.75,1,-0.8391873847606643,0.07,-0.8896757053949634,0.052,0.003784897
90,0.7775000000000001,90,0.23,0.75,1,-0.8393688670544824,0.04,-0.8893548249495488,0.042,0.003784897
90,0.8145833333333333,90,0.23,0.75,1,-0.8392399525049307,0.03,-0.8890967596495313,0.036,0.003784897
90,0.8516666666666667,90,0.23,0.75,1,-0.8388993848942523,0.025,-0.8888955875446346,0.03,0.003784897
90,0.88875,90,0.23,0.75,1,-0.8386236861611925,0.02,-0.8887193988476966,0.018,0.003784897
90,0.9258333333333334,90,0.23,0.75,1,-0.8383946071551237,0.02,-0.8885632302020331,0.01,0.003784897
90,0.9629166666666668,90,0.23,0.75,1,-0.8381688989403905,0.02,-0.8884591085351362,0.01,0.003784897
90,1.0,90,0.23,0.75,1,-0.83795810979566,0.01,-0.8883881723612548,0.008,0.003784897
90,1.1,90,0.23,0.75,1,-0.8372312203136794,0.005,-0.8871788663536153,0.006,0.003784897
90,1.2512820512820513,90,0.23,0.75,1,-0.836906125237547,0.005,-0.8858043491103333,0.004,0.003784897
90,1.4025641025641027,90,0.23,0.75,1,-0.8326407125419027,0.0,-0.8796364799145368,0.002,0.003784897
90,1.553846153846154,90,0.23,0.75,1,-0.8300802853840323,0.0,-0.8752843025151551,0.002,0.003784897
90,1.7051282051282053,90,0.23,0.75,1,-0.8284718477567173,0.0,-0.8723542313294124,0.0,0.003784897
90,1.8564102564102565,90,0.23,0.75,1,-0.8285186896133092,0.0,-0.8715514025918474,0.0,0.003784897
90,2.0076923076923077,90,0.23,0.75,1,-0.8290291147476215,0.0,-0.8717312263731514,0.0,0.003784897
90,2.1589743589743593,90,0.23,0.75,1,-0.8291616138507095,0.0,-0.8717530960857914,0.0,0.003784897
90,2.3102564102564105,90,0.23,0.75,1,-0.8292274195516505,0.0,-0.8717786635895923,0.0,0.003784897
90,2.4615384615384617,90,0.23,0.75,1,-0.8296606984494798,0.0,-0.8713712232166931,0.0,0.003784897
90,2.6128205128205133,90,0.23,0.75,1,-0.8298037293802438,0.0,-0.8683570292703653,0.0,0.003784897
90,2.7641025641025645,90,0.23,0.75,1,-0.8295986354618559,0.0,-0.8651270460254932,0.0,0.003784897
90,2.9153846153846157,90,0.23,0.75,1,-0.8294701356900315,0.0,-0.8622273656938184,0.0,0.003784897
90,3.066666666666667,90,0.23,0.75,1,-0.8293460171903944,0.0,-0.8599264847008651,0.0,0.003784897
90,3.2179487179487185,90,0.23,0.75,1,-0.8286637554701335,0.0,-0.8580782302246044,0.0,0.003784897
90,3.3692307692307697,90,0.23,0.75,1,-0.8270772752790606,0.0,-0.8564823031761358,0.0,0.003784897
90,3.520512820512821,90,0.23,0.75,1,-0.8251698141095943,0.0,-0.8548375480042488,0.0,0.003784897
90,3.671794871794872,90,0.23,0.75,1,-0.823083679174342,0.0,-0.8530281787825477,0.0,0.003784897
90,3.8230769230769233,90,0.23,0.75,1,-0.8211256243264196,0.0,-0.8511116374366412,0.0,0.003784897
90,3.974358974358975,90,0.23,0.75,1,-0.8192719107102557,0.0,-0.8491418673315247,0.0,0.003784897
90,4.125641025641026,90,0.23,0.75,1,-0.8175758774343624,0.0,-0.8473704605823841,0.0,0.003784897
90,4.276923076923078,90,0.23,0.75,1,-0.8160084792050547,0.0,-0.8457747717842644,0.0,0.003784897
90,4.4282051282051285,90,0.23,0.75,1,-0.8146840138498678,0.0,-0.8447021598191959,0.0,0.003784897
90,4.57948717948718,90,0.23,0.75,1,-0.8135640646594986,0.0,-0.8441657371446892,0.0,0.003784897
90,4.730769230769232,90,0.23,0.75,1,-0.8125302006484239,0.0,-0.8436008560186342,0.0,0.003784897
90,4.8820512820512825,90,0.23,0.75,1,-0.8115805236110593,0.0,-0.8431569586464185,0.0,0.003784897
90,5.033333333333333,90,0.23,0.75,1,-0.8106992597039945,0.0,-0.8427702870046404,0.0,0.003784897
90,5.184615384615386,90,0.23,0.75,1,-0.8098802839009079,0.0,-0.8424144556215162,0.0,0.003784897
90,5.3358974358974365,90,0.23,0.75,1,-0.8091147060230771,0.0,-0.8420905781801191,0.0,0.003784897
90,5.487179487179487,90,0.23,0.75,1,-0.8082924775719666,0.0,-0.8417881864552942,0.0,0.003784897
90,5.63846153846154,90,0.23,0.75,1,-0.8074598610864805,0.0,-0.8415121303216988,0.0,0.003784897
90,5.7897435897435905,90,0.23,0.75,1,-0.8066456527305799,0.0,-0.8412555489078511,0.0,0.003784897
90,5.941025641025641,90,0.23,0.75,1,-0.8058136821573914,0.0,-0.8408260190247583,0.0,0.003784897
90,6.092307692307694,90,0.23,0.75,1,-0.8049722953902082,0.0,-0.8401969389963834,0.0,0.003784897
90,6.2435897435897445,90,0.23,0.75,1,-0.8042006915849194,0.0,-0.8395944432612382,0.0,0.003784897
90,6.394871794871795,90,0.23,0.75,1,-0.8034710309166551,0.0,-0.8390284108293806,0.0,0.003784897
90,6.546153846153846,90,0.23,0.75,1,-0.802779423848812,0.0,-0.8384952509903577,0.0,0.003784897
90,6.6974358974358985,90,0.23,0.75,1,-0.8021177893758751,0.0,-0.83797894085302,0.0,0.003784897
90,6.848717948717949,90,0.23,0.75,1,-0.8014639798409311,0.0,-0.8374304587859751,0.0,0.003784897
90,7.0,90,0.23,0.75,1,-0.8007789101137548,0.0,-0.8368770612808821,0.0,0.003784897
