seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
0,0.0001,0,0.15,0.5,1.5,703.8945175593208,0.75,770.1701674527087,0.82,0.009119166,0.0,0.0,353.5404213996463,394.2137334714006,394.2162332566789,816.6979997287191,885.7739615116598
0,0.1,0,0.15,0.5,1.5,705.6041916378987,0.7,771.7492275044945,0.732,0.009119166,0.0,0.0,355.12341594344224,395.7878615003189,395.7878639942835,818.6202981405997,887.8116741127366
0,0.105,0,0.15,0.5,1.5,705.6899983864503,0.7,771.8286557835092,0.736,0.009119166,0.0,0.0,355.20264505110754,395.86664690833203,395.86664911445575,818.7174911280669,887.9151069523517
0,0.57875,0,0.15,0.5,1.5,713.8202196669407,0.33,782.0508879972898,0.356,0.009119166,0.0,0.012,362.7100306659634,403.3330997872129,403.33310170683694,827.9277074013052,897.8743820184931
0,1.0525,0,0.15,0.5,1.5,721.9504452139149,0.09,790.2372889870445,0.108,0.009119166,0.23,0.228,370.2191238944343,410.8051788844618,410.80518072731127,837.1457561551829,907.843379221575
0,1.52625,0,0.15,0.5,1.5,730.2039666501686,0.02,798.4236903089495,0.024,0.009119166,0.71,0.688,377.74634960221925,418.29493805475,418.29493979344403,846.3900089843488,917.8258387166651
0,2.0,0,0.15,0.5,1.5,738.58416991477,0.01,806.610095222757,0.008,0.009119166,0.95,0.928,385.36076955105995,425.8466823842047,425.8466844208508,855.7909167138616,927.8216605854626
0,2.05,0,0.15,0.5,1.5,739.4734387142925,0.01,807.4740972496969,0.012,0.009119166,0.96,0.952,386.16474500235023,426.6447450127122,426.6447470806757,856.7923525049468,928.8768058457157
0,2.2874999999999996,0,0.15,0.5,1.5,743.6974593463196,0.01,811.5780959484182,0.024,0.009119166,0.98,0.984,389.9839592722781,430.4363043375927,430.43630640571735,861.5494510426611,933.8890599757851
0,2.525,0,0.15,0.5,1.5,747.9214830011304,0.01,815.6820923976805,0.02,0.009119166,1.0,1.0,393.8036091820785,434.22903494030726,434.2290368261429,866.3068806814124,938.901812414776
0,2.7625,0,0.15,0.5,1.5,752.0536874236323,0.02,819.810461668144,0.016,0.009119166,1.0,1.0,397.6042479246561,437.99695296692124,437.99695497358425,871.0197672791459,943.8965265440235
0,3.0,0,0.15,0.5,1.5,755.8775449560494,0.03,824.9044117799352,0.012,0.009119166,1.0,1.0,401.3413944090437,441.6800415943827,441.6793220831481,875.5857894534521,948.8669944629777
0,3.1,0,0.15,0.5,1.5,757.4878926506435,0.0,827.0492318203293,0.02,0.009119166,1.0,1.0,402.9145129134125,443.2300501774163,443.22900054000047,877.5083576736758,950.959873029968
0,3.4222222222222225,0,0.15,0.5,1.5,762.6777302758388,0.02,833.960320039382,0.02,0.009119166,1.0,1.0,407.97975152993024,448.2198837033766,448.2094451246153,883.7034068075258,957.7033205054614
0,3.7444444444444445,0,0.15,0.5,1.5,767.8686196664623,0.03,840.8714090314485,0.032,0.009119166,1.0,1.0,413.0251847695453,453.1946355685503,453.182271831718,889.8979907800837,964.4378985650479
0,4.066666666666666,0,0.15,0.5,1.5,773.0509524802055,0.0,847.7824982337072,0.008,0.009119166,1.0,1.0,418.0344888073946,458.14449261967667,458.1283662516288,896.0754774043824,971.1405243116291
0,4.388888888888889,0,0.15,0.5,1.5,778.2175468711016,0.03,852.9852808551955,0.02,0.009119166,1.0,1.0,423.1148634273237,463.1923353126822,463.16664769613,902.2870462697258,977.8820025261815
0,4.711111111111111,0,0.15,0.5,1.5,783.3738286801265,0.01,857.9399171373095,0.02,0.009119166,1.0,1.0,427.81240397756466,467.90221539059064,467.7835318884699,908.439361136279,984.2947832861604
0,5.033333333333333,0,0.15,0.5,1.5,788.5135749364129,0.01,865.0319577573437,0.008,0.009119166,1.0,1.0,432.28852144504884,472.41609325532113,472.23365762948754,914.3898876072557,990.5767474883274
0,5.355555555555556,0,0.15,0.5,1.5,793.4524588069982,0.0,870.7242854294952,0.0,0.009119166,1.0,1.0,436.65023314500525,476.88890538877763,476.52382070506957,920.1143354293886,996.5980426164382
0,5.677777777777777,0,0.15,0.5,1.5,797.532332453399,0.0,875.0421290478045,0.0,0.009119166,1.0,1.0,440.84427783600387,481.21703952888294,480.5990285495906,925.4740664829704,1002.257974850253
0,6.0,0,0.15,0.5,1.5,798.7392597747153,0.0,877.3118878788875,0.004,0.009119166,1.0,1.0,444.4588603233194,484.93227865607673,482.9721698758437,929.2054158134657,1006.2652228839812
