seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
30,0.0001,30,0.15,0.75,1,-0.9259875975829117,0.6675,-0.8815657193531703,0.643,0.002902761
30,0.00021544346900318845,30,0.15,0.75,1,-0.9259875976027037,0.6675,-0.8815657193569264,0.643,0.002902761
30,0.00046415888336127773,30,0.15,0.75,1,-0.9259875975630527,0.6675,-0.8815657193509299,0.643,0.002902761
30,0.001,30,0.15,0.75,1,-0.9259875976168168,0.665,-0.8815657193626908,0.642,0.002902761
30,0.002154434690031882,30,0.15,0.75,1,-0.9259875975406667,0.665,-0.8815657193322937,0.642,0.002902761
30,0.004641588833612777,30,0.15,0.75,1,-0.9259875975550592,0.66,-0.8815657193431298,0.642,0.002902761
30,0.01,30,0.15,0.75,1,-0.9259875975496905,0.6475,-0.8815657193321178,0.639,0.002902761
30,0.021544346900318822,30,0.15,0.75,1,-0.925987597533211,0.6325,-0.8815657193337897,0.63,0.002902761
30,0.046415888336127774,30,0.15,0.75,1,-0.9258779953698945,0.6075,-0.8810709228939172,0.605,0.002902761
30,0.1,30,0.15,0.75,1,-0.9207990421437313,0.5225,-0.8764283559804998,0.523,0.002902761
30,0.11,30,0.15,0.75,1,-0.9199845736501109,0.515,-0.8759959043365458,0.515,0.002902761
30,0.14708333333333334,30,0.15,0.75,1,-0.9196894599267088,0.49,-0.8759349655893967,0.484,0.002902761
30,0.18416666666666667,30,0.15,0.75,1,-0.9217526409373394,0.44,-0.8757757366430944,0.439,0.002902761
30,0.22125,30,0.15,0.75,1,-0.9206855546854755,0.4025,-0.8743905211376712,0.415,0.002902761
30,0.25833333333333336,30,0.15,0.75,1,-0.9195545282258247,0.3725,-0.8733745030136001,0.386,0.002902761
30,0.29541666666666666,30,0.15,0.75,1,-0.9208011051957137,0.35,-0.8730119112333259,0.352,0.002902761
30,0.3325,30,0.15,0.75,1,-0.9129437015006359,0.3075,-0.8759931778548484,0.303,0.002902761
30,0.3695833333333333,30,0.15,0.75,1,-0.8957531114939056,0.26,-0.8817478070053769,0.255,0.002902761
30,0.4066666666666667,30,0.15,0.75,1,-0.8958314551143027,0.2225,-0.8820899059744826,0.206,0.002902761
30,0.44375000000000003,30,0.15,0.75,1,-0.8969173963664219,0.165,-0.8827274049573192,0.171,0.002902761
30,0.48083333333333333,30,0.15,0.75,1,-0.8936812747548738,0.15,-0.8710827956866272,0.148,0.002902761
30,0.5179166666666667,30,0.15,0.75,1,-0.8934140125503806,0.1375,-0.8645736946108195,0.14,0.002902761
30,0.555,30,0.15,0.75,1,-0.8956943374293955,0.1225,-0.8639043406213455,0.132,0.002902761
30,0.5920833333333334,30,0.15,0.75,1,-0.8962273589455162,0.1175,-0.8636476206995031,0.125,0.002902761
30,0.6291666666666667,30,0.15,0.75,1,-0.8964167657791217,0.105,-0.8634685234060544,0.117,0.002902761
30,0.66625,30,0.15,0.75,1,-0.8961452190633332,0.1025,-0.863246831014353,0.111,0.002902761
30,0.7033333333333334,30,0.15,0.75,1,-0.8959773177996996,0.0925,-0.8630901941583013,0.102,0.002902761
30,0.7404166666666667,30,0.15,0.75,1,-0.8958881100042138,0.0875,-0.8629826813732254,0.099,0.002902761
30,0.7775000000000001,30,0.15,0.75,1,-0.8958195283488126,0.0775,-0.8628925310863913,0.097,0.002902761
30,0.8145833333333333,30,0.15,0.75,1,-0.8957440031421191,0.0775,-0.86279930147138,0.097,0.002902761
30,0.8516666666666667,30,0.15,0.75,1,-0.895599546245231,0.0675,-0.8626596641841426,0.095,0.002902761
30,0.88875,30,0.15,0.75,1,-0.8953842768544478,0.065,-0.8624485496339803,0.088,0.002902761
30,0.9258333333333334,30,0.15,0.75,1,-0.8952251009891253,0.0575,-0.8622426593463467,0.085,0.002902761
30,0.9629166666666668,30,0.15,0.75,1,-0.8951635932009501,0.0575,-0.8620022769403055,0.083,0.002902761
30,1.0,30,0.15,0.75,1,-0.8950487986983401,0.0575,-0.8616712844417326,0.077,0.002902761
30,1.1,30,0.15,0.75,1,-0.8944472239592234,0.0525,-0.8606783622223786,0.072,0.002902761
30,1.2512820512820513,30,0.15,0.75,1,-0.8925396519483085,0.04,-0.8584540460597975,0.053,0.002902761
30,1.4025641025641027,30,0.15,0.75,1,-0.8904445570458563,0.025,-0.8568760529260216,0.035,0.002902761
30,1.553846153846154,30,0.15,0.75,1,-0.8872401501066303,0.0125,-0.8534690560470085,0.033,0.002902761
30,1.7051282051282053,30,0.15,0.75,1,-0.8839238403576204,0.01,-0.8492738531149641,0.016,0.002902761
30,1.8564102564102565,30,0.15,0.75,1,-0.8815174950066913,0.0025,-0.8458820298418338,0.009,0.002902761
30,2.0076923076923077,30,0.15,0.75,1,-0.8793663425806951,0.0025,-0.8428717412187545,0.006,0.002902761
30,2.1589743589743593,30,0.15,0.75,1,-0.8771357330172261,0.0025,-0.8399703487885736,0.003,0.002902761
30,2.3102564102564105,30,0.15,0.75,1,-0.8747022678535279,0.0025,-0.8372861632971185,0.002,0.002902761
30,2.4615384615384617,30,0.15,0.75,1,-0.8725676744478599,0.0,-0.8352387138666365,0.0,0.002902761
30,2.6128205128205133,30,0.15,0.75,1,-0.870703282072083,0.0,-0.8334237926386646,0.0,0.002902761
30,2.7641025641025645,30,0.15,0.75,1,-0.8691009839250878,0.0,-0.8318104142559718,0.0,0.002902761
30,2.9153846153846157,30,0.15,0.75,1,-0.8674979142227331,0.0,-0.8304431825374265,0.0,0.002902761
30,3.066666666666667,30,0.15,0.75,1,-0.8658516144801485,0.0,-0.8292748823327479,0.0,0.002902761
30,3.2179487179487185,30,0.15,0.75,1,-0.864380464989869,0.0,-0.828122009980076,0.0,0.002902761
30,3.3692307692307697,30,0.15,0.75,1,-0.862883155176811,0.0,-0.8269297653361085,0.0,0.002902761
30,3.520512820512821,30,0.15,0.75,1,-0.8615300694918387,0.0,-0.8258271427879881,0.0,0.002902761
30,3.671794871794872,30,0.15,0.75,1,-0.8603539892339281,0.0,-0.824871115058163,0.0,0.002902761
30,3.8230769230769233,30,0.15,0.75,1,-0.8596299089406361,0.0,-0.8243134865359522,0.0,0.002902761
30,3.974358974358975,30,0.15,0.75,1,-0.8590489525573465,0.0,-0.8238804114103666,0.0,0.002902761
30,4.125641025641026,30,0.15,0.75,1,-0.8584598253417398,0.0,-0.8235750180788117,0.0,0.002902761
30,4.276923076923078,30,0.15,0.75,1,-0.8578103376836959,0.0,-0.823253174945738,0.0,0.002902761
30,4.4282051282051285,30,0.15,0.75,1,-0.8571140231147993,0.0,-0.8228925702043058,0.0,0.002902761
30,4.57948717948718,30,0.15,0.75,1,-0.8563450155757022,0.0,-0.8224922426683586,0.0,0.002902761
30,4.730769230769232,30,0.15,0.75,1,-0.8555354800908717,0.0,-0.822062175559892,0.0,0.002902761
30,4.8820512820512825,30,0.15,0.75,1,-0.8547370728948677,0.0,-0.8217301209147561,0.0,0.002902761
30,5.033333333333333,30,0.15,0.75,1,-0.8540146355562348,0.0,-0.8214457985318291,0.0,0.002902761
30,5.184615384615386,30,0.15,0.75,1,-0.8533677570662388,0.0,-0.8211958177366693,0.0,0.002902761
30,5.3358974358974365,30,0.15,0.75,1,-0.8527716736574484,0.0,-0.820946040665029,0.0,0.002902761
30,5.487179487179487,30,0.15,0.75,1,-0.8522118774190887,0.0,-0.8206834663045502,0.0,0.002902761
30,5.63846153846154,30,0.15,0.75,1,-0.8516866045562077,0.0,-0.8204389148360341,0.0,0.002902761
30,5.7897435897435905,30,0.15,0.75,1,-0.8511201418984271,0.0,-0.8201890926928126,0.0,0.002902761
30,5.941025641025641,30,0.15,0.75,1,-0.8505312254462162,0.0,-0.8199521756638295,0.0,0.002902761
30,6.092307692307694,30,0.15,0.75,1,-0.8499417694465369,0.0,-0.8197291169307501,0.0,0.002902761
30,6.2435897435897445,30,0.15,0.75,1,-0.849386188324716,0.0,-0.8195049373755822,0.0,0.002902761
30,6.394871794871795,30,0.15,0.75,1,-0.8488591845504194,0.0,-0.8192913486027991,0.0,0.002902761
30,6.546153846153846,30,0.15,0.75,1,-0.8483486490936468,0.0,-0.8190831150791057,0.0,0.002902761
30,6.6974358974358985,30,0.15,0.75,1,-0.8478657749540194,0.0,-0.8188865150541174,0.0,0.002902761
30,6.848717948717949,30,0.15,0.75,1,-0.8474012475589848,0.0,-0.8186930685822099,0.0,0.002902761
30,7.0,30,0.15,0.75,1,-0.8469278246579135,0.0,-0.8184550518675024,0.0,0.002902761
