,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.278598874048481,-6.649632768639227,0.0,[0.07],0.5136995821482219,0.755,0.07,1.0
1,"(100,)",-5.277572797942388,-7.56092242589269,-0.1268507808936128,[0.17],2.036202656622836,0.54,0.17,1.0
2,"(200,)",-5.231568776842765,-7.802175302277108,-0.12668404271684333,[0.15],1.814492950220396,0.545,0.15,1.0
3,"(300,)",-5.128773627269345,-7.719888852986248,-0.12991979653539057,[0.14],1.5894114811003164,0.55,0.14,1.0
4,"(400,)",-5.1001652370516455,-7.675927058904648,-0.1274365660412821,[0.125],1.5486840025758546,0.54,0.125,1.0
5,"(500,)",-5.131072368569164,-7.7136923343100445,-0.1262602262360517,[0.14],1.5878827953279482,0.535,0.14,1.0
