seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,valid_avg,avg_val,valid_cvar,test_cvar
80,0.0001,80,0.15,1.5,1,0.1306994084364194,0.59,0.07199909865639666,0.579,0.000612295,0.0,0.0,-0.9845674160929896,-0.9855805181522976,-0.8525307829825615,-0.8682279976045831,0.6152189969189169,0.5700633862587811
80,0.00016378937069540646,80,0.15,1.5,1,0.13069940496336277,0.59,0.07199910337733767,0.579,0.000612295,0.0,0.0,-0.9845220302922927,-0.9855349465345303,-0.8525307835053738,-0.868227998342463,0.6152189959992678,0.5700633861541986
80,0.00026826957952797245,80,0.15,1.5,1,0.13069940349300505,0.59,0.071999101521178,0.578,0.000612295,0.0,0.0,-0.9844476930206124,-0.9854603049416194,-0.8525307835069352,-0.8682279981407235,0.6152189979317876,0.5700633879328065
80,0.00043939705607607906,80,0.15,1.5,1,0.13069940889056741,0.59,0.07199910234368093,0.578,0.000612295,0.0,0.0,-0.9843259362254314,-0.9853380496313663,-0.8525307833817842,-0.868227998115684,0.6152189957653893,0.5700633858830189
80,0.0007196856730011522,80,0.15,1.5,1,0.1306994046981649,0.59,0.07199910145718436,0.578,0.000612295,0.0,0.0,-0.9841265119933587,-0.9851378089992555,-0.8525307833589324,-0.8682279980751998,0.6152189971806628,0.5700633876132819
80,0.0011787686347935866,80,0.15,1.5,1,0.13069940841319988,0.59,0.07199910059557191,0.578,0.000612295,0.0,0.0,-0.9837998761348569,-0.984809835792563,-0.8525307836004339,-0.8682279984073216,0.6152189961149886,0.5700633858303117
80,0.0019306977288832496,80,0.15,1.5,1,0.13069940211557698,0.5875,0.0719991025473698,0.576,0.000612295,0.0,0.0,-0.983264881373183,-0.9842726507721397,-0.8525307834781715,-0.8682279981257968,0.6152189976410631,0.5700633879804915
80,0.0031622776601683794,80,0.15,1.5,1,0.13069940833266708,0.5875,0.07199910367859745,0.576,0.000612295,0.0,0.0,-0.9823886168497846,-0.9833927987393535,-0.852530783410659,-0.8682279983580452,0.6152190007075389,0.5700633899656595
80,0.005179474679231213,80,0.15,1.5,1,0.13069940903067728,0.585,0.07199910404923254,0.575,0.000612295,0.0,0.0,-0.9809533883894497,-0.9819516943594955,-0.8525307833443668,-0.8682279981396082,0.6152190015171152,0.570063390760913
80,0.008483428982440717,80,0.15,1.5,1,0.13069940436609107,0.58,0.07199910416326356,0.571,0.000612295,0.0,0.0,-0.9786026367707257,-0.9795913185540591,-0.8525307832732841,-0.8682279978689807,0.6152189981530978,0.5700633882888504
80,0.013894954943731374,80,0.15,1.5,1,0.11844446171854117,0.5725,0.07199910288759208,0.567,0.000612295,0.0,0.0,-0.9747581755712064,-0.9757299299625061,-0.8510985696859471,-0.8657530098448198,0.6142856717812119,0.5645353309664717
80,0.022758459260747887,80,0.15,1.5,1,0.08517315360959762,0.57,0.06033461004836346,0.569,0.000612295,0.0,0.0,-0.9685424448245393,-0.9694700761443671,-0.8498617215766646,-0.8612912396717957,0.5748871321010461,0.541079538412834
80,0.03727593720314938,80,0.15,1.5,1,-0.020530256805020818,0.5775,0.004086862576731409,0.561,0.000612295,0.0,0.0,-0.9587847945658481,-0.9595782657510228,-0.8550838745144391,-0.8612733923017881,0.4870643881023186,0.48320462096709843
80,0.061054022965853265,80,0.15,1.5,1,-0.04769118958294436,0.56,-0.048056311109179545,0.561,0.000612295,0.0,0.0,-0.9440240245093432,-0.9445978320182989,-0.8637787804217655,-0.855275169998579,0.42500872417774105,0.40322217735767235
80,0.1,80,0.15,1.5,1,-0.06537730536720437,0.5575,-0.15963378983328425,0.534,0.000612295,0.0,0.0,-0.9218230269363116,-0.9219286797835784,-0.8638451496714794,-0.8546090444117208,0.36003730718468563,0.3372516952155441
80,0.11,80,0.15,1.5,1,-0.09613551380211732,0.5575,-0.1654088716326731,0.532,0.000612295,0.0,0.0,-0.9165067374117567,-0.916471321061157,-0.8574449010093965,-0.8527097482096635,0.3404168578238443,0.3220197366585012
80,0.1568421052631579,80,0.15,1.5,1,-0.16787259232703966,0.5375,-0.2683445844842622,0.504,0.000612295,0.0,0.0,-0.8933385829718934,-0.8928923598302144,-0.845580393077057,-0.8485513619422297,0.2744725404323866,0.26322696918124466
80,0.2036842105263158,80,0.15,1.5,1,-0.2286740632768698,0.545,-0.29079872968384457,0.495,0.000612295,0.0,0.0,-0.8720912107328914,-0.871632264577743,-0.8378031462866318,-0.8474705289476805,0.19372501426989933,0.171848423533684
80,0.25052631578947365,80,0.15,1.5,1,-0.36844759643946184,0.5175,-0.41626575575860725,0.473,0.000612295,0.0,0.0,-0.8539979788334855,-0.8536611289102812,-0.8478419145916937,-0.8556745947087768,-0.09988005414209226,-0.10496734013703002
80,0.29736842105263156,80,0.15,1.5,1,-0.4261359495988376,0.49,-0.4823261879611603,0.466,0.000612295,0.0,0.0,-0.838743844169935,-0.8385965583439754,-0.8451450131792311,-0.850264234590774,-0.22835649122499482,-0.23043448014272383
80,0.34421052631578947,80,0.15,1.5,1,-0.47469548488701757,0.4875,-0.494477138462676,0.45,0.000612295,0.0,0.0,-0.8253594604028217,-0.8255877109211762,-0.8422190485403596,-0.8485082891907282,-0.29204541856429556,-0.3015678474759887
80,0.3910526315789473,80,0.15,1.5,1,-0.5068826652353468,0.46,-0.5244676165896764,0.426,0.000612295,0.0,0.0,-0.8131826332143148,-0.8138123729670589,-0.8427883479127922,-0.8486780816560828,-0.3581619809965559,-0.36132403409997477
80,0.4378947368421052,80,0.15,1.5,1,-0.5353151307636377,0.43,-0.549488920538223,0.406,0.000612295,0.0,0.0,-0.8022505184914682,-0.8031817866420797,-0.8438890569786888,-0.848360929119253,-0.40990791911867464,-0.39744217194959885
80,0.48473684210526313,80,0.15,1.5,1,-0.5544305750405065,0.4125,-0.5561965706157409,0.395,0.000612295,0.0,0.0,-0.7920810740429886,-0.793244695416313,-0.8436506700798486,-0.8474059378434665,-0.4378101540221512,-0.41774005812831333
80,0.531578947368421,80,0.15,1.5,1,-0.5717928158895254,0.3975,-0.5628026896370959,0.369,0.000612295,0.0,0.0,-0.7824855941266358,-0.7838244811736672,-0.8431910755509082,-0.8457249377905184,-0.4606438246716209,-0.43371512586740596
80,0.578421052631579,80,0.15,1.5,1,-0.5801653936693962,0.37,-0.5687128039009558,0.346,0.000612295,0.0,0.0,-0.7734054181255052,-0.7748512265195823,-0.8414475139379601,-0.8428232524829273,-0.48624674532910817,-0.448127958461554
80,0.6252631578947369,80,0.15,1.5,1,-0.5846888217989784,0.3575,-0.5762121751693404,0.329,0.000612295,0.0,0.0,-0.7648048966188159,-0.7662757727010583,-0.8394873267232257,-0.8404659024472735,-0.5012670978196894,-0.4577451460794332
