,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.0939454420843875,-6.608797931353957,-8.886864577561937e-10,[0.065],1.0377748693172777,0.725,0.065,1.0
1,"(100,)",-4.075726849388564,-6.480026578053245,-2.065023707586988e-09,[0.065],1.0883218293359516,0.72,0.065,1.0
2,"(200,)",-4.006368841461804,-6.383531313770132,-4.963060185048107e-09,[0.065],1.0371752316469192,0.745,0.065,1.0
3,"(300,)",-3.9973039860452286,-6.3711218934643234,-9.150653568212874e-09,[0.065],1.0312263941802546,0.745,0.065,1.0
4,"(400,)",-3.9912242097436077,-6.363159965004346,-7.20364745632196e-09,[0.065],1.0247846360498094,0.745,0.065,1.0
5,"(500,)",-3.989997724605739,-6.361785655584299,-7.782928967969838e-09,[0.065],1.0243821601344205,0.745,0.065,1.0
