,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.317182485551806,-6.586746726134273,0.0,[0.04],0.34561931178384775,0.835,0.04,1.0
1,"(100,)",-4.367866407035915,-6.533981902428048,0.0,[0.045],0.43435890270983013,0.825,0.045,1.0
2,"(200,)",-4.345236594006301,-6.510057471075367,0.0,[0.045],0.40520333522077684,0.835,0.045,1.0
3,"(300,)",-4.337060772941398,-6.517914979388934,0.0,[0.045],0.3820074351832125,0.84,0.045,1.0
4,"(400,)",-4.333648260004705,-6.511713539620426,0.0,[0.045],0.38065154554009745,0.84,0.045,1.0
5,"(500,)",-4.332537651478209,-6.5104316252837755,0.0,[0.045],0.3794844639938726,0.84,0.045,1.0
