,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_time,mean_valid_cover,mean_test_cover,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_time,0.25_valid_cover,0.25_test_cover,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_time,0.75_valid_cover,0.75_test_cover
0,0.05,1.0,-0.8485535126236261,0.21005333333333331,-0.8746508743867311,0.203996,0.00039381009999999995,1.9999999999999998e-05,0.0,0.05,1.0,-0.8785184065373932,0.0,-0.8991127103434189,0.0,0.000340951,0.0,0.0,0.05,1.0,-0.8268215815970048,0.3975,-0.8550142996206742,0.37525,0.000408161,0.0,0.0
1,0.1,1.0,-0.8425933100680203,0.21884,-0.8605507206503121,0.21867066666666668,0.00048018329999999996,0.0,4.666666666666667e-05,0.1,1.0,-0.8639214664780807,0.0,-0.8891849427429215,0.0,0.000419031,0.0,0.0,0.1,1.0,-0.8101115658002822,0.398125,-0.8417645895155441,0.4085,0.000536331,0.0,0.0
2,0.15,1.0,-0.828539824459849,0.2835533333333333,-0.855001605179762,0.2806746666666667,0.000455977,1e-05,4e-06,0.15,1.0,-0.8639046338333242,0.0,-0.8858702778063148,0.0,0.000421361,0.0,0.0,0.15,1.0,-0.7979964904970962,0.61,-0.8307664955649865,0.609,0.000513041,0.0,0.0
3,0.2,1.0,-0.8515373821431909,0.273,-0.8648553276755261,0.27324,0.000409391,0.00030000000000000003,0.00032933333333333333,0.2,1.0,-0.8865074582002639,0.0,-0.8916663598802166,0.0,0.000319911,0.0,0.0,0.2,1.0,-0.818757345606556,0.56,-0.8394509585594098,0.5765,0.000476251,0.0,0.0
4,0.23,1.0,-0.8563635317898329,0.28740333333333334,-0.8689534810768706,0.28631866666666667,0.0004212872,9.999999999999999e-05,2.4000000000000004e-05,0.23,1.0,-0.8931014334591743,0.0,-0.9030103204667277,0.0,0.000375511,0.0,0.0,0.23,1.0,-0.8138229766681565,0.631875,-0.8413145734515151,0.61975,0.000421931,0.0,0.0
5,0.25,1.0,-0.8413730206601809,0.27091,-0.8590253555380418,0.2670146666666667,0.00041751009999999993,4.9999999999999996e-05,4.5333333333333335e-05,0.25,1.0,-0.8856330355069576,0.0,-0.8878098366530323,0.0,0.000329951,0.0,0.0,0.25,1.0,-0.8101530103300703,0.556875,-0.8369250960342646,0.551,0.000515091,0.0,0.0
6,0.3,1.0,-0.8279262416166169,0.30428666666666665,-0.8556858548631364,0.29937600000000003,0.0004369208,9.999999999999999e-06,4.4e-05,0.3,1.0,-0.8503677645066665,0.0,-0.8913680376591644,0.0,0.000366911,0.0,0.0,0.3,1.0,-0.7941581980917294,0.656875,-0.815436381370991,0.64325,0.000528991,0.0,0.0
7,0.33,1.0,-0.8439300586862405,0.31265000000000004,-0.8722957098625029,0.3115253333333333,0.00044554100000000004,0.0006233333333333334,0.0008013333333333333,0.33,1.0,-0.8770145400829336,0.0,-0.9086703514774538,0.001,0.000367611,0.0,0.0,0.33,1.0,-0.817641753820595,0.715,-0.8380727892457315,0.7095,0.000510021,0.0,0.0
8,0.35,1.0,-0.8421639815830193,0.32550666666666667,-0.8508441714857502,0.32468400000000003,0.00046363590000000004,1.9999999999999998e-05,1.2000000000000002e-05,0.35,1.0,-0.8870724499197439,0.005,-0.8835459012843976,0.005,0.00040345,0.0,0.0,0.35,1.0,-0.8012080914003193,0.7375,-0.8214523684766845,0.728,0.000533511,0.0,0.0
