,mean_Rho,mean_Test_val,mean_Avg_prob_test,mean_Validate_val,mean_Avg_prob_validate,0.25_Rho,0.25_Test_val,0.25_Avg_prob_test,0.25_Validate_val,0.25_Avg_prob_validate,0.75_Rho,0.75_Test_val,0.75_Avg_prob_test,0.75_Validate_val,0.75_Avg_prob_validate
0,0.5,-0.8853653302345851,0.2434,-0.8942839594749843,0.2405,0.5,-0.8860963664370992,0.24,-0.8959543635051057,0.24,0.5,-0.8822927360373226,0.246,-0.8910396647290483,0.2525
1,0.5423728813559322,-0.8826016358278255,0.22400000000000003,-0.8912879721726755,0.223,0.5423728813559322,-0.8844413257565711,0.221,-0.8906295883133916,0.2225,0.5423728813559322,-0.8789967903781241,0.227,-0.8885260097852133,0.2325
2,0.5847457627118644,-0.8799769624908279,0.20739999999999997,-0.8883134959213338,0.2085,0.5847457627118644,-0.8833399669266169,0.203,-0.8887406107385164,0.21,0.5847457627118644,-0.8756858748641166,0.212,-0.884760077585872,0.2125
3,0.6271186440677966,-0.8771542767873978,0.192,-0.8852718724096423,0.188,0.6271186440677966,-0.8803746755469563,0.186,-0.8857669166112148,0.1725,0.6271186440677966,-0.871931298899596,0.193,-0.8807818778910655,0.2
4,0.6694915254237288,-0.8739849922741023,0.18,-0.8817575875974721,0.173,0.6694915254237288,-0.8759000118285485,0.171,-0.8811563067323026,0.1575,0.6694915254237288,-0.868999520186452,0.181,-0.8775686160490608,0.1875
5,0.711864406779661,-0.8712955574475837,0.16419999999999998,-0.8787465747521438,0.16399999999999998,0.711864406779661,-0.8724716575529302,0.152,-0.8776237998709954,0.155,0.711864406779661,-0.866646824434263,0.17,-0.8749898506141929,0.1725
6,0.7542372881355932,-0.8689956996773033,0.1528,-0.876159585876108,0.15350000000000003,0.7542372881355932,-0.8697370159087441,0.141,-0.8748060811733582,0.145,0.7542372881355932,-0.8647076593396543,0.16,-0.8728645911674816,0.1625
7,0.7966101694915254,-0.8665847743716544,0.1442,-0.8735387357842137,0.147,0.7966101694915254,-0.8674900917377468,0.132,-0.8724908943158803,0.1425,0.7966101694915254,-0.8622275868633926,0.153,-0.8701591244939374,0.155
8,0.8389830508474576,-0.8642179155590203,0.1366,-0.870985437084243,0.13599999999999998,0.8389830508474576,-0.8656032111536311,0.122,-0.8705466868869265,0.125,0.8389830508474576,-0.8588110745954768,0.141,-0.8664462924221339,0.1475
9,0.8813559322033898,-0.8620535879664175,0.1282,-0.8686575464857341,0.126,0.8813559322033898,-0.8639890560142612,0.117,-0.8688834980539335,0.1225,0.8813559322033898,-0.8570090139936221,0.138,-0.8633760749432898,0.135
10,0.923728813559322,-0.8595960459095281,0.12,-0.8660104577172575,0.12050000000000001,0.923728813559322,-0.8625899328605523,0.109,-0.8674418695394391,0.115,0.923728813559322,-0.854947864801013,0.131,-0.8607628895401649,0.135
11,0.9661016949152542,-0.8569099476014967,0.11179999999999998,-0.8631224611418009,0.11400000000000002,0.9661016949152542,-0.8613624360229999,0.104,-0.8661770822589849,0.1025,0.9661016949152542,-0.8521171782399993,0.123,-0.8583386123390536,0.1275
12,1.0084745762711864,-0.8542100070732841,0.10600000000000001,-0.8602743688030596,0.1075,1.0084745762711864,-0.8590319302315073,0.098,-0.8637573593384205,0.0975,1.0084745762711864,-0.8493951878481989,0.118,-0.8561419591752432,0.125
13,1.0508474576271185,-0.8515394410076329,0.1004,-0.8574566502605444,0.1035,1.0508474576271185,-0.8556981473455276,0.097,-0.8602876928934785,0.095,1.0508474576271185,-0.8476887494863773,0.111,-0.8532031780103566,0.1175
14,1.0932203389830508,-0.8491115072074674,0.0964,-0.8548800332916094,0.0985,1.0932203389830508,-0.8528679045283616,0.091,-0.8573421022478205,0.0925,1.0932203389830508,-0.8461761592588921,0.107,-0.8504767027612428,0.1075
15,1.1355932203389831,-0.8469366331342819,0.0938,-0.8525685714886679,0.093,1.1355932203389831,-0.8504262871035112,0.088,-0.8548009732610476,0.0875,1.1355932203389831,-0.844823988330495,0.104,-0.848090230169104,0.0975
16,1.1779661016949152,-0.8448647513903247,0.0888,-0.8503853826085873,0.0875,1.1779661016949152,-0.8482920940162924,0.085,-0.852579797749644,0.0825,1.1779661016949152,-0.8428058337297467,0.099,-0.8459786920935188,0.095
17,1.220338983050847,-0.8430067961150328,0.0846,-0.8484306875656653,0.08449999999999999,1.220338983050847,-0.8464058872844807,0.082,-0.8506167160119286,0.08,1.220338983050847,-0.8409066402828789,0.09,-0.8440938779526778,0.095
18,1.2627118644067796,-0.8413401448672323,0.0812,-0.8466803181449691,0.084,1.2627118644067796,-0.8447236612794061,0.078,-0.8488659290017133,0.08,1.2627118644067796,-0.8392095322381958,0.087,-0.842398387516634,0.0925
19,1.305084745762712,-0.8398408318717469,0.0754,-0.8451054762545664,0.079,1.305084745762712,-0.8432117232438155,0.07,-0.8472923733153936,0.0725,1.305084745762712,-0.8376831242322187,0.081,-0.8408633258606217,0.0875
20,1.347457627118644,-0.8383996357067505,0.0708,-0.8435838662610113,0.0755,1.347457627118644,-0.8418428770242415,0.067,-0.8458677389859173,0.0675,1.347457627118644,-0.8363006759263967,0.076,-0.8394653264920703,0.085
21,1.389830508474576,-0.8369603504824046,0.0686,-0.8420786900826529,0.07150000000000001,1.389830508474576,-0.8403558520161067,0.065,-0.8444097417553388,0.0625,1.389830508474576,-0.8350415266203142,0.072,-0.8381578480683816,0.08
22,1.4322033898305084,-0.8354932370615261,0.0654,-0.8405661978410699,0.06899999999999999,1.4322033898305084,-0.8388592319496522,0.061,-0.8429872979729857,0.0625,1.4322033898305084,-0.8338873254199027,0.069,-0.8365566318718572,0.0775
23,1.4745762711864407,-0.8341166381048726,0.0624,-0.8391518756658941,0.0665,1.4745762711864407,-0.8374929780594702,0.058,-0.8416887460854637,0.0625,1.4745762711864407,-0.8328260064204294,0.066,-0.8349276295219038,0.0725
24,1.5169491525423728,-0.8328507992962685,0.059199999999999996,-0.8378528399833908,0.0645,1.5169491525423728,-0.83624021055556,0.055,-0.840497904553329,0.0575,1.5169491525423728,-0.8317651293731178,0.06,-0.833433718035063,0.07
25,1.559322033898305,-0.8316623561889444,0.055600000000000004,-0.8366412669160779,0.061,1.559322033898305,-0.8350861757794212,0.052,-0.8394008309213059,0.055,1.559322033898305,-0.8304054504021825,0.058,-0.8320229813195964,0.07
26,1.6016949152542372,-0.8305222419052665,0.0538,-0.8354853009911789,0.057499999999999996,1.6016949152542372,-0.8340170057089888,0.049,-0.8383847029384764,0.0525,1.6016949152542372,-0.8289474915556326,0.058,-0.8305456944813414,0.0625
27,1.6440677966101696,-0.8293266337685988,0.0526,-0.8342686215669624,0.053000000000000005,1.6440677966101696,-0.8330246753268721,0.047,-0.8374415279239703,0.045,1.6440677966101696,-0.8276017455902319,0.056,-0.8291820286078538,0.0575
28,1.6864406779661016,-0.8281171218797339,0.0494,-0.8330310789971319,0.052000000000000005,1.6864406779661016,-0.8320995989701123,0.044,-0.8365625028607012,0.045,1.6864406779661016,-0.826222153880524,0.053,-0.8277734635164046,0.0575
29,1.7288135593220335,-0.8269229510739237,0.046599999999999996,-0.8318040914688094,0.0505,1.7288135593220335,-0.8310292936851028,0.04,-0.8357417493267907,0.0425,1.7288135593220335,-0.8245839691824838,0.05,-0.8260737686421694,0.0575
30,1.771186440677966,-0.8257477263162031,0.0442,-0.8306005182154464,0.049,1.771186440677966,-0.829549224605153,0.039,-0.8347450631300407,0.0425,1.771186440677966,-0.8230694305557243,0.05,-0.8245024620311728,0.0525
31,1.8135593220338984,-0.8245633060210611,0.041600000000000005,-0.8293870408076242,0.0455,1.8135593220338984,-0.8280900936800424,0.038,-0.8334426333538377,0.04,1.8135593220338984,-0.8216633707502766,0.048,-0.823043632581619,0.05
32,1.8559322033898304,-0.823316932990952,0.0386,-0.8281077718198221,0.041999999999999996,1.8559322033898304,-0.8265320223485333,0.036,-0.8322286947692245,0.0375,1.8559322033898304,-0.8203533950362345,0.045,-0.8216845149166957,0.0475
33,1.8983050847457623,-0.8220619586814006,0.0364,-0.8268172920946665,0.0395,1.8983050847457623,-0.8248848955720289,0.028,-0.8310953398212151,0.0375,1.8983050847457623,-0.8191468076573847,0.043,-0.8204402028626512,0.045
34,1.9406779661016949,-0.8208884408392393,0.034,-0.8256109537719439,0.0375,1.9406779661016949,-0.8233545713219362,0.026,-0.8300344467425492,0.0375,1.9406779661016949,-0.8180178464387297,0.042,-0.8192986997356817,0.045
35,1.9830508474576272,-0.8197880599685752,0.0314,-0.8244800176056561,0.037,1.9830508474576272,-0.8219274703070036,0.025,-0.8290376305983753,0.0375,1.9830508474576272,-0.8169569880418532,0.038,-0.8183172763551717,0.045
36,2.0254237288135593,-0.8187464464182164,0.0298,-0.8234096789197155,0.0335,2.0254237288135593,-0.8205936381598828,0.025,-0.8280995758053012,0.03,2.0254237288135593,-0.81595785180954,0.035,-0.8173550572083681,0.04
37,2.0677966101694913,-0.8177413515499585,0.028000000000000004,-0.8223774780570354,0.0325,2.0677966101694913,-0.8193432401708196,0.022,-0.8272147283699806,0.0275,2.0677966101694913,-0.8150147502653067,0.035,-0.81632749722097,0.0375
38,2.110169491525424,-0.8167831285991932,0.0264,-0.8213918572428112,0.030000000000000006,2.110169491525424,-0.8181680260202081,0.02,-0.8263223717318832,0.025,2.110169491525424,-0.8141226865225316,0.032,-0.8153571193626084,0.035
39,2.152542372881356,-0.8158222939916591,0.0256,-0.820393451590572,0.027000000000000003,2.152542372881356,-0.8170611613882042,0.019,-0.825143323698898,0.0225,2.152542372881356,-0.8132776460328748,0.031,-0.8144396613603423,0.0325
40,2.194915254237288,-0.8149129475509309,0.0242,-0.8194485667745933,0.025,2.194915254237288,-0.8160154640751754,0.019,-0.8240313208405249,0.0225,2.194915254237288,-0.8124755817283055,0.03,-0.8135704448789768,0.03
