,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,mean_nonrob_prob,mean_nonrob_obj,mean_scenario_probs,mean_scenario_obj,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.25_nonrob_prob,0.25_nonrob_obj,0.25_scenario_probs,0.25_scenario_obj,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob,0.75_nonrob_prob,0.75_nonrob_obj,0.75_scenario_probs,0.75_scenario_obj
0,0.01,1.0,-0.7545592708278979,0.019766666666666665,-0.7638495918632353,0.019010000000000003,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.01,1.0,-0.7741364974678706,0.0,-0.7766173262621988,0.0,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.01,1.0,-0.7316033738214702,0.0,-0.741801907927513,0.0,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
1,0.05,1.0,-0.8168741085704955,0.040391666666666666,-0.8107810768329035,0.04428,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.05,1.0,-0.828781514273704,0.01,-0.8265285132416342,0.01275,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.05,1.0,-0.80696414683829,0.0325,-0.7924460786867402,0.039,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
2,0.08,1.0,-0.8437984430570445,0.07673333333333333,-0.8442625915697214,0.07292666666666667,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.08,1.0,-0.8531296358898679,0.0075,-0.8536127098848805,0.009,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.08,1.0,-0.8341826254728495,0.05,-0.8386672127514982,0.048,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
3,0.1,1.0,-0.8569999655914313,0.07743333333333334,-0.8580235427577346,0.07647999999999999,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.1,1.0,-0.8599561758821692,0.011875,-0.8618176558083334,0.01075,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.1,1.0,-0.8534202961755954,0.055,-0.853718664935724,0.053,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
4,0.12,1.0,-0.8687094049147415,0.10794999999999999,-0.8694969244949173,0.10683,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.12,1.0,-0.8746685743187363,0.015,-0.8743202768694087,0.011,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.12,1.0,-0.8630978010187776,0.0675,-0.864287528200986,0.07025,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
5,0.15,1.0,-0.8754280669884021,0.10086666666666667,-0.8772602996108018,0.09765,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.15,1.0,-0.879676161748267,0.01,-0.8819718529882281,0.009,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.15,1.0,-0.8710194320448762,0.063125,-0.8720137334671265,0.0545,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
6,0.18,1.0,-0.8834101831872535,0.11811666666666668,-0.8840234799450193,0.11424666666666666,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.18,1.0,-0.8887833078283807,0.005,-0.889433701944742,0.002,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.18,1.0,-0.87802826730053,0.0725,-0.8789306796958224,0.065,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
7,0.2,1.0,-0.8821990995489297,0.10701666666666666,-0.8825406245943893,0.10276666666666666,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.2,1.0,-0.8861929200886933,0.025,-0.886712608279718,0.018,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.2,1.0,-0.8784686229609395,0.0725,-0.8778606000451,0.06625,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
8,0.23,1.0,-0.8860069456203948,0.11268333333333333,-0.8866409515404534,0.11256000000000001,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.23,1.0,-0.8899049065470963,0.01,-0.8908803707385089,0.014,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.23,1.0,-0.8818637259539176,0.073125,-0.8822634140074249,0.07275,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
9,0.25,1.0,-0.8899913574933117,0.12785,-0.8901606244789732,0.12527333333333335,0.6333999119253197,-0.8814745103966741,0.29939748656081644,-0.8377790152742243,0.25,1.0,-0.8953491781977484,0.01,-0.8956807314879567,0.011,0.6133562769097132,-0.8836488311156103,0.2945352685916004,-0.8404526436235911,0.25,1.0,-0.8851756639651176,0.085,-0.8846708575531146,0.07175,0.643206609600977,-0.8791352912951522,0.3020523825985548,-0.8372668662912996
