,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.4772969235688675,-6.694127873382224,-0.09691204340854842,[0.02],1.5214437280722415,0.79,0.02,1.0
1,"(100,)",-4.077604508655181,-6.310433548539518,0.0,[0.],0.004273466180193754,0.82,0.0,1.0
2,"(200,)",-4.01870946032913,-6.384614307262821,0.0,[0.],0.005216573131344467,0.815,0.0,1.0
3,"(300,)",-4.006401662671899,-6.3956145317980235,0.0,[0.],0.005421669959317771,0.81,0.0,1.0
4,"(400,)",-4.003393573328876,-6.394169467798355,0.0,[0.],0.005439681308250652,0.81,0.0,1.0
5,"(500,)",-4.003086961943175,-6.397521071429777,0.0,[0.],0.005452657704559142,0.81,0.0,1.0
