,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.317182485551806,-6.586746726134273,0.0,[0.04],8.640482794596194,0.835,0.04,1.0
1,"(100,)",-3.905268061901801,-6.069661618352601,0.0,[0.015],2.670665150882011,0.825,0.015,1.0
2,"(200,)",-3.84827292137669,-5.969433352350886,0.0,[0.01],2.222070849404834,0.82,0.01,1.0
3,"(300,)",-3.833782656532524,-5.946187631304752,0.0,[0.01],2.1039454329671567,0.82,0.01,1.0
4,"(400,)",-3.829008678878358,-5.938688357949539,0.0,[0.01],2.0788560697316028,0.82,0.01,1.0
5,"(500,)",-3.8276335739815837,-5.936477510150114,0.0,[0.01],2.071225826607633,0.82,0.01,1.0
