seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
4,0.5,4,0.01,3,1,-5.205603862074279,0.155,-5.284349457141223,0.154,0.00015741,0.3275,0.318
4,0.5408163265306123,4,0.01,3,1,-5.104267912595611,0.1325,-5.178469484984724,0.138,0.00015741,0.37,0.36
4,0.5816326530612245,4,0.01,3,1,-5.013917137801999,0.115,-5.081832143044022,0.117,0.00015741,0.4275,0.417
4,0.6224489795918368,4,0.01,3,1,-4.91564717639264,0.0925,-4.978692513936739,0.098,0.00015741,0.4825,0.468
4,0.6632653061224489,4,0.01,3,1,-4.822728792031756,0.0775,-4.883115610929404,0.082,0.00015741,0.54,0.513
4,0.7040816326530612,4,0.01,3,1,-4.745630520886417,0.065,-4.804954347468089,0.073,0.00015741,0.5925,0.558
4,0.7448979591836735,4,0.01,3,1,-4.662222079380679,0.05,-4.724090928854886,0.065,0.00015741,0.6175,0.602
4,0.7857142857142857,4,0.01,3,1,-4.5756705311369,0.05,-4.6401427743125865,0.054,0.00015741,0.655,0.641
4,0.8265306122448979,4,0.01,3,1,-4.490485283547068,0.0475,-4.552439005783475,0.043,0.00015741,0.69,0.666
4,0.8673469387755102,4,0.01,3,1,-4.404168466546892,0.0375,-4.463529392465094,0.038,0.00015741,0.735,0.696
4,0.9081632653061225,4,0.01,3,1,-4.316792392073252,0.035,-4.3733300006131595,0.033,0.00015741,0.7525,0.728
4,0.9489795918367346,4,0.01,3,1,-4.2279605374663785,0.0275,-4.282282915085783,0.03,0.00015741,0.79,0.761
4,0.9897959183673469,4,0.01,3,1,-4.138525517485849,0.0225,-4.194803182465086,0.026,0.00015741,0.8125,0.804
4,1.030612244897959,4,0.01,3,1,-4.048365695497361,0.02,-4.1057760589977335,0.022,0.00015741,0.83,0.82
4,1.0714285714285714,4,0.01,3,1,-3.9625676945598127,0.0175,-4.019576323158336,0.019,0.00015741,0.8575,0.841
4,1.1122448979591835,4,0.01,3,1,-3.877615472983158,0.0175,-3.933073385544508,0.015,0.00015741,0.865,0.858
4,1.1530612244897958,4,0.01,3,1,-3.7926632543381156,0.0175,-3.8452215350720977,0.012,0.00015741,0.8775,0.869
4,1.193877551020408,4,0.01,3,1,-3.7077110454364846,0.015,-3.756384991396808,0.01,0.00015741,0.8925,0.886
4,1.2346938775510203,4,0.01,3,1,-3.6310617550485302,0.0125,-3.6754033405997943,0.007,0.00015741,0.91,0.901
4,1.2755102040816326,4,0.01,3,1,-3.5775586798706396,0.0125,-3.6155546225274904,0.006,0.00015741,0.92,0.918
4,1.316326530612245,4,0.01,3,1,-3.524055471125264,0.0125,-3.554799507454047,0.004,0.00015741,0.925,0.931
4,1.3571428571428572,4,0.01,3,1,-3.4705523720617752,0.0125,-3.4937017000969663,0.002,0.00015741,0.9375,0.943
4,1.3979591836734693,4,0.01,3,1,-3.4157883578118664,0.0025,-3.4324745136535433,0.001,0.00015741,0.96,0.952
4,1.4387755102040816,4,0.01,3,1,-3.361021861718257,0.0025,-3.370651037741343,0.0,0.00015741,0.9625,0.958
4,1.4795918367346939,4,0.01,3,1,-3.3065914117246176,0.0025,-3.3090181751767975,0.0,0.00015741,0.9625,0.964
4,1.5204081632653061,4,0.01,3,1,-3.252097540288389,0.0025,-3.2474803558668905,0.0,0.00015741,0.965,0.971
4,1.5612244897959182,4,0.01,3,1,-3.197603679577801,0.0025,-3.185769826011202,0.0,0.00015741,0.975,0.972
4,1.6020408163265305,4,0.01,3,1,-3.142902280685413,0.0025,-3.1238552929278462,0.0,0.00015741,0.9825,0.976
4,1.6428571428571428,4,0.01,3,1,-3.0999703245394716,0.0025,-3.0717509908223026,0.0,0.00015741,0.9825,0.979
4,1.683673469387755,4,0.01,3,1,-3.0677864965917445,0.0025,-3.029092055557218,0.0,0.00015741,0.9825,0.981
4,1.7244897959183672,4,0.01,3,1,-3.036044938014986,0.0025,-2.9874679564066473,0.0,0.00015741,0.9875,0.987
4,1.7653061224489794,4,0.01,3,1,-3.0149167824232603,0.0,-2.9611412154562786,0.0,0.00015741,0.99,0.991
4,1.8061224489795917,4,0.01,3,1,-2.994395908368233,0.0,-2.9362320790403147,0.0,0.00015741,0.9925,0.993
4,1.846938775510204,4,0.01,3,1,-2.9738750367350564,0.0,-2.9111584431391377,0.0,0.00015741,0.9925,0.995
4,1.8877551020408163,4,0.01,3,1,-2.9524939461341506,0.0,-2.8859606392438164,0.0,0.00015741,0.9925,0.995
4,1.9285714285714284,4,0.01,3,1,-2.9283055007129657,0.0,-2.8602866523211326,0.0,0.00015741,0.9925,0.995
4,1.9693877551020407,4,0.01,3,1,-2.903881150877548,0.0,-2.833911626707422,0.0,0.00015741,0.995,0.997
