,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.1959111210343325,-6.6739249738805135,0.0,[0.035],15.141470553733322,0.745,0.035,1.0
1,"(100,)",-3.8178755342383464,-6.1298687624664705,0.0,[0.01],9.68251413429575,0.755,0.01,1.0
2,"(200,)",-3.7474842894479496,-6.017697538375144,0.0,[0.01],9.210539792111945,0.76,0.01,1.0
3,"(300,)",-3.7257835040443292,-5.986757190970455,0.0,[0.01],9.068702566620168,0.765,0.01,1.0
4,"(400,)",-3.7204607490843693,-5.979279316012267,0.0,[0.01],9.0373824979023,0.765,0.01,1.0
5,"(500,)",-3.7188237357573324,-5.976794410252093,0.0,[0.01],9.027779779502213,0.765,0.01,1.0
