,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.4772969235688675,-6.694127873382224,-0.09691204340854842,[0.02],1.5214437280722415,0.79,0.02,1.0
1,"(100,)",-4.07903175084573,-6.309561489428673,0.0,[0.],0.004266056986344231,0.815,0.0,1.0
2,"(200,)",-4.020158012296361,-6.381777005761191,0.0,[0.],0.005210898503675324,0.81,0.0,1.0
3,"(300,)",-4.007845426293432,-6.391842554897601,0.0,[0.],0.005416315423213908,0.81,0.0,1.0
4,"(400,)",-4.004842865680131,-6.390046457023194,0.0,[0.],0.005434352222100719,0.81,0.0,1.0
5,"(500,)",-4.004545923826684,-6.393376161784235,0.0,[0.],0.005447346296816032,0.81,0.0,1.0
