seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
70,1.0,70,0.25,0.5,1,-407.6685458084141,0.185,-407.1288622972125,0.21
70,1.0898876404494382,70,0.25,0.5,1,-406.54990336438453,0.165,-406.0060521973438,0.188
70,1.1797752808988764,70,0.25,0.5,1,-405.43126093107685,0.135,-404.88324209382387,0.154
70,1.2696629213483146,70,0.25,0.5,1,-404.3126186180078,0.115,-403.7604321248389,0.13
70,1.3595505617977528,70,0.25,0.5,1,-403.1939762049675,0.1,-402.6376220561384,0.098
70,1.449438202247191,70,0.25,0.5,1,-402.0753337578966,0.07,-401.5148119625062,0.078
70,1.5393258426966292,70,0.25,0.5,1,-400.9566913647483,0.06,-400.3920019013643,0.066
70,1.6292134831460674,70,0.25,0.5,1,-399.8380489770086,0.055,-399.26919182527166,0.06
70,1.7191011235955056,70,0.25,0.5,1,-398.71825807994605,0.05,-398.14551832928186,0.048
70,1.8089887640449438,70,0.25,0.5,1,-397.58323495104116,0.035,-397.0067831307468,0.042
70,1.898876404494382,70,0.25,0.5,1,-396.4378693199271,0.03,-395.858715505531,0.036
70,1.9887640449438202,70,0.25,0.5,1,-395.2853411668109,0.03,-394.70397541026966,0.034
70,2.0786516853932584,70,0.25,0.5,1,-394.1224945703005,0.03,-393.53752159437346,0.034
70,2.168539325842697,70,0.25,0.5,1,-392.9528152224794,0.02,-392.36432414657537,0.028
70,2.258426966292135,70,0.25,0.5,1,-391.7795397153852,0.02,-391.1871383781619,0.026
70,2.3483146067415728,70,0.25,0.5,1,-390.6062529767545,0.02,-390.0099394333218,0.02
70,2.438202247191011,70,0.25,0.5,1,-389.43296627553013,0.02,-388.8327404639315,0.014
70,2.5280898876404496,70,0.25,0.5,1,-388.25967974410327,0.01,-387.6555417288692,0.01
70,2.6179775280898876,70,0.25,0.5,1,-387.08639291665355,0.01,-386.47834265322507,0.006
70,2.7078651685393256,70,0.25,0.5,1,-385.9131062238785,0.01,-385.30114373492427,0.004
70,2.797752808988764,70,0.25,0.5,1,-384.73372150786383,0.01,-384.1193734342044,0.008
70,2.8876404494382024,70,0.25,0.5,1,-383.48253269894946,0.01,-382.8703021142318,0.014
70,2.9775280898876404,70,0.25,0.5,1,-382.11369462448897,0.01,-381.4990509820367,0.022
70,3.0674157303370784,70,0.25,0.5,1,-380.5913806214056,0.01,-379.9844031042496,0.024
70,3.157303370786517,70,0.25,0.5,1,-378.9125568678603,0.01,-378.32548046350666,0.016
70,3.247191011235955,70,0.25,0.5,1,-377.064777124053,0.015,-376.4985101951654,0.016
