,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.05,1.0,-228.05284634260693,0.28224,-226.81573722248032,0.278992,0.05,1.0,-284.6735261668431,0.07,-284.2980676631316,0.049,0.05,1.0,-179.35295480940914,0.43,-178.24809514336192,0.436
1,0.1,1.0,-363.944139775966,0.07772,-363.411005897862,0.068912,0.1,1.0,-384.56480965689025,0.03,-384.0316065324929,0.02,0.1,1.0,-344.96443778642646,0.1,-344.461583055244,0.08
2,0.15,1.0,-371.1624787852483,0.044520000000000004,-370.7396738408377,0.037008,0.15,1.0,-388.9684716339636,0.01,-388.483574582752,0.012,0.15,1.0,-354.49329313471253,0.06,-353.8650336683691,0.056
3,0.2,1.0,-376.8818354370854,0.04624,-376.62034627147284,0.038832,0.2,1.0,-392.83484999860457,0.01,-392.6350556209078,0.009000000000000001,0.2,1.0,-361.4544170841556,0.06,-360.99848235709004,0.055
4,0.25,1.0,-383.5073338681236,0.053840000000000006,-383.26868251663694,0.043823999999999995,0.25,1.0,-397.98415742221255,0.01,-397.7204763914907,0.008,0.25,1.0,-369.8175611380505,0.07,-369.66924678235046,0.056
5,0.3,1.0,-388.04167571426933,0.0654,-387.8408689670495,0.053696,0.3,1.0,-401.2467706613438,0.01,-401.1284775291329,0.009000000000000001,0.3,1.0,-375.6213523736972,0.1,-375.2519466395746,0.064
6,0.33,1.0,-390.70770494635417,0.07496000000000001,-390.5370687120158,0.06128,0.33,1.0,-403.43370784064444,0.01,-403.30300478956724,0.012,0.33,1.0,-379.05027716014854,0.1275,-378.8028012014959,0.084
7,0.35,1.0,-392.0698677082283,0.0788,-391.89077514223976,0.065504,0.35,1.0,-404.4936808158412,0.02,-404.43225050203284,0.016,0.35,1.0,-380.9854118373592,0.1275,-380.69140717174383,0.087
8,0.4,1.0,-394.90211436960004,0.0852,-394.76468652497033,0.071792,0.4,1.0,-406.32577912545344,0.02,-406.3183992627169,0.016,0.4,1.0,-383.8639948777432,0.13,-383.7382579083163,0.103
