seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
70,0.0001,70,0.1,0.75,1,-0.874577380152551,0.5375,-0.8438766198225304,0.582
70,0.00021544346900318845,70,0.1,0.75,1,-0.8745773801334283,0.5375,-0.8438766198392771,0.582
70,0.00046415888336127773,70,0.1,0.75,1,-0.8745773802160756,0.5375,-0.8438766198685784,0.58
70,0.001,70,0.1,0.75,1,-0.8745773801834106,0.5325,-0.843876619849122,0.579
70,0.002154434690031882,70,0.1,0.75,1,-0.8745773801558668,0.5325,-0.8438766198536946,0.576
70,0.004641588833612777,70,0.1,0.75,1,-0.874577380247272,0.5325,-0.8438766198008598,0.574
70,0.01,70,0.1,0.75,1,-0.8745773802089665,0.53,-0.8438766198296992,0.57
70,0.021544346900318822,70,0.1,0.75,1,-0.8825286462451551,0.505,-0.835172263203135,0.547
70,0.046415888336127774,70,0.1,0.75,1,-0.8867179123090643,0.485,-0.8309326765645433,0.522
70,0.1,70,0.1,0.75,1,-0.8891197613392484,0.4475,-0.8290220141885876,0.475
70,0.11,70,0.1,0.75,1,-0.8909576586540896,0.43,-0.8279311639758146,0.465
70,0.14708333333333334,70,0.1,0.75,1,-0.8965123717050997,0.395,-0.8266308460316538,0.428
70,0.18416666666666667,70,0.1,0.75,1,-0.8984658212893528,0.36,-0.8261175415720213,0.397
70,0.22125,70,0.1,0.75,1,-0.899507908680134,0.3375,-0.8258067089554738,0.358
70,0.25833333333333336,70,0.1,0.75,1,-0.900230058110811,0.315,-0.8257012644099213,0.334
70,0.29541666666666666,70,0.1,0.75,1,-0.9000103751617441,0.3075,-0.8256289064108209,0.303
70,0.3325,70,0.1,0.75,1,-0.8932388938478867,0.285,-0.8256376984925066,0.273
70,0.3695833333333333,70,0.1,0.75,1,-0.8898041438577968,0.2625,-0.825431265689874,0.244
70,0.4066666666666667,70,0.1,0.75,1,-0.8877053815358658,0.2275,-0.8253332050955869,0.22
