,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,137.59430547300693,-4.414331421436715,[0.06],16.556404336853053,0.06,34.80627305989886,[17.55640434],1,0.0,tensor(-719.8126),"[np.float64(0.5910019778975223), np.float64(9.184927849832347), np.float64(0.0), np.float64(2.461175170848512)]",1.0
1,1,358.20254685129834,-4.638429216010472,[0.035],15.011756459008176,0.035,34.85289919207325,[17.55640434],1,9.999999999861074e-05,tensor(-81.4204),"[np.float64(0.5911709414786073), np.float64(9.184787069844143), np.float64(0.00039999999998845153), np.float64(2.461330899895914)]",1.0
2,2,356.001974176824,-4.632598189370707,[0.035],14.940678865466609,0.035,34.89694194270498,[17.55640434],1,0.0001749487922089167,tensor(-81.2427),"[np.float64(0.5913360443066444), np.float64(9.1846498315809), np.float64(0.0007780433469052401), np.float64(2.461482444198184)]",1.0
3,3,353.8265112561004,-4.626765946621511,[0.035],14.87027102737729,0.035,34.940290162065146,[17.55640434],1,0.00023964949429143735,tensor(-81.0667),"[np.float64(0.5915006039672909), np.float64(9.18451248506953), np.float64(0.0011506540907764793), np.float64(2.46163400173778)]",1.0
4,4,351.66204491624137,-4.620929024561717,[0.035],14.800067396813594,0.035,34.98340217624942,[17.55640434],1,0.00029875528528822647,tensor(-80.8912),"[np.float64(0.5916651876325907), np.float64(9.184374853925135), np.float64(0.0015215575041714153), np.float64(2.461785846175256)]",1.0
5,5,349.5037936518699,-4.61508762318062,[0.035],14.72990890586809,0.035,35.02644924266408,[17.55640434],1,0.00035440245841550036,tensor(-80.7158),"[np.float64(0.5918299280016893), np.float64(9.18423696939877), np.float64(0.0018920477030133329), np.float64(2.461937972006069)]",1.0
6,6,347.3497915243885,-4.609242477912818,[0.035],14.659729385222398,0.035,35.069509074429455,[17.55640434],1,0.0004077685326387706,tensor(-80.5403),"[np.float64(0.5919948516574458), np.float64(9.184098881814867), np.float64(0.0022626765492579945), np.float64(2.4620903366199745)]",1.0
7,7,345.199158203507,-4.60339433736327,[0.035],14.589498652479156,0.035,35.11262082320565,[17.55640434],1,0.0004595778593020611,tensor(-80.3648),"[np.float64(0.5921599541934723), np.float64(9.183960635814584), np.float64(0.0026337081858557694), np.float64(2.462242897532708)]",1.0
8,8,343.0514985224578,-4.597543870483651,[0.035],14.519202691579403,0.035,35.155805310182785,[17.55640434],1,0.0005103099790766989,tensor(-80.1890),"[np.float64(0.5923252218732211), np.float64(9.183822267964564), np.float64(0.0030052776971385836), np.float64(2.4623956184778915)]",1.0
9,9,340.90665604539083,-4.591691662322656,[0.035],14.448835497033361,0.035,35.19907377057614,[17.55640434],1,0.0005602994444999373,tensor(-80.0131),"[np.float64(0.5924906386846748), np.float64(9.183683808006117), np.float64(0.003377456317978025), np.float64(2.4625484694111917)]",1.0
