,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.087259259739893,-6.639829766380425,0.0,[0.05],26.670693975304534,0.755,0.05,1.0
1,"(100,)",-3.767628084479092,-6.147048197944879,0.0,[0.025],17.252790719014136,0.78,0.025,1.0
2,"(200,)",-3.7020586306699137,-6.047592296492467,0.0,[0.025],16.276881563949946,0.78,0.025,1.0
3,"(300,)",-3.6858091123511714,-6.023371407760851,0.0,[0.025],16.01703400479509,0.78,0.025,1.0
4,"(400,)",-3.680669335774376,-6.015311760037491,0.0,[0.025],15.917891398267242,0.78,0.025,1.0
5,"(500,)",-3.6799808255107873,-6.014251946705605,0.0,[0.025],15.90499970619266,0.78,0.025,1.0
