,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.252044362359203,-6.560899648594961,-3.599596176684372e-09,[0.03],5.900545625069484,0.8,0.03,1.0
1,"(100,)",-3.8452936945316676,-5.984245591855586,0.0,[0.01],2.009282861610374,0.8,0.01,1.0
2,"(200,)",-3.8341074350451287,-5.965000941399116,0.0,[0.01],1.836064688699546,0.815,0.01,1.0
3,"(300,)",-3.827595375409199,-5.953231976411178,0.0,[0.01],1.776936948209285,0.815,0.01,1.0
4,"(400,)",-3.8229265333886873,-5.946451444187324,0.0,[0.01],1.7614658522463742,0.815,0.01,1.0
5,"(500,)",-3.821730837219852,-5.944867791500451,0.0,[0.01],1.758798305612687,0.815,0.01,1.0
