,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-16.302993314356144,-4.654748414481924,[0.04],0.8858807714749386,0.04,34.289299269092155,[1.88588077],1,0.0,tensor(-3.0174),"[np.float64(0.6136624199953791), np.float64(9.131995783165918), np.float64(0.0), np.float64(2.424619603530999)]",1.0
1,1,-16.060957598577883,-4.697177880222204,[0.03],1.202149347088823,0.03,34.243820792879895,[1.88588077],1,9.999999966858988e-05,tensor(2.4704),"[np.float64(0.6135082727070994), np.float64(9.132137045591461), np.float64(0.0003999999994251329), np.float64(2.4244675473468575)]",1.0
2,2,-16.15834356490154,-4.70309934939215,[0.03],1.208184065401623,0.03,34.198601380699024,[1.88588077],1,0.00010468091366055355,tensor(2.4753),"[np.float64(0.6133549678123804), np.float64(9.13227799656888), np.float64(0.000797445625847594), np.float64(2.424315866253754)]",1.0
3,3,-16.255642322134598,-4.709013163466203,[0.03],1.2141803131290105,0.03,34.153474805632385,[1.88588077],1,7.348208551501246e-05,tensor(2.4800),"[np.float64(0.613201890044153), np.float64(9.13241888014493), np.float64(0.0011942284684723805), np.float64(2.424164280516256)]",1.0
4,4,-16.352869585178837,-4.71492289490087,[0.03],1.2201561825410558,0.03,34.10841504972232,[1.88588077],1,2.3458294810803575e-05,tensor(2.4848),"[np.float64(0.6130489401933202), np.float64(9.132559738892764), np.float64(0.001590592019596488), np.float64(2.424012744156268)]",1.0
5,5,-16.449506067575136,-4.720829529646981,[0.03],1.2262847486351987,0.03,34.06341564628727,[1.88588077],1,-3.812795731578935e-05,tensor(-11.1001),"[np.float64(0.6128960904657792), np.float64(9.13270058586218), np.float64(0.0019865451443573617), np.float64(2.423861245670149)]",1.0
6,6,-16.546648947996573,-4.726733402216467,[0.03],1.2322151138289192,0.03,34.018475084818824,[1.88588077],1,-1.639641249835664e-05,tensor(-11.1212),"[np.float64(0.6127433311751349), np.float64(9.132841425947042), np.float64(0.0023820348924722813), np.float64(2.4237097831749206)]",1.0
7,7,-16.64355676089368,-4.7326346406757445,[0.03],1.2381862403610175,0.03,33.97359345944477,[1.88588077],1,3.142704197040912e-05,tensor(2.4993),"[np.float64(0.6125906586067277), np.float64(9.132982261177329), np.float64(0.00277698648740177), np.float64(2.4235583582658955)]",1.0
8,8,-16.73882262951094,-4.738467965563991,[0.035],1.2446472583537058,0.035,33.928771510518345,[1.88588077],1,6.580058559334541e-05,tensor(2.4001),"[np.float64(0.6124380715778938), np.float64(9.13312309221145), np.float64(0.003171314925759878), np.float64(2.4234069742235844)]",1.0
9,9,-16.832929290982495,-4.744251663324575,[0.035],1.2513964848753147,0.035,33.88406495432453,[1.88588077],1,8.914451848715116e-05,tensor(2.4052),"[np.float64(0.6122857345414752), np.float64(9.133263697815545), np.float64(0.003564420597374851), np.float64(2.423255888970084)]",1.0
10,10,-16.926857635629407,-4.75003176861041,[0.035],1.2581301870308135,0.035,33.83946193671878,[1.88588077],1,0.00010301622509204664,tensor(2.4104),"[np.float64(0.6121336091135632), np.float64(9.133404129561137), np.float64(0.003956320493571211), np.float64(2.4231050480640883)]",1.0
11,11,-17.020625246423577,-4.755808489654845,[0.035],1.2648500429644618,0.035,33.79495418760042,[1.88588077],1,0.00010864875649740894,tensor(2.4156),"[np.float64(0.6119816679853531), np.float64(9.133544424489859), np.float64(0.0043469991442209545), np.float64(2.422954413644328)]",1.0
12,12,-17.114244791475027,-4.761581978412026,[0.035],1.2715573282988257,0.035,33.75053579338319,[1.88588077],1,0.0001070414956194196,tensor(2.4207),"[np.float64(0.6118298912063151), np.float64(9.133684609939527), np.float64(0.004736419433524647), np.float64(2.4228039589290664)]",1.0
13,13,-17.207725631113806,-4.767352350522579,[0.035],1.2782530380074213,0.035,33.70620244361007,[1.88588077],1,9.901981689322695e-05,tensor(2.4258),"[np.float64(0.61167826390892), np.float64(9.133824706517915), np.float64(0.005124528996574904), np.float64(2.4226536648254604)]",1.0
14,14,-17.301074811664385,-4.773119698091275,[0.035],1.2849379616876215,0.035,33.66195094413179,[1.88588077],1,8.527592429328573e-05,tensor(2.4310),"[np.float64(0.6115267748487504), np.float64(9.133964730020253), np.float64(0.005511264849988712), np.float64(2.422503517733366)]",1.0
15,15,-17.394297729728184,-4.778884098243745,[0.035],1.2916127357478375,0.035,33.61777889191376,[1.88588077],1,6.639774325132992e-05,tensor(2.4361),"[np.float64(0.6113754154271476), np.float64(9.134104692713409), np.float64(0.005896556403469315), np.float64(2.4223535080815664)]",1.0
16,16,-17.487398597507315,-4.784645618739288,[0.035],1.2982778807149489,0.035,33.57368445263277,[1.88588077],1,4.288994196508314e-05,tensor(2.4412),"[np.float64(0.6112241790229191), np.float64(9.134244604219722), np.float64(0.006280327490045117), np.float64(2.4222036293094265)]",1.0
17,17,-17.58038073089841,-4.790404322230282,[0.035],1.3049338252612386,0.035,33.52966620295361,[1.88588077],1,1.5189599783227156e-05,tensor(2.4463),"[np.float64(0.6110730605186826), np.float64(9.134384472142468), np.float64(0.0066624979653759405), np.float64(2.4220538771524973)]",1.0
18,18,-17.66996162541913,-4.7961602682195155,[0.04],1.3126082128578807,0.04,33.48572301431954,[1.88588077],1,-1.632186616991086e-05,tensor(-11.5146),"[np.float64(0.6109220559596756), np.float64(9.134524302519372), np.float64(0.007042985074538722), np.float64(2.4219042491074707)]",1.0
19,19,-17.756213695150986,-4.801859379837061,[0.04],1.321076584061957,0.04,33.44206497340677,[1.88588077],1,-1.4097426116772365e-05,tensor(-11.5450),"[np.float64(0.6107724028032628), np.float64(9.134663292705847), np.float64(0.00741945652598937), np.float64(2.421755464032573)]",1.0
20,20,-17.842153321341026,-4.807508850535772,[0.04],1.329420960474066,0.04,33.39866327835393,[1.88588077],1.001,1.143500518318488e-05,tensor(2.3579),"[np.float64(0.6106239366659997), np.float64(9.134801556294757), np.float64(0.0077921062020283125), np.float64(2.42160742393799)]",1.0
21,21,-17.785221375820154,-4.704699589219683,[0.055],1.1232578826571624,0.055,33.35586432590095,[1.88588077],1.001,2.9679830063986362e-05,tensor(1.9065),"[np.float64(0.6104765158510971), np.float64(9.134939190497814), np.float64(0.008161095279032107), np.float64(2.421460045539223)]",1.0
22,22,-17.86056605752948,-4.709762526722182,[0.055],1.1347907053944184,0.055,33.31317737522899,[1.88588077],1.001,4.2258439935161774e-05,tensor(1.9138),"[np.float64(0.6103313016768547), np.float64(9.135074831471321), np.float64(0.008524685679528386), np.float64(2.4213145074864624)]",1.0
23,23,-17.93509790800388,-4.7147652502044215,[0.055],1.1461708102680106,0.055,33.27093452777002,[1.88588077],1.001,4.964832905149011e-05,tensor(1.9210),"[np.float64(0.6101880385032017), np.float64(9.135208710209852), np.float64(0.00888320529634605), np.float64(2.421170608453853)]",1.0
24,24,-18.006950271855427,-4.71971522331204,[0.06],1.1580554043836782,0.06,33.229089426095484,[1.88588077],1.001,5.22781715045875e-05,tensor(1.8271),"[np.float64(0.6100465026276258), np.float64(9.135341029594118), np.float64(0.00923693868514488), np.float64(2.421028172235877)]",1.0
25,25,-18.07366664968113,-4.724547732138917,[0.065],1.1710689623160833,0.065,33.18791757346041,[1.88588077],1.001,5.075006962542499e-05,tensor(1.7329),"[np.float64(0.6099071926674202), np.float64(9.13547118977297), np.float64(0.009583107611488378), np.float64(2.42088770447665)]",1.0
26,26,-18.134542126259003,-4.729194490715915,[0.065],1.185244320147996,0.065,33.1477101163434,[1.88588077],1.001,4.560948999273872e-05,tensor(1.7410),"[np.float64(0.609770614156434), np.float64(9.135598577878163), np.float64(0.009918906174234365), np.float64(2.420749714803741)]",1.0
27,27,-18.194537963915614,-4.733673514994612,[0.065],1.1990237268487804,0.065,33.10837661697447,[1.88588077],1.001,3.713089405087436e-05,tensor(1.7488),"[np.float64(0.609636497934801), np.float64(9.135723457914777), np.float64(0.010245126833889711), np.float64(2.420613972039967)]",1.0
28,28,-18.25373679507148,-4.738000993756997,[0.065],1.2124442595094929,0.065,33.06983601113282,[1.88588077],1.001,2.5563266792227042e-05,tensor(1.7564),"[np.float64(0.6095046034278567), np.float64(9.135846067001326), np.float64(0.010562494145387792), np.float64(2.4204802688303824)]",1.0
29,29,-18.312211923471697,-4.742191493313485,[0.065],1.2255392690385973,0.065,33.03201550894564,[1.88588077],1.001,1.113282370252682e-05,tensor(1.7638),"[np.float64(0.6093747152846496), np.float64(9.135966618406304), np.float64(0.010871669382571043), np.float64(2.4203484188952324)]",1.0
30,30,-18.369951013915024,-4.746258135727481,[0.065],1.2383635816033585,0.065,32.99484965443985,[1.88588077],1.001,-5.954637551038092e-06,tensor(-11.4601),"[np.float64(0.6092466404834924), np.float64(9.136085304175225), np.float64(0.011173254889966969), np.float64(2.420218254691509)]",1.0
31,31,-18.425882328411287,-4.750150102270162,[0.07],1.2513039451000878,0.07,32.95827953293617,[1.88588077],1.001,3.654813765107563e-06,tensor(1.6738),"[np.float64(0.6091202059116958), np.float64(9.136202297330499), np.float64(0.011467798671072815), np.float64(2.4200896254267845)]",1.0
32,32,-18.475830347682447,-4.753864544379541,[0.07],1.263677124210725,0.07,32.92238099286972,[1.88588077],1.001,8.883693969576157e-06,tensor(1.6804),"[np.float64(0.608995778424725), np.float64(9.136317004629532), np.float64(0.011754476619861353), np.float64(2.4199630431653345)]",1.0
33,33,-18.517260383174857,-4.757386958540537,[0.07],1.2751676822925608,0.07,32.88754559378854,[1.88588077],1.001,1.0078496111353502e-05,tensor(1.6866),"[np.float64(0.6088751189036955), np.float64(9.136427935484429), np.float64(0.012035995774749468), np.float64(2.4198398357644315)]",1.0
34,34,-18.557579143086944,-4.760784486812185,[0.07],1.2862809243761477,0.07,32.8536744920557,[1.88588077],1.001,7.55565933384558e-06,tensor(1.6925),"[np.float64(0.6087578610338963), np.float64(9.136535447551614), np.float64(0.012312686598189154), np.float64(2.419719676890907)]",1.0
35,35,-18.596895780755528,-4.764068214755364,[0.07],1.2970514376295383,0.07,32.82067815507541,[1.88588077],1.001,1.603844123880666e-06,tensor(1.6983),"[np.float64(0.6086436734845528), np.float64(9.136639864872032), np.float64(0.012584867857066433), np.float64(2.4196022714893983)]",1.0
36,36,-18.635198125508595,-4.767248202281986,[0.07],1.3075451234056987,0.07,32.78847545562671,[1.88588077],1.001,-7.513513350951096e-06,tensor(-13.0984),"[np.float64(0.608532256473998), np.float64(9.13674148111652), np.float64(0.012852842821831358), np.float64(2.4194873527125647)]",1.0
37,37,-18.672851585847194,-4.77033360569743,[0.07],1.3177036307945327,0.07,32.756992894526995,[1.88588077],1.001,1.1153845351367748e-05,tensor(1.7093),"[np.float64(0.6084233388295026), np.float64(9.136840562358257), np.float64(0.013116896866581271), np.float64(2.4193746792753696)]",1.0
38,38,-18.709662571533677,-4.773332777885496,[0.07],1.3276382339421675,0.07,32.726163788036175,[1.88588077],1.001,2.4672285478952642e-05,tensor(1.7146),"[np.float64(0.6083166749528957), np.float64(9.136937349980249), np.float64(0.013377297495399136), np.float64(2.419264032705336)]",1.0
39,39,-18.745812685425232,-4.776253321568638,[0.07],1.337337915338679,0.07,32.695927714868084,[1.88588077],1.001,3.346355873598483e-05,tensor(1.7198),"[np.float64(0.6082120426739422), np.float64(9.137032062685337), np.float64(0.013634292758467984), np.float64(2.419155215469972)]",1.0
40,40,-18.781366706415078,-4.779102157621782,[0.07],1.346823843016005,0.07,32.66622989357279,[1.88588077],1.0020009999999997,3.7912465525533885e-05,tensor(1.7248),"[np.float64(0.6081092409383663), np.float64(9.13712489871207), np.float64(0.013888112232358652), np.float64(2.419048048862195)]",1.0
41,41,-17.01314670916481,-4.914014682242814,[0.09],2.2902081937424925,0.09,32.644346039513344,[1.88588077],1.0020009999999997,3.837012578643682e-05,tensor(1.6723),"[np.float64(0.608008087825528), np.float64(9.137216037723526), np.float64(0.014138967747740594), np.float64(2.418942371228249)]",1.0
42,42,-17.019223121687126,-4.916132691829701,[0.09],2.302595800078516,0.09,32.61891317217633,[1.88588077],1.0020009999999997,3.527730087891761e-05,tensor(1.6772),"[np.float64(0.6079164772940867), np.float64(9.137296355573564), np.float64(0.014363535027375661), np.float64(2.4188463322604656)]",1.0
43,43,-17.026927784366578,-4.9177416437506665,[0.09],2.312825945083055,0.09,32.59678518534604,[1.88588077],1.0020009999999997,2.8915566071053056e-05,tensor(1.6813),"[np.float64(0.607833616593765), np.float64(9.137366765674553), np.float64(0.014564545459153654), np.float64(2.418759115920957)]",1.0
44,44,-17.036139278554035,-4.918890265503043,[0.09],2.321105746789031,0.09,32.57764332368972,[1.88588077],1.0020009999999997,1.9543551888927268e-05,tensor(1.6847),"[np.float64(0.6077587751356394), np.float64(9.137428111466946), np.float64(0.014744517604067838), np.float64(2.4186799690414045)]",1.0
45,45,-17.046736650670486,-4.919622816403313,[0.09],2.327623283518952,0.09,32.56119855570832,[1.88588077],1.0020009999999997,7.398806437290943e-06,tensor(1.6873),"[np.float64(0.6076912793220063), np.float64(9.13748117137715), np.float64(0.014905763050770633), np.float64(2.4186081967206663)]",1.0
46,46,-17.05846071154358,-4.919979479342965,[0.09],2.3325827138895847,0.09,32.547188784458385,[1.88588077],1.0020009999999997,-7.3004953720933375e-06,tensor(-17.8779),"[np.float64(0.6076305079340973), np.float64(9.137526663438184), np.float64(0.01505039700033824), np.float64(2.4185431580028363)]",1.0
47,47,-17.07155415649456,-4.9199967209911515,[0.09],2.336054622087388,0.09,32.535376352419654,[1.88588077],1.0020009999999997,1.5176470907049439e-05,tensor(1.6906),"[np.float64(0.6075758881029399), np.float64(9.137565249471466), np.float64(0.015180349352243577), np.float64(2.418484262047911)]",1.0
48,48,-17.08555768699815,-4.919707649651726,[0.09],2.338262890360255,0.09,32.52554559237923,[1.88588077],1.0020009999999997,3.2337850176866806e-05,tensor(1.6915),"[np.float64(0.6075268910836955), np.float64(9.137597539631567), np.float64(0.015297378925927732), np.float64(2.4184309639599015)]",1.0
49,49,-17.10050999345824,-4.919142302527353,[0.09],2.33930196470952,0.09,32.517500876461,[1.88588077],1.0020009999999997,4.463943725683248e-05,tensor(1.6919),"[np.float64(0.6074830292319569), np.float64(9.137624095752622), np.float64(0.015403084911789877), np.float64(2.4183827617883686)]",1.0
50,50,-17.116315315674605,-4.918327937360714,[0.09],2.33928791669484,0.09,32.51106466321981,[1.88588077],1.0020009999999997,5.2497549277752983e-05,tensor(1.6919),"[np.float64(0.6074438526568201), np.float64(9.137645435120287), np.float64(0.01549892017576609), np.float64(2.418339193121305)]",1.0
51,51,-17.12459971364737,-4.91780862070186,[0.09],2.338807326293369,0.09,32.50856812470092,[1.88588077],1.0020009999999997,5.439497393499432e-05,tensor(1.6917),"[np.float64(0.607426396204435), np.float64(9.137653734429607), np.float64(0.015542398717788177), np.float64(2.418319512414691)]",1.0
52,52,-17.133225342776857,-4.917188360558846,[0.09],2.3379009774467523,0.09,32.50671822780217,[1.88588077],1.0020009999999997,5.443417358113146e-05,tensor(1.6914),"[np.float64(0.6074108776876346), np.float64(9.137659880991343), np.float64(0.015581833867872687), np.float64(2.418301740455298)]",1.0
53,53,-17.142155942918365,-4.916477257585708,[0.09],2.336611783191969,0.09,32.505449076388736,[1.88588077],1.0020009999999997,5.277330513210429e-05,tensor(1.6909),"[np.float64(0.6073971221480882), np.float64(9.13766407381734), np.float64(0.015617719536579453), np.float64(2.4182856990768173)]",1.0
54,54,-17.151358733489353,-4.915684435307373,[0.09],2.334978546454693,0.09,32.50470107239455,[1.88588077],1.0020009999999997,4.955660036176201e-05,tensor(1.6902),"[np.float64(0.6073849691998794), np.float64(9.137666494836232), np.float64(0.01565050285440797), np.float64(2.418271225254097)]",1.0
55,55,-17.160804121273976,-4.914818136800492,[0.09],2.3330363608561098,0.09,32.50442030078879,[1.88588077],1.0020009999999997,4.491557708562975e-05,tensor(1.6894),"[np.float64(0.6073742718368369), np.float64(9.13766731032896), np.float64(0.015680588517955098), np.float64(2.4182581698397727)]",1.0
56,56,-17.170465426558767,-4.913885811161563,[0.09],2.3308169716559672,0.09,32.50455797884261,[1.88588077],1.0020009999999997,3.897014684488492e-05,tensor(1.6885),"[np.float64(0.6073648953360881), np.float64(9.137666672248708), np.float64(0.015708342631595998), np.float64(2.41824639641602)]",1.0
57,57,-17.18031862545329,-4.9128941912784345,[0.09],2.328349100216398,0.09,32.50506995921793,[1.88588077],1.0020009999999997,3.182962784706881e-05,tensor(1.6876),"[np.float64(0.6073567162478719), np.float64(9.137664719433607), np.float64(0.01573409643762071), np.float64(2.4182357802246504)]",1.0
58,58,-17.190294921378207,-4.911849364817544,[0.085],2.325669923400348,0.085,32.50591628415205,[1.88588077],1.0020009999999997,2.3593671160851805e-05,tensor(1.8270),"[np.float64(0.6073496214715615), np.float64(9.137661578716939), np.float64(0.015758149461003162), np.float64(2.4182262071927343)]",1.0
59,59,-17.197646481000678,-4.910818651680325,[0.085],2.3236065166893805,0.085,32.50676772407057,[1.88588077],1.0020009999999997,1.4207171965255149e-05,tensor(1.8261),"[np.float64(0.6073426959885616), np.float64(9.13765820795656), np.float64(0.015782490311315095), np.float64(2.4182168467635514)]",1.0
60,60,-17.20489828458761,-4.909800588957911,[0.085],2.3215617487055207,0.085,32.50762238711325,[1.88588077],1.0030030009999995,3.765729052825736e-06,tensor(1.8252),"[np.float64(0.6073359165465302), np.float64(9.137654631297764), np.float64(0.015807145632408696), np.float64(2.4182076706870133)]",1.0
61,61,-15.267951997504941,-4.145688254386945,[0.075],1.7129382170788887,0.075,32.48149772572318,[1.88588077],1.0030030009999995,-7.643656066175625e-06,tensor(-14.1756),"[np.float64(0.607329262056272), np.float64(9.137650870748676), np.float64(0.015832141670904454), np.float64(2.418198653296468)]",1.0
62,62,-15.272943560879728,-4.144492934532081,[0.07],1.7121212018320584,0.07,32.481402913897384,[1.88588077],1.0030030009999995,-3.099726556666451e-06,tensor(-14.1724),"[np.float64(0.6073205758592622), np.float64(9.137649552717686), np.float64(0.015864631319682417), np.float64(2.4181873121621407)]",1.0
63,63,-15.27843250128534,-4.1434635036645755,[0.07],1.7117785837553885,0.07,32.48032925693073,[1.88588077],1.0030030009999995,1.4199232595721542e-05,tensor(1.9215),"[np.float64(0.6073093082204888), np.float64(9.137651176758109), np.float64(0.01590487320514299), np.float64(2.4181732147005777)]",1.0
64,64,-15.284386571743358,-4.142585399185759,[0.07],1.7118651854569504,0.07,32.47836429384925,[1.88588077],1.0030030009999995,2.8043320442442697e-05,tensor(1.9215),"[np.float64(0.6072956803476326), np.float64(9.137655486722995), np.float64(0.015952094504623118), np.float64(2.418156600256295)]",1.0
65,65,-15.29080935182498,-4.141844991900455,[0.07],1.7123304694603387,0.07,32.47558793015367,[1.88588077],1.0030030009999995,3.874253691715446e-05,tensor(1.9218),"[np.float64(0.6072798947254228), np.float64(9.137662248650324), np.float64(0.016005604723087305), np.float64(2.4181376873431843)]",1.0
66,66,-15.29765941208199,-4.141229843589093,[0.07],1.7131406212792184,0.07,32.47207307480902,[1.88588077],1.0030030009999995,4.657836716212095e-05,tensor(1.9222),"[np.float64(0.6072621366303227), np.float64(9.137671248890484), np.float64(0.016064786060520017), np.float64(2.418116675405014)]",1.0
67,67,-15.304898683769569,-4.140728605369199,[0.07],1.7142647849565644,0.07,32.46788623688022,[1.88588077],1.0030030009999995,5.1806368385841036e-05,tensor(1.9228),"[np.float64(0.6072425755586316), np.float64(9.137682292360756), np.float64(0.016129084746147385), np.float64(2.418093746471883)]",1.0
68,68,-15.312492185269413,-4.140330925867719,[0.07],1.7156748077259023,0.07,32.46308807460432,[1.88588077],1.0030030009999995,5.465852637328877e-05,tensor(1.9236),"[np.float64(0.6072213665529459), np.float64(9.137695200938957), np.float64(0.016198003950387275), np.float64(2.4180690666589584)]",1.0
69,69,-15.320407866188614,-4.140027362306459,[0.07],1.7173450062678477,0.07,32.457733900228945,[1.88588077],1.0030030009999995,5.5345401738103185e-05,tensor(1.9245),"[np.float64(0.6071986514138565), np.float64(9.13770981199913), np.float64(0.016271097153148333), np.float64(2.4180427875598105)]",1.0
