seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
80,80,0.6539176207073508,0.3697203369530917,0.5078929033651672,-0.42758274694949583,-0.834591232481551,-1.1199542237612943,-0.8176554566790797,-0.8709702850883237
