seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
20,0.0001,20,0.1,2,1.5,-417.14356952561013,1.0,-417.14472421520065,1.0,0.036356144,0.0,0.0,-426.539569018114,-426.0765581839118,-426.07704454619824,-417.1356815778927,-417.1361297972929
20,0.0031622776601683794,20,0.1,2,1.5,-417.0915213391468,1.0,-417.0915441531497,1.0,0.036356144,0.0,0.0,-426.4746568361303,-426.01180046243616,-426.0118204749228,-417.0913660871454,-417.0913749323504
20,0.1,20,0.1,2,1.5,-415.7197402370713,0.99,-415.7197406901326,1.0,0.036356144,0.0,0.0,-424.421952682916,-423.96398235193965,-423.9639829068576,-415.7197371163132,-415.71973729433546
20,0.105,20,0.1,2,1.5,-415.64891799705924,0.985,-415.64891813855775,0.994,0.036356144,0.0,0.0,-424.3159660065058,-423.858247954926,-423.8582483546839,-415.64891701841697,-415.648917074289
20,0.20473684210526316,20,0.1,2,1.5,-414.2362436960349,0.935,-414.23624380137096,0.954,0.036356144,0.0,0.0,-422.2018081586282,-421.7491223579871,-421.74912266616116,-414.2362429712177,-414.2362430125715
20,0.30447368421052634,20,0.1,2,1.5,-412.8235701037469,0.82,-412.8235702893772,0.852,0.036356144,0.0,0.0,-420.08765022358835,-419.63999670470554,-419.63999700416326,-412.823568827247,-412.8235689000482
20,0.40421052631578946,20,0.1,2,1.5,-411.4108954990374,0.755,-411.4108955815093,0.754,0.036356144,0.0,0.0,-417.9734922161256,-417.53087096753364,-417.53087131770764,-411.4108949318276,-411.41089496417527
20,0.5039473684210527,20,0.1,2,1.5,-409.99822120087515,0.6,-409.99822121509794,0.616,0.036356144,0.005,0.008,-415.8593343277915,-415.4217453412858,-415.4217456489138,-409.9982211030555,-409.9982211086346
20,0.6036842105263158,20,0.1,2,1.5,-408.58554726173276,0.5,-408.58554728597915,0.496,0.036356144,0.01,0.012,-413.7451762939228,-413.3126196059443,-413.3126199705778,-408.5855470950186,-408.5855471045281
20,0.703421052631579,20,0.1,2,1.5,-407.172873648149,0.38,-407.1728737938761,0.384,0.036356144,0.025,0.024,-411.6310185775136,-411.20349410447807,-411.20349433693514,-407.1728726460756,-407.172872703235
20,0.8031578947368422,20,0.1,2,1.5,-405.76019929194285,0.28,-405.7601993137016,0.292,0.036356144,0.03,0.046,-409.51686062454434,-409.09436843475106,-409.09436867198616,-405.76019914229386,-405.7601991508292
