seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
20,20,0.6331936156006291,0.3318962039527122,0.3088146843287424,-0.5032436526392764,-0.7497097094258545,-1.069189440262495,-0.8320144845856475,-0.8808225408222008
