,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.05,1.0,-337.1544390543437,0.1002,-336.46597148131383,0.09695999999999999,0.05,1.0,-375.21503990665053,0.01,-374.86521777040406,0.012,0.05,1.0,-305.7446985240443,0.14,-305.25422144399226,0.144
1,0.1,1.0,-379.7302544036915,0.03632,-379.50552107066625,0.028544,0.1,1.0,-395.52308851738974,0.0,-395.37821153218835,0.008,0.1,1.0,-365.8725257785177,0.05,-365.7365476224543,0.04
2,0.15,1.0,-387.20472955893524,0.045759999999999995,-386.8863833992332,0.034608,0.15,1.0,-398.90068948506627,0.01,-398.60229633492634,0.008,0.15,1.0,-377.0743850496884,0.05,-376.9279328269031,0.04
3,0.2,1.0,-391.82718180175266,0.05732,-391.4833052783594,0.045888,0.2,1.0,-401.6652471341546,0.02,-401.3941348690669,0.008,0.2,1.0,-383.6352437568364,0.08,-383.3206026674144,0.052
4,0.25,1.0,-394.402426210011,0.07948000000000001,-394.24052443142614,0.066976,0.25,1.0,-405.2376862601379,0.02,-405.0112781510308,0.012,0.25,1.0,-384.51407341223955,0.1275,-384.22670776465736,0.107
5,0.3,1.0,-395.75622327155304,0.08068,-395.60289393267846,0.07192,0.3,1.0,-405.32638117439006,0.02,-405.014364603008,0.012,0.3,1.0,-386.76328401889964,0.1175,-386.51692566976,0.111
6,0.33,1.0,-396.90278215728466,0.08228,-396.71164962535,0.070096,0.33,1.0,-405.73720857077814,0.01,-405.4982455561718,0.008,0.33,1.0,-389.0531424850863,0.1275,-388.89679344223083,0.096
7,0.35,1.0,-398.15186285039726,0.09572,-397.91182567387693,0.083184,0.35,1.0,-407.1444674914767,0.02,-406.88188257134914,0.012,0.35,1.0,-390.1451051283369,0.13,-389.8628873539287,0.111
8,0.4,1.0,-402.11437579186406,0.12184,-401.8856153823353,0.106976,0.4,1.0,-409.657198134131,0.05,-409.3408313882447,0.024,0.4,1.0,-395.541637819809,0.16,-395.2752958481423,0.148
