,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,1.25,-5.415660172032386,-4.3328173376154915,2.543505530641564,-7.001132282940937,-0.16578678707212902,[0.185],148.31698963495384,0.536,0.185,"(0,)",-5.270811602918661,8.8308859351386,-4.003798672372437,[0.2025],179.51858787191074,0.2025
1,1.3782051282051282,-4.803646173828114,-4.172267841365818,2.109984814890897,-5.857981995987206,-0.13181375730131162,[0.148],111.19982814524481,0.606,0.148,"(0,)",-4.669912275772236,3.0621648552516803,-3.889671677423068,[0.1625],138.72883303689898,0.1625
2,1.5064102564102564,-4.191632197001211,-3.943513217511586,1.7744533032157186,-5.477749290964194,-0.48862030282792457,[0.119],80.8876378094287,0.668,0.119,"(0,)",-4.0690129661919645,2.596995798899516,-3.6833431951326667,[0.1275],107.15922959906192,0.1275
3,1.6346153846153846,-3.579618134925259,-3.6369817566961222,1.4301189766588547,-4.71605779852918,-0.3773279194859853,[0.091],58.43343448644488,0.731,0.091,"(0,)",-3.4681135784699917,2.3186948741106197,-3.410290135841072,[0.095],82.26206671280728,0.095
4,1.7628205128205128,-2.967604143452809,-3.27411945845135,1.154049453181547,-3.954366302448232,-0.1766164882131227,[0.066],41.46019555055955,0.789,0.066,"(0,)",-2.8672142560499365,1.986538735068135,-3.0703645719024064,[0.0775],63.87736028157674,0.0775
5,1.891025641025641,-2.264076948334138,-2.909788134116106,1.3175515045421835,-3.253251370061731,0.0,[0.047],29.295367155053096,0.832,0.047,"(0,)",-2.17518590292582,2.3660003225696395,-2.7416403318164906,[0.06],48.62561132175589,0.06
6,2.019230769230769,-0.8897559549281289,-2.853710897153502,1.1777276438768842,-2.996163811568298,0.0,[0.036],19.727509327020602,0.874,0.036,"(0,)",-0.8151797452650885,2.1642409708631782,-2.7156206552984408,[0.045],36.02585671236174,0.045
7,2.147435897435898,0.4845650400730458,-2.7863426159997235,1.1352207772814722,-3.037520061091625,5.71666047832764e-10,[0.021],13.072670166009672,0.902,0.021,"(0,)",0.5448264125502821,1.975336188263013,-2.678134399963375,[0.04],26.10818248088638,0.04
8,2.2756410256410255,1.858886049540514,-2.7080247273869094,1.0978294290137678,-2.910340238795433,2.6596169711012863e-11,[0.013],8.998587276095884,0.932,0.013,"(0,)",1.9048325846618628,1.6293341119211815,-2.6345763338980293,[0.03],18.679060603923958,0.03
9,2.4038461538461537,3.233206976465568,-2.6179957757360017,0.9119016906920296,-2.9369653987165893,3.9337511026360517e-10,[0.01],6.139553651675457,0.955,0.01,"(0,)",3.2648386748050426,1.631229719618181,-2.5897821034197746,[0.0225],12.408417585495876,0.0225
10,2.532051282051282,4.60752794017663,-2.523047606601919,0.8975852443319511,-2.7327348317947937,3.001376924771648e-12,[0.008],4.089871193381992,0.971,0.008,"(0,)",4.6248448078048305,1.5297460975707238,-2.5308199342519435,[0.015],8.573737071688575,0.015
