,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,1.25,-5.414354134436117,-4.103919811029485,2.951486396075951,-6.647464278966567,-0.147660805049167,[0.207],171.85172084023029,0.527,0.207,"(0,)",-5.261650522982692,6.49311635267409,-4.1748405483855855,[0.19],148.27934905864498,0.19
1,1.3782051282051282,-4.809704006578868,-3.9931756618682104,2.5031581793274866,-5.997173257084775,-0.1119991988912652,[0.169],130.29979279449898,0.594,0.169,"(0,)",-4.667075760143358,2.0997582505890975,-4.038688404531923,[0.1475],109.95562407838516,0.1475
2,1.5064102564102564,-4.2050538878162245,-3.7980670650945014,2.152920044008318,-5.5740810208882134,-0.0763375860759119,[0.134],97.13762281965249,0.658,0.134,"(0,)",-4.072501000210433,1.665923556277384,-3.8111286248759644,[0.11],81.13071178709255,0.11
3,1.6346153846153846,-3.60040370689216,-3.5116772849548656,1.815124248111888,-4.84388753534431,-0.040675971972114144,[0.098],72.89726641675693,0.726,0.098,"(0,)",-3.477926190932353,1.4050331279388237,-3.525156655756199,[0.0925],57.90979862798267,0.0925
4,1.7628205128205128,-2.9957535745638437,-3.1710161265861023,1.5249255231514547,-4.099964753629575,-0.02962457654356604,[0.078],53.97519286770118,0.765,0.078,"(0,)",-2.883351421612769,1.1734443443202316,-3.178799254371885,[0.06],40.9417521393216,0.06
5,1.891025641025641,-1.703422370158708,-3.105960060008995,1.863160274115591,-3.8112478484876995,0.0,[0.054],39.93375424826074,0.817,0.054,"(0,)",-1.6039824675748422,1.4859631819098171,-3.1258807192361235,[0.045],29.37794364300907,0.045
6,2.019230769230769,-0.2985759624172854,-3.074452745893903,1.881476093313836,-3.615790182558833,1.1386447340555605e-10,[0.043],29.29225482445066,0.863,0.043,"(0,)",-0.2125706502431899,1.3871230966188806,-3.1115833949842187,[0.03],21.302495237539723,0.03
7,2.147435897435898,1.1062704491725825,-3.0390370951359587,1.8367102557719774,-3.656426097774794,2.7024382731610785e-11,[0.032],20.593608839968113,0.905,0.032,"(0,)",1.1788411702924229,1.154154276470708,-3.0813357471169893,[0.0175],15.832809909522158,0.0175
8,2.2756410256410255,2.5111168253395255,-2.9914291672211095,1.581552767331138,-3.7322638220486493,2.089829420626188e-10,[0.02],14.868048788003511,0.932,0.02,"(0,)",2.5702529548238,1.1582578354185389,-3.0403761860981393,[0.01],12.915070764453331,0.01
9,2.4038461538461537,3.915963159645243,-2.9334845336741373,1.496606078543075,-3.808101544268027,4.1717851395617345e-10,[0.015],10.870014567598709,0.951,0.015,"(0,)",3.9616647040590824,1.0445905525422798,-2.9975242147080667,[0.01],10.419642189485481,0.01
10,2.532051282051282,5.320809545404203,-2.8728866354283777,1.3859717310480828,-3.883939269382159,1.8182693128920846e-09,[0.014],7.415730474397432,0.971,0.014,"(0,)",5.353076500863374,0.930923257492375,-2.952443071654395,[0.01],7.924213520768414,0.01
11,2.66025641025641,6.7256559851092135,-2.807520389733764,1.216125295646387,-3.381244158530923,1.2465790621973838e-09,[0.007],4.5923908978600805,0.978,0.007,"(0,)",6.744488349595255,0.8009108388650413,-2.906322066121551,[0.01],5.428784828277321,0.01
12,2.7884615384615383,8.130502426424176,-2.732095765334836,1.2284844901585277,-2.7739181636007757,6.584187639546712e-10,[0.006],2.999434360529394,0.987,0.006,"(0,)",8.135900195255871,0.7035886597126053,-2.8594558335432017,[0.005],3.3814225772431166,0.005
13,2.916666666666666,9.664798871985358,-2.6913293076688105,1.2413256569252467,-2.772388577901479,4.877517501000739e-09,[0.004],1.8340798668506735,0.99,0.004,"(0,)",9.634539112999178,0.7206776388828006,-2.8368226656166318,[0.005],2.1337083088961117,0.005
14,3.044871794871795,11.235973347650695,-2.6344092425427608,1.2667511253039065,-2.770858992175274,1.2973807583804842e-09,[0.002],1.12992192919778,0.994,0.002,"(0,)",11.17306617660567,0.738699104281892,-2.791024162066643,[0.005],0.8859939872804763,0.005
15,3.173076923076923,12.809334682804435,-2.5748984806587005,1.2848960233395446,-2.7693294056660918,6.213932701726321e-10,[0.002],0.630836198906767,0.995,0.002,"(0,)",12.714268660911323,0.7567205703882954,-2.742550273324521,[0.0025],0.06654439331988003,0.0025
16,3.301282051282051,14.38269601207413,-2.5143443064169992,1.3030409249274892,-2.7677998197487748,3.048100660762998e-10,[0.001],0.2568983496325183,0.996,0.001,"(0,)",14.25547113849321,0.7747420401311335,-2.692915895665566,[0.],0.015,0.0
17,3.4294871794871797,15.961960676061729,-2.4689036244773517,1.2884291607900467,-2.7662702355062603,1.8977014404342185e-09,[0.],0.015,0.999,0.0,"(0,)",15.801191474816351,0.903381674916035,-2.6547247644318657,[0.],0.015,0.0
18,3.5576923076923075,17.54599253525691,-2.435667911118888,1.33933073561115,-2.764740649028054,2.0167204572985042e-09,[0.],0.015,1.0,0.0,"(0,)",17.35056019487659,0.8169682094543763,-2.6255916331879705,[0.],0.015,0.0
19,3.685897435897436,19.130024320583523,-2.401059786116866,1.3040422996430807,-2.7632110620897814,2.1061999921911934e-09,[0.],0.015,1.0,0.0,"(0,)",18.899928846490624,0.958838471749209,-2.595020438286019,[0.],0.015,0.0
20,3.814102564102564,20.71405609347785,-2.364734002713317,1.209080557180194,-2.761681476063929,1.9017171171142877e-09,[0.],0.015,1.0,0.0,"(0,)",20.449297473027915,0.8658911608116586,-2.5624218203567994,[0.],0.015,0.0
21,3.942307692307692,22.302736408285067,-2.338504028065361,1.36332673842353,-2.7601518907401132,1.7064221702334237e-09,[0.],0.015,1.0,0.0,"(0,)",22.003684403279564,0.8903526268023085,-2.54118922557253,[0.],0.015,0.0
22,4.07051282051282,23.900078190538814,-2.3140538500997874,1.378510186626753,-2.7586223016308944,2.2307897751261407e-09,[0.],0.015,1.0,0.0,"(0,)",23.568483823695534,0.9148141073027121,-2.5223709389459485,[0.],0.015,0.0
23,4.198717948717949,25.51058239766177,-2.2924583288202895,1.4056622890270392,-2.7570926609791373,1.4365306721941806e-09,[0.],0.015,1.0,0.0,"(0,)",25.148423475246496,0.9080294453815415,-2.504666451202809,[0.],0.015,0.0
24,4.326923076923077,27.137435567714842,-2.2834034067963596,1.43281441061846,-2.7555631340022586,1.7466696977663787e-09,[0.],0.015,1.0,0.0,"(0,)",26.744712071842,0.9409325279128776,-2.499748151937311,[0.],0.015,0.0
25,4.455128205128204,28.76428868188251,-2.2736805487321616,1.4599665300199625,-2.7540335483584855,2.054653669425477e-09,[0.],0.015,1.0,0.0,"(0,)",28.341000615823663,0.9738356078977267,-2.4948297829287736,[0.],0.015,0.0
26,4.583333333333333,30.402159221084766,-2.2549160578321232,1.4179503772017001,-2.752503961416802,2.849428637485829e-09,[0.],0.015,1.0,0.0,"(0,)",29.950142820475023,1.0709069137194227,-2.4779746789195003,[0.],0.015,0.0
