,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,-7.163392068539666,-5.572560090343548,4.9467089995523175,-8.63288712754883,0.0,[0.327],165.2076999660655,0.12,0.327,"(0,)",-7.148968715728031,1.3865504707215264,-5.752887166363838,[0.3275],142.48108148466198,0.3275
1,0.5512820512820513,-7.006229729385065,-5.5658232570730215,4.514635720140035,-8.550789732192865,-0.09239256335075297,[0.308],150.9030752068601,0.149,0.308,"(0,)",-6.995885677237096,1.2966444865374254,-5.733011502783604,[0.3025],129.45836406955,0.3025
2,0.6025641025641025,-6.8490673897698775,-5.55083505456062,1.6742748037522492,-8.468692333551054,-0.2887178066565639,[0.294],137.44332234724538,0.178,0.294,"(0,)",-6.842802638031294,1.2061673752386357,-5.706168216236529,[0.29],117.33631804676321,0.29
3,0.6538461538461539,-6.691905049805018,-5.526931803373939,1.566849982434669,-8.386594933631365,-0.27965250409985387,[0.27],124.96270258246446,0.206,0.27,"(0,)",-6.689719598144583,1.146050407552445,-5.6731801366225865,[0.2725],105.89694673899936,0.2725
4,0.7051282051282051,-6.534742710473058,-5.493412573212369,1.4737420896496012,-8.304497533418374,-0.27058720154191995,[0.259],113.46873999832998,0.239,0.259,"(0,)",-6.536636558822347,1.055335038175991,-5.631165617509976,[0.2475],95.36283070531498,0.2475
5,0.7564102564102564,-6.377580371302705,-5.4524532282596425,1.3646482148376555,-8.222400133058237,-0.26152189898262,[0.24],102.84486369010966,0.282,0.24,"(0,)",-6.383553519610098,0.9676861516895893,-5.581450167583033,[0.215],86.02502560497508,0.215
6,0.8076923076923077,-6.220418047812555,-5.40343670618788,1.2994447254186792,-8.140302732838702,-0.2524565964217764,[0.224],93.07243191493994,0.309,0.224,"(0,)",-6.230470495893236,0.8960763854657546,-5.523045684635248,[0.2025],77.77025796800325,0.2025
7,0.858974358974359,-6.063255705103262,-5.34488601489276,1.2199175613204187,-8.058205332974925,-0.35777845508136696,[0.202],84.33853017465502,0.333,0.202,"(0,)",-6.077387453148078,0.8330191735429607,-5.458430948228928,[0.1825],70.13651439237218,0.1825
8,0.9102564102564102,-5.906093354517068,-5.277955722130826,1.13873318264724,-7.976107863222834,-0.30376849195536737,[0.185],76.48941106461729,0.368,0.185,"(0,)",-5.924304400937344,0.7479303275942609,-5.388096978954727,[0.1725],63.07469312755218,0.1725
9,0.9615384615384615,-5.748931017894531,-5.20535344617863,1.06061460654232,-7.894010454118595,-0.19140062495034638,[0.176],69.26280775416166,0.403,0.176,"(0,)",-5.771221363975896,0.6740685460352078,-5.312765756772285,[0.16],56.482101172532296,0.16
