,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,1.25,-5.289001767138944,-4.008208494801391,7.4649647185290755,-6.559390389017212,0.0,[0.197],172.6451859134186,0.505,0.197,"(0,)",-5.1434514086669205,2.2802575245950134,-3.9885305127610957,[0.195],148.77467547361314,0.195
1,1.3782051282051282,-4.6868792119937055,-3.896740544767308,2.4091599732350533,-5.781607027433516,-0.118481707901255,[0.168],130.74757213055358,0.562,0.168,"(0,)",-4.552005164243095,1.8468634682193668,-3.8516383565586905,[0.1675],110.85375912753892,0.1675
2,1.5064102564102564,-4.0847566670326465,-3.7109923531930757,1.9610340792926957,-5.18508262292165,-0.08447822098800506,[0.137],96.38002335744953,0.63,0.137,"(0,)",-3.9605589237006766,1.516516416877037,-3.6554450122352216,[0.12],79.36337155227886,0.12
3,1.6346153846153846,-3.4826340583720827,-3.4448892314217625,1.6051123810713626,-4.636185695737089,-0.0504747321874528,[0.104],70.07121972289346,0.695,0.104,"(0,)",-3.3691126321529175,1.2011578000693492,-3.3795089403749854,[0.0875],56.104100671640744,0.0875
4,1.7628205128205128,-2.880511502546892,-3.10958799629494,1.3308781238822194,-3.889393949018743,-0.09731150127416832,[0.076],50.753030117365064,0.764,0.076,"(0,)",-2.777666384999929,0.9281345487518028,-3.035194569087715,[0.0625],39.62391952979529,0.0625
5,1.891025641025641,-1.8849901538974503,-2.9118985063310237,1.5575871926073133,-3.403009945908078,0.0,[0.057],35.92328218253395,0.816,0.057,"(0,)",-1.7944728362391749,1.0402550604992034,-2.8422253065617387,[0.05],27.55162171535936,0.05
6,2.019230769230769,-0.5198773392274526,-2.8699721237839073,1.4460839873573041,-3.1612744574275133,9.994949312641666e-11,[0.043],24.72796604608445,0.852,0.043,"(0,)",-0.4432393643631518,0.862023588149549,-2.8234026640951235,[0.035],17.81564876146797,0.035
7,2.147435897435898,0.845235536944841,-2.8205553202442504,1.2212112164467919,-3.1377105937718675,3.900380018961869e-11,[0.03],16.537430145046464,0.891,0.03,"(0,)",0.9079941648931061,0.7233978480851158,-2.7985839548865465,[0.0275],10.94658388296222,0.0275
8,2.2756410256410255,2.210348391773041,-2.7636842265253136,1.0604045460401321,-3.1777744876753093,0.0,[0.022],10.51284843491895,0.918,0.022,"(0,)",2.2592276753877134,0.5477311281206052,-2.7655944374805985,[0.0125],6.517303936879789,0.0125
9,2.4038461538461537,3.5754611517392187,-2.700390257443265,0.8282818435688881,-3.2178383833648745,4.399980380043189e-10,[0.014],6.20617527652518,0.94,0.014,"(0,)",3.610461093758563,0.49042198730243214,-2.7153087447094286,[0.01],3.6450649922259606,0.01
10,2.532051282051282,4.940573979356382,-2.624940348345247,0.791694614281334,-3.0852978327319214,6.43372022324229e-11,[0.007],3.5176712520460267,0.957,0.007,"(0,)",4.961694576833883,0.4310885612865508,-2.657406319378954,[0.005],2.1662478220337853,0.005
11,2.66025641025641,6.305686836071465,-2.5348983985446103,0.7014577808890324,-2.421757301861205,0.0,[0.006],1.9386820135275156,0.974,0.006,"(0,)",6.312928091260463,0.3526900328105734,-2.591548994029819,[0.0025],0.9078039137370312,0.0025
12,2.7884615384615383,7.771406966699748,-2.4755570481499416,0.6796510779099197,-2.2525413576308173,2.4751971028358355e-09,[0.004],0.561018106159614,0.984,0.004,"(0,)",7.747489226268176,0.3421460385202459,-2.547753243467946,[0.0025],0.26995466627619724,0.0025
13,2.916666666666666,9.283884221863595,-2.431996820956129,0.6873736720818372,-2.2249633748380866,8.082081670579555e-10,[0.],0.015,0.992,0.0,"(0,)",9.221056033192031,0.34969851113569594,-2.5179682599236854,[0.],0.015,0.0
14,3.044871794871795,10.796361459687988,-2.387039515968622,0.6908913411970501,-2.1973853916900534,1.1015535150704636e-09,[0.],0.015,0.995,0.0,"(0,)",10.694622824098428,0.3572509813572279,-2.487471722673849,[0.],0.015,0.0
