seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
50,0.0001,50,0.2,0.5,1,-0.8183185885417171,0.9,-0.8357174758207229,0.92,0.003572398
50,0.00021544346900318845,50,0.2,0.5,1,-0.8183185885261227,0.9,-0.8357174758478302,0.92,0.003572398
50,0.00046415888336127773,50,0.2,0.5,1,-0.8183185885162797,0.9,-0.8357174758213823,0.92,0.003572398
50,0.001,50,0.2,0.5,1,-0.818318588545312,0.9,-0.835717475815625,0.92,0.003572398
50,0.002154434690031882,50,0.2,0.5,1,-0.8183185885303084,0.9,-0.8357174758085999,0.92,0.003572398
50,0.004641588833612777,50,0.2,0.5,1,-0.8183185885566775,0.9,-0.8357174758311208,0.92,0.003572398
50,0.01,50,0.2,0.5,1,-0.8183185885083769,0.89,-0.8357174758391522,0.912,0.003572398
50,0.021544346900318822,50,0.2,0.5,1,-0.817805355374193,0.89,-0.8361119700676475,0.908,0.003572398
50,0.046415888336127774,50,0.2,0.5,1,-0.8161641809508449,0.87,-0.8373734511991472,0.888,0.003572398
50,0.1,50,0.2,0.5,1,-0.8176032550280088,0.84,-0.8353456311399483,0.832,0.003572398
50,0.11,50,0.2,0.5,1,-0.8185252772018498,0.83,-0.834196672201279,0.832,0.003572398
50,0.14708333333333334,50,0.2,0.5,1,-0.8190116188520981,0.82,-0.8372878731438814,0.804,0.003572398
50,0.18416666666666667,50,0.2,0.5,1,-0.8204037526983765,0.8,-0.8364436624061867,0.768,0.003572398
50,0.22125,50,0.2,0.5,1,-0.820544086714081,0.78,-0.8362024640443567,0.748,0.003572398
50,0.25833333333333336,50,0.2,0.5,1,-0.8134122732082341,0.77,-0.8348252578847112,0.696,0.003572398
50,0.29541666666666666,50,0.2,0.5,1,-0.8072922085472135,0.74,-0.8338723661003145,0.676,0.003572398
50,0.3325,50,0.2,0.5,1,-0.8032704679453688,0.73,-0.833895349958965,0.652,0.003572398
50,0.3695833333333333,50,0.2,0.5,1,-0.8004348264935277,0.72,-0.8339312625075562,0.632,0.003572398
50,0.4066666666666667,50,0.2,0.5,1,-0.7980217450674657,0.69,-0.8340398187576528,0.608,0.003572398
50,0.44375000000000003,50,0.2,0.5,1,-0.7955140185176268,0.65,-0.8349742266976353,0.572,0.003572398
50,0.48083333333333333,50,0.2,0.5,1,-0.796709050775396,0.63,-0.834707025813817,0.564,0.003572398
50,0.5179166666666667,50,0.2,0.5,1,-0.8009765365877999,0.57,-0.8334316934005502,0.516,0.003572398
50,0.555,50,0.2,0.5,1,-0.7961472699545977,0.54,-0.8355156235798324,0.464,0.003572398
50,0.5920833333333334,50,0.2,0.5,1,-0.7997434323586405,0.53,-0.8379709073525119,0.44,0.003572398
50,0.6291666666666667,50,0.2,0.5,1,-0.7992403705446065,0.48,-0.8388153033405377,0.42,0.003572398
50,0.66625,50,0.2,0.5,1,-0.7978324528361278,0.45,-0.8395867112769095,0.392,0.003572398
50,0.7033333333333334,50,0.2,0.5,1,-0.7971396443710781,0.42,-0.8400492513408676,0.352,0.003572398
50,0.7404166666666667,50,0.2,0.5,1,-0.7966673330684688,0.39,-0.8402419228357348,0.32,0.003572398
50,0.7775000000000001,50,0.2,0.5,1,-0.7963278546136052,0.32,-0.8403907078109895,0.264,0.003572398
50,0.8145833333333333,50,0.2,0.5,1,-0.796066628244487,0.3,-0.8405109491841384,0.252,0.003572398
50,0.8516666666666667,50,0.2,0.5,1,-0.7958589206806491,0.26,-0.8405984645642668,0.216,0.003572398
50,0.88875,50,0.2,0.5,1,-0.7957874820270874,0.24,-0.8406695615049525,0.196,0.003572398
50,0.9258333333333334,50,0.2,0.5,1,-0.7957960796614165,0.21,-0.8407422000478659,0.176,0.003572398
50,0.9629166666666668,50,0.2,0.5,1,-0.7957896912081456,0.17,-0.8408032039196032,0.148,0.003572398
50,1.0,50,0.2,0.5,1,-0.7957811690193303,0.16,-0.840856513929783,0.116,0.003572398
50,1.1,50,0.2,0.5,1,-0.795688271810378,0.09,-0.8414098517912089,0.056,0.003572398
50,1.2512820512820513,50,0.2,0.5,1,-0.7967888497724761,0.04,-0.8452888308128733,0.024,0.003572398
50,1.4025641025641027,50,0.2,0.5,1,-0.798629748056246,0.01,-0.8520945336315678,0.02,0.003572398
50,1.553846153846154,50,0.2,0.5,1,-0.8021697938858168,0.0,-0.85639986393095,0.012,0.003572398
50,1.7051282051282053,50,0.2,0.5,1,-0.8049909332431713,0.0,-0.8598234743577723,0.004,0.003572398
50,1.8564102564102565,50,0.2,0.5,1,-0.8121239612165365,0.0,-0.8583502080287719,0.0,0.003572398
50,2.0076923076923077,50,0.2,0.5,1,-0.8174082839901424,0.0,-0.8575276922543156,0.0,0.003572398
50,2.1589743589743593,50,0.2,0.5,1,-0.8212659399718254,0.0,-0.8567740006040114,0.0,0.003572398
50,2.3102564102564105,50,0.2,0.5,1,-0.8240156054555032,0.0,-0.8560907345725524,0.0,0.003572398
50,2.4615384615384617,50,0.2,0.5,1,-0.825952274801374,0.0,-0.855959095389169,0.0,0.003572398
50,2.6128205128205133,50,0.2,0.5,1,-0.8270534190307884,0.0,-0.8562070424535392,0.0,0.003572398
50,2.7641025641025645,50,0.2,0.5,1,-0.8275828194223358,0.0,-0.8568684182429911,0.0,0.003572398
50,2.9153846153846157,50,0.2,0.5,1,-0.8273724265935263,0.0,-0.8575233962384565,0.0,0.003572398
50,3.066666666666667,50,0.2,0.5,1,-0.8262687489836987,0.0,-0.8576245693354612,0.0,0.003572398
50,3.2179487179487185,50,0.2,0.5,1,-0.8230389187315056,0.0,-0.8572116085036874,0.0,0.003572398
50,3.3692307692307697,50,0.2,0.5,1,-0.8202001553332039,0.0,-0.8557714644375964,0.0,0.003572398
50,3.520512820512821,50,0.2,0.5,1,-0.8171616463004406,0.0,-0.8537816492331634,0.0,0.003572398
50,3.671794871794872,50,0.2,0.5,1,-0.8146501774525154,0.0,-0.8519447307094211,0.0,0.003572398
50,3.8230769230769233,50,0.2,0.5,1,-0.8117793612441104,0.0,-0.8488562469248423,0.0,0.003572398
50,3.974358974358975,50,0.2,0.5,1,-0.8087379151604627,0.0,-0.8456659652852222,0.0,0.003572398
50,4.125641025641026,50,0.2,0.5,1,-0.8060508274391478,0.0,-0.84274256044605,0.0,0.003572398
50,4.276923076923078,50,0.2,0.5,1,-0.8037588303934409,0.0,-0.8399027033779003,0.0,0.003572398
