seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
10,0.0001,10,0.5,1,1,-428.88675751277725,1.0,-428.05485243716504,1.0,0.009341321
10,0.00021544346900318845,10,0.5,1,1,-428.88641280022404,1.0,-428.05389671216693,1.0,0.009341321
10,0.00046415888336127773,10,0.5,1,1,-428.8846236692578,1.0,-428.0519072679437,1.0,0.009341321
10,0.001,10,0.5,1,1,-428.88054678487873,1.0,-428.0480139961333,1.0,0.009341321
10,0.002154434690031882,10,0.5,1,1,-428.8718489065821,1.0,-428.0391258197594,1.0,0.009341321
10,0.004641588833612777,10,0.5,1,1,-428.8529755258871,1.0,-428.02058864362084,1.0,0.009341321
10,0.01,10,0.5,1,1,-428.81229448844664,1.0,-427.98064042050055,1.0,0.009341321
10,0.021544346900318822,10,0.5,1,1,-428.7246450895821,1.0,-427.89458294472223,1.0,0.009341321
10,0.046415888336127774,10,0.5,1,1,-428.53581059634644,1.0,-427.7091784083829,1.0,0.009341321
10,0.1,10,0.5,1,1,-428.1289801847993,1.0,-427.3097357293437,1.0,0.009341321
10,0.11,10,0.5,1,1,-428.0530563311339,1.0,-427.235190806239,1.0,0.009341321
10,0.17357142857142857,10,0.5,1,1,-427.570399140799,0.99,-426.7612979694679,0.996,0.009341321
10,0.23714285714285716,10,0.5,1,1,-427.08774147107493,0.985,-426.2874048807525,0.992,0.009341321
10,0.3007142857142857,10,0.5,1,1,-426.6050837935649,0.965,-425.8135118729197,0.974,0.009341321
10,0.36428571428571427,10,0.5,1,1,-426.1224264273195,0.95,-425.3396190672476,0.954,0.009341321
10,0.4278571428571428,10,0.5,1,1,-425.6397687958715,0.92,-424.86572609074403,0.942,0.009341321
10,0.49142857142857144,10,0.5,1,1,-425.15711112154173,0.91,-424.39183306138426,0.912,0.009341321
10,0.555,10,0.5,1,1,-424.67445357563855,0.86,-423.91794012616526,0.88,0.009341321
10,0.6185714285714285,10,0.5,1,1,-424.1917960378651,0.815,-423.44404720579126,0.838,0.009341321
10,0.6821428571428572,10,0.5,1,1,-423.7091382070815,0.79,-422.9701539998448,0.808,0.009341321
10,0.7457142857142857,10,0.5,1,1,-423.22648079759483,0.73,-422.49626119527755,0.764,0.009341321
10,0.8092857142857143,10,0.5,1,1,-422.7438232243469,0.665,-422.02236821454323,0.722,0.009341321
10,0.8728571428571429,10,0.5,1,1,-422.26116568963715,0.61,-421.54847529879805,0.678,0.009341321
10,0.9364285714285714,10,0.5,1,1,-421.77850817882637,0.585,-421.0745824031479,0.632,0.009341321
10,1.0,10,0.5,1,1,-421.2958504934606,0.55,-420.6006893773768,0.584,0.009341321
10,1.1,10,0.5,1,1,-420.5366137754017,0.5,-419.85523965444236,0.516,0.009341321
10,1.2625000000000002,10,0.5,1,1,-419.3028542373788,0.42,-418.64388408139234,0.432,0.009341321
10,1.425,10,0.5,1,1,-418.0690946360387,0.35,-417.43252838536944,0.34,0.009341321
10,1.5875000000000001,10,0.5,1,1,-416.83533515425256,0.28,-416.22117282584514,0.3,0.009341321
10,1.75,10,0.5,1,1,-415.6015757462285,0.21,-415.0098173591509,0.25,0.009341321
10,1.9125,10,0.5,1,1,-414.36781606854163,0.175,-413.7984616262335,0.202,0.009341321
10,2.075,10,0.5,1,1,-413.1340565552084,0.15,-412.58710602725034,0.16,0.009341321
10,2.2375,10,0.5,1,1,-411.9002969349162,0.135,-411.37575036608706,0.142,0.009341321
10,2.4000000000000004,10,0.5,1,1,-410.6665373863445,0.12,-410.16439477441696,0.126,0.009341321
10,2.5625,10,0.5,1,1,-409.4280466395436,0.11,-408.94914666324684,0.11,0.009341321
10,2.725,10,0.5,1,1,-408.17434731337676,0.095,-407.7182546752191,0.094,0.009341321
10,2.8875,10,0.5,1,1,-406.9001350192932,0.085,-406.4652590381971,0.084,0.009341321
10,3.0500000000000003,10,0.5,1,1,-405.61766633267837,0.065,-405.2045338395916,0.078,0.009341321
10,3.2125000000000004,10,0.5,1,1,-404.33196693665224,0.06,-403.9409963069077,0.07,0.009341321
10,3.375,10,0.5,1,1,-403.038864477226,0.06,-402.6707137737763,0.062,0.009341321
10,3.5375,10,0.5,1,1,-401.74197185181123,0.055,-401.39626202447965,0.05,0.009341321
10,3.7,10,0.5,1,1,-400.4434951570428,0.055,-400.1200678468105,0.044,0.009341321
10,3.8625000000000003,10,0.5,1,1,-399.13954866784945,0.045,-398.8392505792615,0.038,0.009341321
10,4.025,10,0.5,1,1,-397.662074999878,0.045,-397.38704056442026,0.032,0.009341321
10,4.1875,10,0.5,1,1,-395.92730152308854,0.035,-395.6622396811766,0.034,0.009341321
10,4.35,10,0.5,1,1,-393.91260603559465,0.04,-393.64592894081113,0.036,0.009341321
10,4.5125,10,0.5,1,1,-391.6607941624124,0.03,-391.3716366348256,0.034,0.009341321
10,4.675000000000001,10,0.5,1,1,-389.1890983395868,0.03,-388.8771654618059,0.032,0.009341321
10,4.8375,10,0.5,1,1,-386.5163338065062,0.03,-386.1904165127161,0.032,0.009341321
10,5.0,10,0.5,1,1,-383.717713481715,0.025,-383.38276058519074,0.028,0.009341321
