seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,valid_avg,avg_val,valid_cvar,test_cvar
60,0.0001,60,0.1,2.5,1.5,0.013417714370453714,0.38,-0.03461981069998221,0.444,0.000399511,0.0,0.0,-0.804165455754759,-0.8071485338623543,-0.874443183600853,-0.8582683107503217,0.609067824521923,0.579067841058036
60,0.00016378937069540646,60,0.1,2.5,1.5,0.013417715998850735,0.38,-0.03461981067111804,0.444,0.000399511,0.0,0.0,-0.8041116963965718,-0.8070942051575505,-0.8744431851561552,-0.8582683105316341,0.6090678214559673,0.5790678406004883
60,0.00026826957952797245,60,0.1,2.5,1.5,0.013417714861441391,0.38,-0.034619811212543386,0.442,0.000399511,0.0,0.0,-0.8040236442572012,-0.8070052203681626,-0.8744431840418921,-0.8582683106261756,0.6090678151754455,0.5790678367448762
60,0.00043939705607607906,60,0.1,2.5,1.5,0.01341771245386026,0.38,-0.03461981024366445,0.442,0.000399511,0.0,0.0,-0.8038794242716927,-0.8068594729022032,-0.8744431843944689,-0.8582683106693689,0.60906782185573,0.5790678408482732
60,0.0007196856730011522,60,0.1,2.5,1.5,0.01341771454386133,0.38,-0.034619809918989435,0.442,0.000399511,0.0,0.0,-0.8036432075369665,-0.8066207541786241,-0.8744431786373497,-0.8582683115273625,0.6090678228836747,0.5790678404308369
60,0.0011787686347935866,60,0.1,2.5,1.5,0.01341771286382081,0.38,-0.03461981194313094,0.442,0.000399511,0.0,0.0,-0.8032563094193159,-0.8062297581002119,-0.8744431800964709,-0.8582683111913857,0.6090678238232897,0.5790678409559117
60,0.0019306977288832496,60,0.1,2.5,1.5,0.013417714620013798,0.38,-0.03461981031334537,0.442,0.000399511,0.0,0.0,-0.8026226114411799,-0.8055893482011905,-0.8744431801683894,-0.8582683109723278,0.6090678225611077,0.5790678406737381
60,0.0031622776601683794,60,0.1,2.5,1.5,0.013417715255322765,0.38,-0.03461981003135968,0.442,0.000399511,0.0,0.0,-0.8015848194617547,-0.8045405625946033,-0.8740192047530013,-0.8583122744961629,0.6090678181061429,0.5790600258122177
60,0.005179474679231213,60,0.1,2.5,1.5,0.027109959727028635,0.38,-0.03461981057616162,0.442,0.000399511,0.0,0.0,-0.7998869409875777,-0.8028246778057967,-0.8731299320758542,-0.8584044863895899,0.609788451205207,0.5790436329672346
60,0.008483428982440717,60,0.1,2.5,1.5,0.036581207666287294,0.375,-0.034619816934566,0.438,0.000399511,0.0,0.0,-0.7971199603919663,-0.8000312182498932,-0.874879037526052,-0.8586578728357054,0.5873593043690674,0.5666695221793014
60,0.013894954943731374,60,0.1,2.5,1.5,0.04226531340571956,0.37,-0.0409315557921462,0.436,0.000399511,0.0,0.0,-0.7926389244383468,-0.7955193410441604,-0.8766182329324229,-0.8578871703834813,0.566803147159618,0.5528706570425788
60,0.022758459260747887,60,0.1,2.5,1.5,0.013417711678963402,0.36,-0.07059573867304937,0.416,0.000399511,0.0,0.0,-0.7855593029651372,-0.7884886999139917,-0.880747024973114,-0.8586794931228072,0.5158461242615657,0.5140534911875514
60,0.03727593720314938,60,0.1,2.5,1.5,-0.06713351400662103,0.355,-0.10303026747021693,0.388,0.000399511,0.0,0.0,-0.7746577295326064,-0.7778237292126516,-0.8857797431614182,-0.8611201579528558,0.4700643007176864,0.49311377160734476
60,0.061054022965853265,60,0.1,2.5,1.5,-0.12069546245185092,0.3,-0.11852380724131242,0.368,0.000399511,0.0,0.0,-0.758309861141361,-0.7615041554629401,-0.8993143781136509,-0.8499228600427211,0.39603257522976343,0.45673376595721105
60,0.1,60,0.1,2.5,1.5,-0.3068815569634593,0.23,-0.2759300592177259,0.292,0.000399511,0.0,0.0,-0.7376539860817216,-0.7399060595779454,-0.9132348018047015,-0.8725907058123658,0.07161965068536788,0.18728515770133242
60,0.11,60,0.1,2.5,1.5,-0.33681339322497195,0.23,-0.28093565457546177,0.272,0.000399511,0.0,0.0,-0.7328835097668239,-0.734981628652395,-0.9099057696367927,-0.8594181496797512,0.023522091990111245,0.10206030676544023
60,0.1568421052631579,60,0.1,2.5,1.5,-0.4473772658058485,0.2,-0.3366094152762811,0.256,0.000399511,0.0,0.0,-0.7122127231517368,-0.713769044634059,-0.9140309024545465,-0.8635933462563022,-0.10920709525310146,-0.05699620311341763
60,0.2036842105263158,60,0.1,2.5,1.5,-0.5566326989640437,0.145,-0.5392519853176474,0.198,0.000399511,0.0,0.0,-0.6952102027720107,-0.696501588580032,-0.9115835338130452,-0.8639536396668389,-0.25580196537105343,-0.23066529595892382
60,0.25052631578947365,60,0.1,2.5,1.5,-0.6263222949628863,0.12,-0.6267727687698476,0.154,0.000399511,0.0,0.0,-0.6818348020064638,-0.6833544336735182,-0.9040870576644283,-0.8611469977695048,-0.3630657006339513,-0.3052467041048357
60,0.29736842105263156,60,0.1,2.5,1.5,-0.6609100434276636,0.095,-0.6627683955017412,0.124,0.000399511,0.0,0.0,-0.6708573543281743,-0.6724924497910947,-0.8980156460569672,-0.8557266726362412,-0.4620426038970339,-0.3801542245878551
60,0.34421052631578947,60,0.1,2.5,1.5,-0.6965519799374579,0.07,-0.6876602902244144,0.118,0.000399511,0.0,0.0,-0.6611708408679189,-0.6629260999466093,-0.8966120228177539,-0.8559242767973155,-0.5260917417352908,-0.45121519510348024
60,0.3910526315789473,60,0.1,2.5,1.5,-0.7239027028444558,0.04,-0.710544635757949,0.082,0.000399511,0.0,0.0,-0.6534276522924167,-0.6551293168327628,-0.8913321839280303,-0.8562592801556468,-0.6349225886608174,-0.5489910368105139
60,0.4378947368421052,60,0.1,2.5,1.5,-0.7478679166234038,0.035,-0.7231658236266147,0.066,0.000399511,0.0,0.0,-0.6465794423168596,-0.6480770410632845,-0.8904697901011178,-0.8562344017890748,-0.65444248939375,-0.5689585646643137
60,0.48473684210526313,60,0.1,2.5,1.5,-0.7540904391487011,0.035,-0.7291235583194596,0.06,0.000399511,0.0,0.0,-0.6400401565139952,-0.6413363786762757,-0.889601935098947,-0.8561478199989251,-0.66295437550479,-0.5803478732142282
60,0.531578947368421,60,0.1,2.5,1.5,-0.7616160090115011,0.035,-0.7374521349192574,0.054,0.000399511,0.0,0.0,-0.6337013925585164,-0.6348129637574298,-0.8891778568169911,-0.8561712961637669,-0.6687730297775685,-0.5881761928630751
60,0.578421052631579,60,0.1,2.5,1.5,-0.7680975606722014,0.035,-0.7405182325254855,0.05,0.000399511,0.0,0.0,-0.6274874039630631,-0.62842615480163,-0.888899735036846,-0.856209930271375,-0.6724493129211773,-0.5933492758524
60,0.6252631578947369,60,0.1,2.5,1.5,-0.776177717539309,0.03,-0.7503200398660431,0.044,0.000399511,0.0,0.0,-0.6213580076677983,-0.6221320362939571,-0.8886978623069208,-0.8562484506248919,-0.6751238177799014,-0.5970023049275366
60,0.6721052631578947,60,0.1,2.5,1.5,-0.7829929697404788,0.03,-0.7516677099730668,0.04,0.000399511,0.0,0.0,-0.6152896276830015,-0.6159047946910321,-0.888542351639535,-0.856283840737943,-0.6769752180952157,-0.5994810930180093
60,0.7189473684210526,60,0.1,2.5,1.5,-0.7846819424435497,0.03,-0.7544852168276879,0.04,0.000399511,0.0,0.0,-0.609267102154012,-0.6097278196434978,-0.8884173924204056,-0.8563123171341369,-0.6780488813389705,-0.6014394639310883
60,0.7657894736842105,60,0.1,2.5,1.5,-0.7846149652873644,0.03,-0.7546197955683305,0.028,0.000399511,0.0,0.0,-0.6032799677579416,-0.6035896573231166,-0.888313803636767,-0.8563353854454155,-0.6788537967951377,-0.6029103916487293
60,0.8126315789473684,60,0.1,2.5,1.5,-0.7893673242032753,0.025,-0.7546197955654922,0.028,0.000399511,0.0,0.0,-0.5973209362667018,-0.5974823148512952,-0.8882264448074234,-0.8563558710274959,-0.6795466142680577,-0.6041699638375699
60,0.8594736842105263,60,0.1,2.5,1.5,-0.7941880526123978,0.025,-0.7546197984923518,0.028,0.000399511,0.0,0.0,-0.591384671507512,-0.5913999380927971,-0.8881517806522388,-0.856374183104336,-0.6801508208525571,-0.6052648215378521
60,0.9063157894736842,60,0.1,2.5,1.5,-0.7961619944339405,0.02,-0.7552074718822663,0.028,0.000399511,0.0,0.0,-0.5854751170959088,-0.5853453476327479,-0.8880349797525732,-0.8561329430796946,-0.6821241061180042,-0.6068473589437764
60,0.9531578947368421,60,0.1,2.5,1.5,-0.7963948790592487,0.015,-0.7544175388252827,0.028,0.000399511,0.0,0.0,-0.5795991755625348,-0.5793241539698029,-0.8879264159910665,-0.8559023419933135,-0.6838990733406299,-0.6082575689281399
60,1.0,60,0.1,2.5,1.5,-0.7966045828699895,0.015,-0.7547256366097286,0.026,0.000399511,0.0,0.0,-0.5737509056201768,-0.5733304893459612,-0.8878321980890072,-0.8557086730277942,-0.685412036088784,-0.6094873523311078
60,1.1,60,0.1,2.5,1.5,-0.7969893316585279,0.015,-0.755288243136603,0.024,0.000399511,0.0,0.0,-0.5613421138300104,-0.560609452468982,-0.8876092083656492,-0.8553649737411831,-0.6880154215579312,-0.6116636440255131
60,1.1827586206896552,60,0.1,2.5,1.5,-0.7972561756957421,0.015,-0.7594132594108594,0.024,0.000399511,0.0,0.0,-0.5511415423993801,-0.5501486791019112,-0.8874107547247487,-0.8552200083127643,-0.6896830375731612,-0.6134365022395146
60,1.2655172413793103,60,0.1,2.5,1.5,-0.7974866906720146,0.015,-0.7608802542073339,0.022,0.000399511,0.0,0.0,-0.5410153756134548,-0.5397733035877705,-0.887195353060943,-0.8551594696817436,-0.6910100443238995,-0.6152208174904392
60,1.3482758620689657,60,0.1,2.5,1.5,-0.7911146001814641,0.015,-0.7596745579878748,0.022,0.000399511,0.0,0.0,-0.5309687716650048,-0.5294941628965473,-0.8867193582652035,-0.8548257614123604,-0.6911704914624441,-0.6166437627283216
60,1.4310344827586208,60,0.1,2.5,1.5,-0.7849985162485166,0.015,-0.7605197124330926,0.022,0.000399511,0.0,0.0,-0.5210055394215594,-0.5193181939748752,-0.8863243425801816,-0.8544893841061744,-0.6909008856798814,-0.6171487995204451
