seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
40,0.5,40,0.12,0.25,1,-0.8830622309785638,0.4275,-0.8844552480811134,0.458,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.5423728813559322,40,0.12,0.25,1,-0.8803239066485731,0.4025,-0.8820898565757469,0.41,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.5847457627118644,40,0.12,0.25,1,-0.8781512937947389,0.37,-0.880313701029525,0.389,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.6271186440677966,40,0.12,0.25,1,-0.8761423647859655,0.335,-0.8781814910816772,0.356,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.6694915254237288,40,0.12,0.25,1,-0.8749974750788493,0.305,-0.8770021687557368,0.326,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.711864406779661,40,0.12,0.25,1,-0.8738146804452146,0.27,-0.8758573414042824,0.304,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.7542372881355932,40,0.12,0.25,1,-0.8729082953682635,0.245,-0.8750962057895846,0.268,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.7966101694915254,40,0.12,0.25,1,-0.872203115695407,0.2175,-0.8745018363009879,0.239,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.8389830508474576,40,0.12,0.25,1,-0.8716911283245752,0.175,-0.8740631933985471,0.198,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.8813559322033898,40,0.12,0.25,1,-0.8712856948320215,0.155,-0.8737117131190553,0.166,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.923728813559322,40,0.12,0.25,1,-0.8709174572158197,0.1425,-0.8733900069101482,0.14,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
40,0.9661016949152542,40,0.12,0.25,1,-0.8705977030151931,0.115,-0.8731100171843861,0.119,0.6293881587432578,-0.8791352912951522,0.27800463763329064,-0.8372668662912996
