seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
10,10,0.5979440289248319,-0.092610149867557,0.11737172643692703,-0.5035332100765397,-0.5524744243264993,-0.9812813306801363,-0.8233786019674385,-0.864151948140328,-0.3768889327399726,0.26329334156000134
