,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,83.01657960055249,-4.844854408954588,[0.055],13.854955347169025,0.055,34.15532559089998,[14.85495535],1,0.0,tensor(-557.0608),"[np.float64(0.5601656528124827), np.float64(9.30382868054886), np.float64(0.0), np.float64(2.4151462338959795)]",1.0
1,1,312.4385898131043,-4.9782249695218255,[0.05],15.234186386301078,0.05,34.20145579640429,[14.85495535],1,9.999999999820484e-05,tensor(-120.3566),"[np.float64(0.5603479689441732), np.float64(9.303687926514868), np.float64(0.00039999999997873307), np.float64(2.4153003021109676)]",1.0
2,2,308.45442768855787,-4.970722250183825,[0.045],15.096732185489058,0.045,34.2440223943022,[14.85495535],1,0.00018121560078667462,tensor(-104.8309),"[np.float64(0.5605169344088595), np.float64(9.303558473001134), np.float64(0.0007688225365286636), np.float64(2.4154427729069385)]",1.0
3,3,304.4497802931956,-4.962972981996976,[0.045],14.957942965740422,0.045,34.28689190108551,[14.85495535],1,0.00025452515871044953,tensor(-104.3451),"[np.float64(0.560686482361503), np.float64(9.303429208974164), np.float64(0.0011405496230999478), np.float64(2.415583979651035)]",1.0
4,4,300.373865234754,-4.955118311068626,[0.045],14.816086910587616,0.045,34.32999502488548,[14.85495535],1,0.0003239357715523638,tensor(-103.8486),"[np.float64(0.5608566294741296), np.float64(9.303299921585891), np.float64(0.0015144891732803163), np.float64(2.415724719641583)]",1.0
5,5,296.26397809428346,-4.9471965718293545,[0.045],14.67238358377878,0.045,34.37329555989616,[14.85495535],1,0.0003912007739032342,tensor(-103.3457),"[np.float64(0.5610273219478021), np.float64(9.303170517651258), np.float64(0.0018903319774721719), np.float64(2.415865328721376)]",1.0
6,6,292.13896581252294,-4.9392278136737096,[0.045],14.527448662152493,0.045,34.41676759578071,[14.85495535],1,0.00045723680354101473,tensor(-102.8384),"[np.float64(0.5611984966509188), np.float64(9.303040959291817), np.float64(0.002267806387287131), np.float64(2.4160059655348096)]",1.0
7,7,288.0098096273583,-4.9312242550030065,[0.045],14.381640962507346,0.045,34.46039022218031,[14.85495535],1,0.0005225758186406084,tensor(-102.3281),"[np.float64(0.5613700908481404), np.float64(9.302911237925136), np.float64(0.0026466849518816454), np.float64(2.416146705754313)]",1.0
8,8,283.8835576523558,-4.923194151790358,[0.045],14.235191170875744,0.045,34.50414585967872,[14.85495535],1,0.0005875480557073408,tensor(-101.8155),"[np.float64(0.5615420457219025), np.float64(9.302781360309165), np.float64(0.00302678228836126), np.float64(2.4162875827388755)]",1.0
9,9,279.76506118499464,-4.915143473854928,[0.045],14.08825859591118,0.045,34.54801942405762,[14.85495535],1,0.0006523680347606511,tensor(-101.3012),"[np.float64(0.5617143073419181), np.float64(9.302651341171197), np.float64(0.0034079478209487193), np.float64(2.416428607028469)]",1.0
10,10,275.657840792913,-4.907076784635803,[0.045],13.940959438781812,0.045,34.59199777953509,[14.85495535],1,0.0007171794128702214,tensor(-100.7857),"[np.float64(0.5618868265895844), np.float64(9.30252119926482), np.float64(0.003790058205082957), np.float64(2.416569776392733)]",1.0
11,11,271.5645588383095,-4.898997713802319,[0.045],13.79338220994085,0.045,34.636069338713,[14.85495535],1,0.0007820802402260066,tensor(-100.2692),"[np.float64(0.5620595587082383), np.float64(9.30239095522244), np.float64(0.004173010987684145), np.float64(2.4167110812900474)]",1.0
12,12,267.4872962164752,-4.890909242948836,[0.045],13.645596737870488,0.045,34.68022376424949,[14.85495535],1,0.0008471380469747935,tensor(-99.7519),"[np.float64(0.5622324627562534), np.float64(9.302260630373475), np.float64(0.004556720075199376), np.float64(2.416852507970392)]",1.0
13,13,263.4277233910089,-4.8828138850991465,[0.045],13.497659734738608,0.045,34.72445173697993,[14.85495535],1,0.0009123992894224786,tensor(-99.2342),"[np.float64(0.5624055010954107), np.float64(9.302130246078717), np.float64(0.004941111874232754), np.float64(2.416994040295389)]",1.0
14,14,259.38721069233156,-4.874713803522155,[0.045],13.349618378764287,0.045,34.768744777870396,[14.85495535],1,0.0009778954960440157,tensor(-98.7160),"[np.float64(0.5625786389290559), np.float64(9.30199982336877), np.float64(0.005326122724468929), np.float64(2.4171356608259007)]",1.0
15,15,255.46248300527503,-4.866582045923309,[0.04],13.204919231711637,0.04,34.81309510631145,[14.85495535],1,0.0010436473963585128,tensor(-84.1796),"[np.float64(0.5627518439192144), np.float64(9.301869382743208), np.float64(0.005711696588466409), np.float64(2.4172773514918293)]",1.0
