,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.087259259739893,-6.639829766380425,0.0,[0.05],26.670693975304534,0.755,0.05,1.0
1,"(100,)",-3.767769982662628,-6.148085797295295,0.0,[0.025],17.27487075382712,0.78,0.025,1.0
2,"(200,)",-3.7026135401743887,-6.0500180496838,0.0,[0.025],16.32319791183271,0.78,0.025,1.0
3,"(300,)",-3.686470854766726,-6.026173720731479,0.0,[0.025],16.070302093135076,0.78,0.025,1.0
4,"(400,)",-3.6813589784503393,-6.018186948390498,0.0,[0.025],15.972342229766644,0.78,0.025,1.0
5,"(500,)",-3.6806889647744403,-6.017167961374282,0.0,[0.025],15.960032236214987,0.78,0.025,1.0
