,Rho,Test_worst,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_worst,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,-0.5606622433830938,-0.6723714560482772,-0.8741159868300042,-0.420116602105054,-1.0331810454706538,-0.7169474469054548,[0.192],0.615824092666355,0.0,0.192,"(0,)",-0.5606622433830938,-0.6723714560482834,-0.4314814039879377,-0.8948239321998386,[0.16],0.5199072144605361,0.16
1,0.576271186440678,-0.566161735762393,-0.641154116351414,-0.8658478255349786,-0.42603768125887365,-1.0249071822869604,-0.7226781928103916,[0.18],0.48630034756529095,0.0,0.18,"(0,)",-0.566161735762393,-0.6411541163514145,-0.43624363042092895,-0.8841310545691033,[0.115],0.4140293220136198,0.115
2,0.652542372881356,-0.5703789434976336,-0.6113736096687781,-0.8556633955161146,-0.4295478278032452,-1.0043837170613348,-0.7172836053493625,[0.138],0.3879629657510167,0.0,0.138,"(0,)",-0.5703789434976336,-0.6113736096686448,-0.445126632912933,-0.8735807112313523,[0.105],0.33313216039514176,0.105
3,0.728813559322034,-0.5609261102840017,-0.5827921900663318,-0.846245889509818,-0.42930611823537657,-0.9899656514133157,-0.7156657863805738,[0.116],0.3201667849246306,0.0,0.116,"(0,)",-0.5609261102840017,-0.582792190066344,-0.44417139561475005,-0.8643138572721851,[0.09],0.2785943570079444,0.09
4,0.8050847457627119,-0.5535410490964264,-0.5552321865207107,-0.8385646450414076,-0.42802450603438114,-0.9808192586577985,-0.7075291590032845,[0.098],0.2643270537583077,0.0,0.098,"(0,)",-0.5535410490964264,-0.5552321865207108,-0.4406633595047592,-0.8568902823490967,[0.075],0.23941445717522963,0.075
5,0.8813559322033899,-0.5501836238458577,-0.5283743822651943,-0.8326904933208673,-0.4256875827259726,-0.972831619120987,-0.7061528755988028,[0.08],0.21944564016825452,0.0,0.08,"(0,)",-0.5501836238458577,-0.528374382265208,-0.4377718298516835,-0.8512130967960689,[0.07],0.2073049825786502,0.07
6,0.9576271186440678,-0.5438504430168106,-0.5020160933119125,-0.8280238575040632,-0.42339148173876806,-0.9675697730886377,-0.706174064175293,[0.066],0.18229725130993862,0.0,0.066,"(0,)",-0.5438504430168106,-0.5020160933119063,-0.43547468386077154,-0.8467029710819799,[0.065],0.17937332475701973,0.065
7,1.0338983050847457,-0.5387314149011051,-0.4760278856063414,-0.8242119514312389,-0.4211676406669663,-0.9619156116247123,-0.7029248696838528,[0.046],0.153788696401072,0.0,0.046,"(0,)",-0.5387314149011051,-0.4760278856063437,-0.4335443858452594,-0.8430188975457973,[0.055],0.15312648608231721,0.055
8,1.1101694915254239,-0.5405746113375244,-0.45032256173381063,-0.8210304566627717,-0.4192422776841461,-0.954475656882744,-0.7034492426592349,[0.036],0.13298120633025043,0.0,0.036,"(0,)",-0.5405746113375244,-0.4503225617338123,-0.4316730151757289,-0.8399440985290769,[0.045],0.1310978378783304,0.045
9,1.1864406779661016,-0.5357277807144252,-0.42483891166351345,-0.8183294047835754,-0.4173679374497619,-0.9497646386023058,-0.6971762872940439,[0.032],0.11732499998735461,0.0,0.032,"(0,)",-0.5357277807144252,-0.42483891166351406,-0.4300842439277439,-0.8373336269463213,[0.04],0.11084070955053792,0.04
10,1.2627118644067798,-0.5273983092795897,-0.3995325361396342,-0.8160041571375501,-0.4153971734586037,-0.9481382198994536,-0.6945941594676804,[0.032],0.10217343890132552,0.0,0.032,"(0,)",-0.5273983092795897,-0.3995325361397177,-0.42871656436012917,-0.8350863248092797,[0.035],0.09395178295209666,0.035
11,1.3389830508474576,-0.5287033419118697,-0.3743703594447689,-0.8139787823966005,-0.41367436825461085,-0.9490956465630842,-0.6902738396355078,[0.03],0.08698625773473075,0.0,0.03,"(0,)",-0.5287033419118697,-0.3743703594448162,-0.4275252256881654,-0.833128873974979,[0.035],0.07832646808646876,0.035
12,1.4152542372881356,-0.5295554632943604,-0.3493271788627526,-0.812197297344201,-0.4121413294328124,-0.9436030063221905,-0.6867892785215803,[0.028],0.07340634528138866,0.002,0.028,"(0,)",-0.5295554632943604,-0.3493271788627834,-0.42647734447543256,-0.8314071336883926,[0.03],0.06506205950967486,0.03
13,1.4915254237288136,-0.5289589478377044,-0.32438342625098143,-0.810617030148773,-0.41071286587413147,-0.9424835563183225,-0.6855324443644755,[0.024],0.06133626780144634,0.002,0.024,"(0,)",-0.5289589478377044,-0.3243834262510051,-0.4255060662458767,-0.8298798628208499,[0.02],0.054105676601605,0.02
14,1.5677966101694916,-0.5265433404014945,-0.2995236566655406,-0.8092049128332044,-0.4091175760994659,-0.9404239238820643,-0.6869182771108175,[0.022],0.0505900603971508,0.002,0.022,"(0,)",-0.5265433404014945,-0.29952365666556324,-0.4243339758806118,-0.8285151021439594,[0.015],0.04682601820365655,0.015
15,1.6440677966101696,-0.5243083124702141,-0.27473550457734686,-0.8079348819811091,-0.40763637689687604,-0.9385008349206988,-0.6853210104006495,[0.014],0.040984660879550314,0.006,0.014,"(0,)",-0.5243083124702141,-0.2747355045773733,-0.4232798212812807,-0.8272876621576544,[0.015],0.04018934275525092,0.015
16,1.7203389830508475,-0.5230758995525134,-0.2500089448928329,-0.8067860915884939,-0.4062384921878156,-0.936892372555599,-0.6843977124036399,[0.012],0.03494814412602647,0.01,0.012,"(0,)",-0.5230758995525134,-0.25000894489287206,-0.4223262999948042,-0.826177395660156,[0.01],0.03555585728386658,0.01
