seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
80,0.0001,80,0.15,0.5,1,-0.9446768794842042,0.99,-0.9712369673208743,0.98,0.002853727,0.0,0.0
80,0.00021544346900318845,80,0.15,0.5,1,-0.9446768795293368,0.99,-0.9712369673282437,0.98,0.002853727,0.0,0.0
80,0.00046415888336127773,80,0.15,0.5,1,-0.9446768795398208,0.99,-0.9712369673505564,0.98,0.002853727,0.0,0.0
80,0.001,80,0.15,0.5,1,-0.94467687952873,0.99,-0.9712369673390785,0.98,0.002853727,0.0,0.0
80,0.002154434690031882,80,0.15,0.5,1,-0.9446768794880285,0.99,-0.9712369673232739,0.98,0.002853727,0.0,0.0
80,0.004641588833612777,80,0.15,0.5,1,-0.9446768795686095,0.99,-0.9712369672758985,0.98,0.002853727,0.0,0.0
80,0.01,80,0.15,0.5,1,-0.9446768795456839,0.99,-0.9712369673134391,0.98,0.002853727,0.0,0.0
80,0.021544346900318822,80,0.15,0.5,1,-0.9446768796056318,0.99,-0.9712369673135727,0.98,0.002853727,0.0,0.0
80,0.046415888336127774,80,0.15,0.5,1,-0.9441720571918217,0.97,-0.9678660616389113,0.98,0.002853727,0.0,0.0
80,0.1,80,0.15,0.5,1,-0.9440352331913054,0.96,-0.966952431486051,0.976,0.002853727,0.0,0.0
80,0.11,80,0.15,0.5,1,-0.9440266612974643,0.96,-0.9668951935782458,0.976,0.002853727,0.0,0.0
80,0.14708333333333334,80,0.15,0.5,1,-0.9440057123786099,0.96,-0.9667553090344684,0.972,0.002853727,0.0,0.0
80,0.18416666666666667,80,0.15,0.5,1,-0.9439935674618976,0.96,-0.9666742124380963,0.968,0.002853727,0.0,0.0
80,0.22125,80,0.15,0.5,1,-0.9439856071818536,0.92,-0.9666210578973677,0.964,0.002853727,0.0,0.0
80,0.25833333333333336,80,0.15,0.5,1,-0.9439799771408601,0.91,-0.966583464111101,0.944,0.002853727,0.0,0.0
80,0.29541666666666666,80,0.15,0.5,1,-0.9437855123059015,0.89,-0.9674524760848914,0.928,0.002853727,0.0,0.0
80,0.3325,80,0.15,0.5,1,-0.94355129937627,0.89,-0.9685346021184812,0.912,0.002853727,0.0,0.0
80,0.3695833333333333,80,0.15,0.5,1,-0.9434310755731449,0.86,-0.9690900703423645,0.892,0.002853727,0.0,0.0
