seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob
90,0.5,90,0.33,1.2,1,-0.8460751037901136,0.525,-0.8123728470589523,0.602
90,0.5798319327731092,90,0.33,1.2,1,-0.8446521170047384,0.495,-0.812040482786952,0.57
90,0.6596638655462185,90,0.33,1.2,1,-0.8437566313331771,0.475,-0.8121895023452772,0.526
90,0.7394957983193278,90,0.33,1.2,1,-0.84312550796816,0.46,-0.812299155719767,0.498
90,0.819327731092437,90,0.33,1.2,1,-0.8426504019841273,0.42,-0.812378408537029,0.472
90,0.8991596638655461,90,0.33,1.2,1,-0.8423614210776718,0.405,-0.812423143552198,0.438
90,0.9789915966386554,90,0.33,1.2,1,-0.8423978946203574,0.37,-0.8123947103968403,0.39
90,1.0588235294117647,90,0.33,1.2,1,-0.8426220539072808,0.345,-0.8122785167497993,0.362
90,1.138655462184874,90,0.33,1.2,1,-0.8427892745575585,0.295,-0.8121794771521714,0.326
90,1.218487394957983,90,0.33,1.2,1,-0.8428919478566766,0.265,-0.8122260667072738,0.29
90,1.2983193277310923,90,0.33,1.2,1,-0.8429656714562693,0.24,-0.8124222936126887,0.27
90,1.3781512605042017,90,0.33,1.2,1,-0.8429279491337774,0.225,-0.812653937781249,0.248
90,1.4579831932773109,90,0.33,1.2,1,-0.8426800503408262,0.2,-0.8129097339951088,0.224
90,1.53781512605042,90,0.33,1.2,1,-0.8422456376052554,0.175,-0.8129845361153255,0.202
90,1.6176470588235294,90,0.33,1.2,1,-0.8418572034089971,0.155,-0.813146324599203,0.184
90,1.6974789915966386,90,0.33,1.2,1,-0.841338809276213,0.14,-0.8133285720780163,0.17
90,1.7773109243697478,90,0.33,1.2,1,-0.8406622612286373,0.13,-0.813404841467615,0.168
90,1.857142857142857,90,0.33,1.2,1,-0.8398194691080886,0.115,-0.8133152626162768,0.158
90,1.9369747899159662,90,0.33,1.2,1,-0.8390912460674409,0.105,-0.8132456775420408,0.15
90,2.0168067226890756,90,0.33,1.2,1,-0.838462027541473,0.085,-0.8131836957060502,0.128
90,2.0966386554621845,90,0.33,1.2,1,-0.8379110040814163,0.085,-0.813126266630729,0.122
90,2.176470588235294,90,0.33,1.2,1,-0.8374235974989804,0.085,-0.8130697702341827,0.108
90,2.2563025210084033,90,0.33,1.2,1,-0.8369072917253085,0.075,-0.8129764807704803,0.096
90,2.3361344537815123,90,0.33,1.2,1,-0.8362925693283709,0.07,-0.8128796301518191,0.086
90,2.4159663865546217,90,0.33,1.2,1,-0.8357069548888486,0.065,-0.8128054701563503,0.078
90,2.495798319327731,90,0.33,1.2,1,-0.8351705175359179,0.06,-0.8127383151571014,0.07
90,2.57563025210084,90,0.33,1.2,1,-0.8346639701572773,0.055,-0.8126969539442129,0.062
90,2.6554621848739495,90,0.33,1.2,1,-0.8341101554601766,0.055,-0.8126862703606256,0.052
90,2.735294117647059,90,0.33,1.2,1,-0.8335234114720997,0.04,-0.8126939091116255,0.044
90,2.815126050420168,90,0.33,1.2,1,-0.8329818658195177,0.04,-0.812699218626552,0.04
90,2.8949579831932772,90,0.33,1.2,1,-0.8324723038307638,0.035,-0.8127087010885476,0.04
90,2.974789915966386,90,0.33,1.2,1,-0.8319986233844778,0.03,-0.8127042103930712,0.034
90,3.0546218487394956,90,0.33,1.2,1,-0.8315575018333666,0.03,-0.812694771566435,0.032
90,3.134453781512605,90,0.33,1.2,1,-0.8311439510532297,0.03,-0.8126855843822121,0.03
90,3.214285714285714,90,0.33,1.2,1,-0.8307520663499609,0.03,-0.8126758129278477,0.028
90,3.2941176470588234,90,0.33,1.2,1,-0.8303383553300938,0.03,-0.81266801503863,0.024
90,3.3739495798319323,90,0.33,1.2,1,-0.8299532776308977,0.03,-0.8126772792819861,0.024
90,3.4537815126050417,90,0.33,1.2,1,-0.8295906636372778,0.025,-0.8126868095149061,0.024
90,3.533613445378151,90,0.33,1.2,1,-0.8292483118986901,0.025,-0.8126959075245143,0.018
90,3.61344537815126,90,0.33,1.2,1,-0.8289244213307498,0.025,-0.8127045962161292,0.014
90,3.6932773109243695,90,0.33,1.2,1,-0.8286175330258587,0.025,-0.8127129041993012,0.014
90,3.773109243697479,90,0.33,1.2,1,-0.8283262113521556,0.025,-0.8127208516123682,0.014
90,3.852941176470588,90,0.33,1.2,1,-0.8280491797928449,0.02,-0.8127284013410114,0.014
90,3.9327731092436973,90,0.33,1.2,1,-0.8277856355886946,0.02,-0.8127357345453247,0.012
90,4.012605042016807,90,0.33,1.2,1,-0.8275342866725989,0.02,-0.8127426442614769,0.01
90,4.092436974789916,90,0.33,1.2,1,-0.8272943771797421,0.015,-0.8127492513759248,0.01
90,4.172268907563025,90,0.33,1.2,1,-0.8270650966265615,0.015,-0.8127555792407721,0.01
90,4.252100840336134,90,0.33,1.2,1,-0.826845777213237,0.01,-0.8127617412332917,0.01
90,4.331932773109243,90,0.33,1.2,1,-0.8266441581720311,0.01,-0.812778938996599,0.01
90,4.411764705882353,90,0.33,1.2,1,-0.8264584460366966,0.01,-0.8128055715796877,0.01
90,4.491596638655462,90,0.33,1.2,1,-0.8262802244740312,0.01,-0.81283096387643,0.008
90,4.571428571428571,90,0.33,1.2,1,-0.8261072039121282,0.005,-0.812854880908214,0.006
90,4.65126050420168,90,0.33,1.2,1,-0.8259388881054633,0.005,-0.8128775447492986,0.006
90,4.73109243697479,90,0.33,1.2,1,-0.8257777901341194,0.005,-0.8128994391635069,0.006
90,4.810924369747899,90,0.33,1.2,1,-0.8256231240400703,0.005,-0.8129205998617604,0.006
90,4.890756302521008,90,0.33,1.2,1,-0.8254740147126953,0.005,-0.8129411324063858,0.006
90,4.970588235294118,90,0.33,1.2,1,-0.8253214139382848,0.005,-0.8129616500236577,0.006
90,5.050420168067227,90,0.33,1.2,1,-0.8251599314200112,0.005,-0.8129804036627495,0.004
90,5.130252100840336,90,0.33,1.2,1,-0.8250037211502882,0.005,-0.8129984981537268,0.004
90,5.210084033613445,90,0.33,1.2,1,-0.8248528732611108,0.005,-0.8130158195693576,0.004
90,5.2899159663865545,90,0.33,1.2,1,-0.8247071115991315,0.005,-0.8130326393893084,0.004
90,5.369747899159663,90,0.33,1.2,1,-0.8245673348206504,0.005,-0.8130446310541761,0.004
90,5.449579831932772,90,0.33,1.2,1,-0.824435385461652,0.005,-0.8130379577072973,0.004
90,5.529411764705882,90,0.33,1.2,1,-0.8243077750968252,0.005,-0.8130315514103786,0.004
90,5.609243697478991,90,0.33,1.2,1,-0.8241878237006196,0.005,-0.8130279973039056,0.004
90,5.6890756302521,90,0.33,1.2,1,-0.824073573868545,0.005,-0.8130260911901094,0.004
90,5.76890756302521,90,0.33,1.2,1,-0.8239737400791368,0.005,-0.8130154669650008,0.004
90,5.848739495798319,90,0.33,1.2,1,-0.823882640427478,0.005,-0.8130007006493388,0.004
90,5.928571428571428,90,0.33,1.2,1,-0.8237940755204325,0.005,-0.8129864240723775,0.002
90,6.008403361344538,90,0.33,1.2,1,-0.823708139812621,0.005,-0.8129724991883718,0.002
90,6.088235294117647,90,0.33,1.2,1,-0.8236243034838558,0.005,-0.8129589344495565,0.002
90,6.168067226890756,90,0.33,1.2,1,-0.823543168537777,0.005,-0.8129454069747062,0.002
90,6.247899159663865,90,0.33,1.2,1,-0.8234642212700344,0.005,-0.8129322920066547,0.002
90,6.3277310924369745,90,0.33,1.2,1,-0.823387467971382,0.005,-0.8129194915260932,0.002
90,6.4075630252100835,90,0.33,1.2,1,-0.8233126942845541,0.005,-0.8129069640258602,0.002
