,Rho,Test_val,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,-0.9101168366720388,-1.0136188068468324,-0.8063759683705762,[0.252],0.7679541146010084,0.0,0.252,"(0,)",-0.871120351956728,[0.29],0.8985442757467953,0.29
1,0.5423728813559322,-0.9037531160690494,-1.0012903051394222,-0.8018384363937157,[0.236],0.6634401583122465,0.0,0.236,"(0,)",-0.8683216230311877,[0.27],0.7715706461112827,0.27
2,0.5847457627118644,-0.8983561432907311,-0.9873213604704545,-0.8036553452494118,[0.204],0.5816190051189105,0.0,0.204,"(0,)",-0.8658588858742493,[0.22],0.6697217648576614,0.22
3,0.6271186440677966,-0.8933576449646193,-0.9770018456431263,-0.8081801229500286,[0.196],0.5120342356173024,0.0,0.196,"(0,)",-0.8633214937300999,[0.21],0.5905351702304364,0.21
4,0.6694915254237288,-0.8887051314443739,-0.9676882092265936,-0.8043732771789631,[0.184],0.44977001157334195,0.0,0.184,"(0,)",-0.8601020668849162,[0.2],0.5300722858194702,0.2
5,0.711864406779661,-0.8847567273387973,-0.960298224122313,-0.8006565395130831,[0.16],0.39610587294880295,0.0,0.16,"(0,)",-0.8571152112589675,[0.19],0.48188825796885054,0.19
6,0.7542372881355932,-0.8813458369654792,-0.9528157602183079,-0.7977329926085022,[0.148],0.3511301286846542,0.0,0.148,"(0,)",-0.8543402536555472,[0.19],0.43694419539451057,0.19
7,0.7966101694915254,-0.8777130097224497,-0.9441725504069114,-0.7944951021132827,[0.14],0.3105342802893864,0.0,0.14,"(0,)",-0.851311696081163,[0.17],0.39409330825470856,0.17
8,0.8389830508474576,-0.8735682406479284,-0.9439287076235261,-0.789859166312587,[0.128],0.2743955454744594,0.0,0.128,"(0,)",-0.8479717975689721,[0.17],0.35549914162847934,0.17
9,0.8813559322033898,-0.8695760146162361,-0.9355352521165965,-0.7872743195672172,[0.112],0.24416457611818493,0.0,0.112,"(0,)",-0.8448671580734647,[0.15],0.3204735415929883,0.15
10,0.923728813559322,-0.8661779425313824,-0.928999916465254,-0.7858593848082799,[0.104],0.21763434968876316,0.0,0.104,"(0,)",-0.8422244316268924,[0.15],0.288281945488559,0.15
11,0.9661016949152542,-0.863240562678498,-0.9263705270942968,-0.7819048495231815,[0.092],0.19309725252178922,0.0,0.092,"(0,)",-0.8399399984999945,[0.12],0.26130780567253753,0.12
12,1.0084745762711864,-0.8606549492893087,-0.9266758548233899,-0.7820795466927344,[0.076],0.17372292977796505,0.0,0.076,"(0,)",-0.8379210595624988,[0.12],0.23714990822677096,0.12
13,1.0508474576271185,-0.8579915490641495,-0.9236419334489275,-0.7800294449342604,[0.072],0.15840969706618618,0.0,0.072,"(0,)",-0.8356327875211308,[0.11],0.2144437293519374,0.11
14,1.0932203389830508,-0.8556278258644292,-0.9209626198479509,-0.7781411750837849,[0.06],0.14485896450251123,0.0,0.06,"(0,)",-0.8336018535310137,[0.1],0.19686943963133335,0.1
15,1.1355932203389831,-0.8535137335213746,-0.9181959628589188,-0.7771685235228815,[0.06],0.1330710889315158,0.0,0.06,"(0,)",-0.8317855885276627,[0.1],0.1803949571285658,0.1
16,1.1779661016949152,-0.8516081564654885,-0.916276242189011,-0.7735811270916605,[0.056],0.12215816984816419,0.0,0.056,"(0,)",-0.8301482281090354,[0.09],0.16474828419759596,0.09
17,1.2203389830508473,-0.8498797601048813,-0.9162698382452201,-0.7704912723245563,[0.048],0.11218839269771971,0.0,0.048,"(0,)",-0.8286631140644609,[0.09],0.15058546838070613,0.09
18,1.2627118644067796,-0.8479981844870338,-0.9156929295695045,-0.7669398823090778,[0.036],0.10393332140453758,0.0,0.036,"(0,)",-0.8269447304055251,[0.09],0.13664196702180403,0.09
19,1.305084745762712,-0.8461335517897105,-0.9134736690394005,-0.764005628559007,[0.028],0.09792689823079925,0.0,0.028,"(0,)",-0.8251557089582474,[0.07],0.12466172635717919,0.07
20,1.347457627118644,-0.8439423099882195,-0.9115773584504391,-0.76135177806373,[0.028],0.0923632625535652,0.0,0.028,"(0,)",-0.822898529756531,[0.05],0.11749733040887023,0.05
21,1.3898305084745761,-0.841907522699509,-0.9094490187479053,-0.7590804089075607,[0.028],0.08688045820180272,0.0,0.028,"(0,)",-0.8208021062882378,[0.05],0.11151992780247937,0.05
22,1.4322033898305084,-0.8400389844133334,-0.9084784833496137,-0.7562501739748443,[0.024],0.08215764109903083,0.0,0.024,"(0,)",-0.8188769804739284,[0.05],0.1053873578471682,0.05
23,1.4745762711864407,-0.8383155099862628,-0.9056915685428778,-0.755180003734048,[0.02],0.07807929902007792,0.0,0.02,"(0,)",-0.8171012228522572,[0.05],0.09912114504095207,0.05
24,1.5169491525423728,-0.8367203521803801,-0.9039086072981292,-0.754308787255034,[0.012],0.0756027607887739,0.0,0.012,"(0,)",-0.8154577122331415,[0.05],0.09273717151327437,0.05
25,1.559322033898305,-0.8352387520553175,-0.9006670204735987,-0.7529603276702174,[0.012],0.07337025066178465,0.0,0.012,"(0,)",-0.8139313510061902,[0.05],0.0862495727375763,0.05
26,1.6016949152542372,-0.8338578357571647,-0.8990742025767251,-0.7524305176299906,[0.012],0.07116177425526335,0.0,0.012,"(0,)",-0.8125084850596426,[0.04],0.08040621152355999,0.04
