,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.00015000000000000001,-427.8689834252045,-427.8690330313713,-419.1388576671002,-431.2045461848404,-425.4642347415941,[1.],154.4106705042394,0.0,1.0,"(0,)",-428.4451918181454,-419.1390454023978,-428.4452118202534,[1.],156.7004128576766,1.0
1,0.004743416490252569,-427.8013840410451,-427.80138600181476,-419.07240149607696,-431.13709729118455,-425.3972309449,[1.],153.89877947024482,0.0,1.0,"(0,)",-428.377501963039,-419.0724062287132,-428.37750395120116,[1.],156.2030693095845,1.0
2,0.15000000000000002,-425.66370527879263,-425.6637057327639,-416.96740958683165,-429.0048029850576,-423.2788479217636,[0.998],137.93777270304554,0.0,0.998,"(0,)",-426.2369617667118,-416.96740970379176,-426.2369621843402,[1.],140.03692903590198,1.0
3,0.165,-425.44295673473414,-425.4429571128817,-416.75003588749064,-428.7846106366773,-423.0600921985522,[0.998],136.29621159274055,0.0,0.998,"(0,)",-426.01591778381294,-416.75003623843344,-426.01591824669185,[1.],138.3798218620066,1.0
4,0.3142105263157895,-423.2470896581829,-423.2470902011898,-414.58774241957843,-426.5942769151751,-420.884047135805,[0.992],120.07642927505364,0.0,0.992,"(0,)",-423.81711139439636,-414.58774279016825,-423.81711192149464,[0.985],122.06368426102445,0.985
5,0.46342105263157896,-421.05122296053923,-421.05122323464263,-412.4254492536025,-424.403943492343,-418.70800219974114,[0.958],104.33263852543548,0.0,0.958,"(0,)",-421.6183053674962,-412.42544931100764,-421.61830568561703,[0.93],106.34298469710976,0.93
6,0.6126315789473684,-418.8553559818576,-418.85535627067054,-410.26315584035626,-422.2136099650925,-416.5319572346119,[0.89],89.56920817206124,0.002,0.89,"(0,)",-419.4194990734647,-410.26315586485345,-419.41949937270425,[0.875],91.6817297590212,0.875
7,0.7618421052631579,-416.6594888390036,-416.65948922444915,-408.10086203697676,-420.0232764027137,-414.3559122664983,[0.816],76.14128053141539,0.006,0.816,"(0,)",-417.2206926409914,-408.100862199683,-417.2206930206523,[0.815],78.14786896211693,0.815
8,0.9110526315789473,-414.46362182824817,-414.4636222150721,-405.93856892675495,-417.8329428159061,-412.17986700572635,[0.756],63.878589371882164,0.02,0.756,"(0,)",-415.02188627785375,-405.9385689313282,-415.02188672456657,[0.72],66.32849715720256,0.72
9,1.0602631578947368,-412.26775457155935,-412.2677551431659,-403.7762750325535,-415.64260891127947,-409.97176585097105,[0.662],52.847896228074084,0.03,0.662,"(0,)",-412.8230797761293,-403.7762751551795,-412.823080376111,[0.62],56.06076171449869,0.62
10,1.2094736842105263,-410.0718876373901,-410.07188815945875,-401.61398162130524,-413.45227537016626,-407.76024181895025,[0.564],43.39470761527254,0.048,0.564,"(0,)",-410.62427356406187,-401.6139817099893,-410.62427408900317,[0.555],46.989715396287735,0.555
11,1.3586842105263157,-407.8760207608128,-407.87602120535905,-399.4516881859385,-411.2619418138779,-405.54871776313485,[0.462],35.521079328960035,0.068,0.462,"(0,)",-408.4254673876507,-399.45168825423235,-408.42546783294597,[0.47],39.02161254361904,0.47
12,1.5078947368421054,-405.6801538889895,-405.68015425676344,-397.28939469518673,-409.07160835093146,-403.337193606178,[0.382],29.065588039431294,0.1,0.382,"(0,)",-406.2266612005166,-397.28939475749456,-406.22666158029574,[0.385],32.61057495345836,0.385
13,1.6571052631578949,-403.4842871384854,-403.48428734121984,-395.12710135550594,-406.88127479463344,-401.1256695778585,[0.334],23.487529176215478,0.12,0.334,"(0,)",-404.0278551638863,-395.1271013846128,-404.02785536781016,[0.345],27.18129302790345,0.345
14,1.8063157894736843,-401.28842025152363,-401.288420397472,-392.9648079699315,-404.69094116431813,-398.91414561342714,[0.258],18.888072440816067,0.164,0.258,"(0,)",-401.8290489805321,-392.96480798409164,-401.82904912259255,[0.275],22.55337310691618,0.275
15,1.9555263157894736,-399.09255332442484,-399.09255343762976,-390.8025145400126,-402.5006076296908,-396.70262149460336,[0.208],15.287180567017211,0.206,0.208,"(0,)",-399.6302427361435,-390.80251454829323,-399.63024286010324,[0.225],18.77177879855377,0.225
16,2.1047368421052632,-396.896686252809,-396.89668641313443,-388.6402209255091,-400.310274089318,-394.49109719378,[0.17],12.392706206956364,0.246,0.17,"(0,)",-397.4314364020983,-388.64022094605474,-397.43143654993577,[0.175],15.90961251439991,0.175
17,2.253947368421053,-394.70081906737585,-394.7008193299448,-386.4779272428723,-398.11994018874685,-392.2795729594568,[0.14],9.953765994166297,0.298,0.14,"(0,)",-395.23262990106815,-386.4779272787819,-395.23263016336864,[0.15],13.68268320812741,0.15
