seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg
50,50,1.0,-417.4239900059253,0.45252459563810127,-396.1337517208877,-396.0793248718497,-427.9348447004174,-396.4184557256453,-428.09809489312545
