,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.00015000000000000001,-428.00842904395284,-428.00853582811874,-417.2770336891052,-432.818053929716,-424.0918384586655,[1.],154.74468472966828,0.0,1.0,"(0,)",-428.76285150494647,-417.27673422130135,-428.76302595259943,[1.],147.79930669526453,1.0
1,0.004743416490252569,-427.94856563261317,-427.94856766565704,-417.20440643645264,-432.7599199086797,-424.0095995522044,[1.],154.75395043982243,0.0,1.0,"(0,)",-428.70159017811005,-417.20440589520126,-428.70159595611693,[1.],147.98598285252615,1.0
2,0.15000000000000002,-426.05550505461974,-426.0555052858239,-414.91108918908674,-430.76459880372556,-422.3525560897547,[0.998],136.63014965212565,0.0,0.998,"(0,)",-426.76432250875115,-414.9110891473994,-426.76432282573296,[1.],130.2820581793474,1.0
3,0.165,-425.8600169925777,-425.8600174567109,-414.6742683066707,-430.5585407357858,-422.1893093120061,[0.998],134.78186378596814,0.0,0.998,"(0,)",-426.56426943269685,-414.67426809593246,-426.5642698838744,[1.],128.49112770925666,1.0
4,0.3142105263157895,-423.91542670668235,-423.91542696037794,-412.3185265638142,-428.5088050609837,-420.56544922304045,[0.988],116.72343502290276,0.0,0.988,"(0,)",-424.57426872232963,-412.31852653698763,-424.5742690501512,[0.99],110.79696336333362,0.99
5,0.46342105263157896,-421.9708363148018,-421.9708365875422,-409.9627845094152,-426.45906915451974,-418.9415890358217,[0.976],99.41958683397418,0.004,0.976,"(0,)",-422.584267884922,-409.9627844259941,-422.5842681460386,[0.96],93.7498598736712,0.96
6,0.6126315789473684,-420.02624588150695,-420.02624609043613,-407.6070424098529,-424.4093326486481,-417.3177286384364,[0.924],83.16317956037258,0.006,0.924,"(0,)",-420.5942670449316,-407.6070423787541,-420.59426726189827,[0.915],78.0251929984338,0.915
7,0.7618421052631579,-418.0816552099259,-418.0816555288912,-405.2513005055334,-422.3595946317733,-415.69386782436004,[0.862],68.31181104409723,0.016,0.862,"(0,)",-418.60426583785016,-405.2513004936168,-418.60426622399524,[0.84],63.59197320263168,0.84
8,0.9110526315789473,-416.13706486423354,-416.13706512089425,-402.89555848488664,-420.49773979207384,-414.0700066432464,[0.756],55.02597888865857,0.042,0.756,"(0,)",-416.61426513030614,-402.89555847095306,-416.614265400181,[0.75],50.87729442671129,0.75
9,1.0602631578947368,-414.19247433766753,-414.192474662479,-400.5398164215762,-418.26012246763435,-412.44614594961774,[0.664],43.53733567031158,0.078,0.664,"(0,)",-414.62426417408415,-400.539816401387,-414.6242645044771,[0.66],39.64297346198582,0.66
10,1.2094736842105263,-412.2478840263624,-412.247884254644,-398.18407444221936,-416.2103857367844,-410.82228541238493,[0.57],33.61669201460707,0.112,0.57,"(0,)",-412.63426344515045,-398.184074438097,-412.63426367966434,[0.57],30.057996425939283,0.57
11,1.3586842105263157,-410.3032934880775,-410.30329375075,-395.8283324184068,-414.1606490131607,-409.19842461704343,[0.458],25.705992241772293,0.152,0.458,"(0,)",-410.6442624575565,-395.8283324138688,-410.64426273509895,[0.47],21.879754468301616,0.47
12,1.5078947368421054,-408.35870299349546,-408.35870324445705,-393.47259039403923,-412.1743442710841,-407.57456376039363,[0.36],19.504728108396694,0.214,0.36,"(0,)",-408.6542615233121,-393.47259039183047,-408.6542617871586,[0.33],15.558788117142118,0.33
13,1.6571052631578949,-406.41411268249095,-406.4141128666822,-391.1168483615308,-410.2633466306884,-405.95070284598864,[0.274],14.752974870731892,0.29,0.274,"(0,)",-406.6642608068029,-391.1168483598463,-406.66426099011767,[0.26],10.951766238017186,0.26
14,1.8063157894736843,-404.4695222280404,-404.4695224353005,-388.7611062775854,-408.35234889435793,-403.6986312764926,[0.21],11.017434323248004,0.378,0.21,"(0,)",-404.6742599299416,-388.7611062728974,-404.6742601494905,[0.185],7.6130223594112465,0.185
15,1.9555263157894736,-402.5249318416602,-402.5249319894725,-386.40536426946136,-406.4413516921027,-400.8272701536356,[0.15],8.24557196249595,0.464,0.15,"(0,)",-402.6842591017061,-386.4053642655537,-402.6842592507096,[0.125],5.170845313423565,0.125
16,2.1047368421052632,-400.58034127187915,-400.5803414736753,-384.0496222358558,-404.530354132603,-397.95590897982055,[0.118],6.114535978833899,0.544,0.118,"(0,)",-400.694258070377,-384.04962223200585,-400.6942582904426,[0.095],3.3858640038590058,0.095
17,2.253947368421053,-398.6357509369624,-398.63575108147916,-381.6938802434422,-402.63877657334115,-395.0845478083466,[0.086],4.527845044547993,0.604,0.086,"(0,)",-398.7042573240682,-381.69388024096605,-398.7042574766952,[0.05],2.2753113040265873,0.05
18,2.403157894736842,-396.69116043435815,-396.69116060285387,-379.33813823222295,-401.1877888109041,-392.2131866335351,[0.07],3.250192789878057,0.656,0.07,"(0,)",-396.71425638981253,-379.3381382302824,-396.7142565637779,[0.035],1.627491613732735,0.035
19,2.5523684210526314,-394.7465699388488,-394.74657014881217,-376.98239620527266,-399.7368011562253,-389.34182542776193,[0.058],2.2040166541609767,0.718,0.058,"(0,)",-394.7242554531863,-376.9823962031588,-394.724255681456,[0.03],1.0768964247414783,0.03
20,2.701578947368421,-392.80197955692074,-392.8019797416681,-374.62665417315577,-398.15800772469424,-386.4704642526463,[0.036],1.479558412383059,0.754,0.036,"(0,)",-392.73425464296304,-374.6266541705186,-392.73425484579826,[0.02],0.731062211262404,0.02
21,2.8507894736842103,-390.85738916222886,-390.8573893218626,-372.27091208623267,-396.1480477664236,-383.5991030766039,[0.024],0.9585172539742098,0.798,0.024,"(0,)",-390.7442538039627,-372.2709120804688,-390.7442539876244,[0.01],0.5529263363623856,0.01
22,3.0,-388.91279875893036,-388.9127988671237,-369.9151701424512,-394.1380878119917,-380.7277419425852,[0.016],0.667949706615021,0.83,0.016,"(0,)",-388.75425298565546,-369.9151701406408,-388.7542531019915,[0.005],0.46201198851748637,0.005
23,3.0749999999999997,-387.9353590470564,-387.9353591923808,-368.7310670186593,-393.12779048222296,-379.2844651534456,[0.016],0.547329329901853,0.844,0.016,"(0,)",-387.7539879623435,-368.73106701725965,-387.7539881074729,[0.005],0.42692603090761005,0.005
24,3.2785714285714285,-385.2823083290723,-385.28230858708065,-365.26918453477145,-390.3855546156009,-375.36699961810405,[0.008],0.32252444137711167,0.882,0.008,"(0,)",-385.0389827270662,-365.28223128816825,-385.0389829774904,[0.005],0.33164523012808667,0.005
25,3.4821428571428568,-382.629258050931,-382.6292582138216,-361.6166190532827,-387.6433191713078,-371.4495340738617,[0.008],0.1960045307329169,0.92,0.008,"(0,)",-382.3239779458537,-361.65274852521316,-382.3239780963694,[0.005],0.2363500653372247,0.005
26,3.685714285714285,-379.9762077503665,-379.97620782703524,-357.96405361746025,-384.9312748847831,-367.5320685284459,[0.008],0.06946774584249434,0.942,0.008,"(0,)",-379.60897308841436,-358.0232657793846,-379.60897316591763,[0.005],0.14105329803882183,0.005
27,3.889285714285714,-377.3231012896445,-377.323101534782,-354.31148817184845,-382.42049204256864,-363.6146029827978,[0.],0.015,0.958,0.0,"(0,)",-376.8939178840251,-354.39378301327486,-376.8939181303413,[0.005],0.04575923957334403,0.005
28,4.092857142857143,-374.6637839114644,-374.6637840317617,-350.658922722326,-379.9097099542022,-359.6971374346024,[0.],0.015,0.972,0.0,"(0,)",-374.17329635221495,-350.76430026536076,-374.17329647831707,[0.],0.015,0.0
29,4.296428571428572,-372.00437717002825,-372.00437743385856,-347.00635716775184,-377.39892752072774,-355.77967189243003,[0.],0.015,0.984,0.0,"(0,)",-371.45259471845037,-347.1348174198761,-371.4525949655007,[0.],0.015,0.0
30,4.5,-369.3448453801245,-369.3448455929644,-343.3537916956634,-375.01143052212,-351.8622062995935,[0.],0.015,0.992,0.0,"(0,)",-368.73172342238433,-343.50533464167205,-368.73172367416555,[0.],0.015,0.0
31,4.65,-367.38287953858554,-367.3828797258301,-340.66242759013096,-373.37897787544455,-348.9756527599179,[0.],0.015,0.994,0.0,"(0,)",-366.72374177178375,-340.8309788500631,-366.7237419734294,[0.],0.015,0.0
32,5.550000000000001,-355.57876041741633,-355.5787605717994,-324.5142437598242,-363.5842621445414,-331.6563314193992,[0.],0.015,1.0,0.0,"(0,)",-354.64667285819746,-324.7848448012348,-354.64667302016295,[0.],0.015,0.0
33,6.449999999999999,-343.21863002878507,-343.2186302580631,-308.36605971478315,-353.78954637009963,-315.446425892346,[0.],0.015,1.0,0.0,"(0,)",-342.06764550540896,-308.68032026667396,-342.06764573597184,[0.],0.015,0.0
