,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.00015000000000000001,-427.9992462740331,-427.9993347535612,-416.61260058002534,-433.32220012134536,-426.06321131214975,[1.],151.79978049301866,0.0,1.0,"(0,)",-428.4995678121216,-416.6131877718254,-428.499594332628,[1.],155.24845012669462,1.0
1,0.004743416490252569,-427.9370780751939,-427.93708691247843,-416.55064352616927,-433.2728660884404,-426.04361134800126,[1.],151.18603567026514,0.0,1.0,"(0,)",-428.4357619653034,-416.5506596623304,-428.43576760922633,[1.],154.875437098622,1.0
2,0.15000000000000002,-425.9711296649524,-425.97112986508876,-414.59383640089413,-431.74928840741427,-425.02638029602406,[1.],134.66777775865566,0.0,1.0,"(0,)",-426.4180280403336,-414.5938364785105,-426.41802812192503,[1.],138.04021413861875,1.0
3,0.165,-425.76811485434536,-425.76811541830807,-414.3917658089749,-431.5919558601496,-424.897145331675,[1.],132.97767376658848,0.0,1.0,"(0,)",-426.2096655121488,-414.3917660198673,-426.20966607657084,[1.],136.33972240270174,1.0
4,0.3142105263157895,-423.74865255174063,-423.7486528555092,-412.3816955530853,-430.0269127160013,-422.74039293382464,[0.99],116.49520945087149,0.0,0.99,"(0,)",-424.137008048502,-412.38169560285553,-424.1370082974084,[0.995],119.83537758709535,0.995
5,0.46342105263157896,-421.7291901318396,-421.72919043947815,-409.21790290097675,-427.92088553771384,-420.4270119948662,[0.968],100.71383249856308,0.004,0.968,"(0,)",-422.06435046202563,-409.27862521801563,-422.064350729719,[0.985],103.71379505616717,0.985
6,0.6126315789473684,-419.7097278706564,-419.70972803528366,-405.8683964148001,-425.1064231327105,-418.0357977297209,[0.934],85.68860762776893,0.018,0.934,"(0,)",-419.9916930159659,-405.9996152739973,-419.9916931783518,[0.925],88.37825031203036,0.925
7,0.7618421052631579,-417.69026552752655,-417.6902656651815,-402.5188897769576,-422.5888920647273,-415.6445834875582,[0.86],71.90010253688814,0.028,0.86,"(0,)",-417.9190355015149,-402.72060529082785,-417.919035616152,[0.885],74.20344653963168,0.885
8,0.9110526315789473,-415.67080314361084,-415.6708032733408,-399.169383120385,-421.9080253986778,-413.2533691486446,[0.78],59.43635703243716,0.042,0.78,"(0,)",-415.8463779241215,-399.4415952835876,-415.8463780401482,[0.81],61.24162631471793,0.81
9,1.0602631578947368,-413.65134075988556,-413.65134089027504,-395.8198764660553,-421.22715887260676,-410.8621548492083,[0.704],48.389461066311505,0.062,0.704,"(0,)",-413.773720350315,-396.1625852871384,-413.7737204641817,[0.705],50.0386980850697,0.705
10,1.2094736842105263,-411.63187816414666,-411.63187838007894,-392.47036981710505,-419.2442063425656,-408.47094022292515,[0.594],38.87341211561073,0.094,0.594,"(0,)",-411.70106252701663,-392.8835752916766,-411.7010627889548,[0.615],40.274200711904776,0.615
11,1.3586842105263157,-409.61241586834416,-409.6124160459508,-389.12086315722695,-417.21278508084606,-406.0797259286969,[0.502],30.855329698473493,0.15,0.502,"(0,)",-409.62840505651315,-389.60456528311744,-409.6284052564768,[0.51],32.03018104471489,0.51
12,1.5078947368421054,-407.5929532768553,-407.592953548311,-385.7713565165527,-415.18136400293497,-403.68851142030366,[0.41],24.283864744247406,0.214,0.41,"(0,)",-407.5557472878642,-386.32555527446596,-407.55574757234325,[0.415],25.147704254675265,0.415
13,1.6571052631578949,-405.5734908351051,-405.573491144215,-382.42184972265903,-413.14994278337497,-401.2972972329956,[0.33],18.752916223622357,0.27,0.33,"(0,)",-405.4830896958245,-383.0465451538386,-405.48308999085884,[0.315],19.710862593352907,0.315
14,1.8063157894736843,-403.5540287690159,-403.5540289036338,-379.0723429455715,-411.1185215750213,-398.90608312080553,[0.268],14.264248751324548,0.338,0.268,"(0,)",-403.41043244506074,-379.7675350323566,-403.4104325732697,[0.24],15.80551495549361,0.24
15,1.9555263157894736,-401.534566386414,-401.53456650734506,-375.7228364935739,-409.47048071687055,-396.5148687051635,[0.22],10.538796158098629,0.408,0.22,"(0,)",-401.3377748757612,-376.488525199867,-401.337774995369,[0.21],12.759625094922407,0.21
16,2.1047368421052632,-399.5151038463585,-399.5151040172994,-372.37332992147634,-408.1849251912844,-394.12365442649315,[0.16],7.653046895424904,0.47,0.16,"(0,)",-399.2651171598614,-373.20951528262486,-399.26511732571703,[0.16],10.152970171471528,0.16
17,2.253947368421053,-397.4956414696193,-397.49564162816785,-369.0238231112465,-406.89936971692543,-391.73244010498183,[0.114],5.57619996704326,0.54,0.114,"(0,)",-397.1924595909935,-369.9305051507203,-397.1924597537243,[0.125],8.108559856077875,0.125
18,2.403157894736842,-395.47617900610004,-395.4761792229773,-365.67431657775234,-405.61381425823555,-389.341225474086,[0.084],4.149355811586694,0.608,0.084,"(0,)",-395.1198019317952,-366.6514952153939,-395.1198021710758,[0.085],6.742721909244502,0.085
19,2.5523684210526314,-393.4567165103663,-393.4567167651205,-362.32480993232207,-404.3282584706501,-386.9500113193982,[0.064],3.0465215753658073,0.678,0.064,"(0,)",-393.0471442731373,-363.3724852643768,-393.0471445339122,[0.07],5.61877094395567,0.07
20,2.701578947368421,-391.4372542182337,-391.43725440731174,-358.97530329247246,-403.04270295931804,-384.5587967151578,[0.054],2.1891224443746724,0.72,0.054,"(0,)",-390.974486808535,-360.09347527327526,-390.9744869936544,[0.065],4.704840063643147,0.065
21,2.8507894736842103,-389.4177918938942,-389.4177920758538,-355.62579663512537,-401.7571478412173,-382.16758276144685,[0.042],1.4454730216361351,0.77,0.042,"(0,)",-388.90182927988263,-356.8144652651543,-388.90182947253544,[0.05],3.9078116950174504,0.05
22,3.0,-387.3983295166396,-387.39832965685895,-352.27628997931106,-400.47159230713487,-379.7763680914163,[0.024],0.979553523816469,0.82,0.024,"(0,)",-386.8291717261405,-353.53545525773075,-386.8291718750503,[0.04],3.2521955286252626,0.04
