,Rho,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.00015000000000000001,-427.96443632569674,-427.96455820036414,-414.1828649183463,-433.30154808794225,-425.41747038515246,[1.],151.30709991753457,0.0,1.0,"(0,)",-428.2403429382958,-414.18290413364696,-428.24042688192714,[1.],153.61185149274573,1.0
1,0.004743416490252569,-427.90724615129363,-427.9072486185202,-414.11983052997454,-433.2413878784395,-425.36562677012887,[1.],150.94617653850895,0.0,1.0,"(0,)",-428.18173683687945,-414.11983252178953,-428.1817389360079,[1.],153.35777730208667,1.0
2,0.15000000000000002,-426.09872357355977,-426.0987240166829,-412.13731274871145,-431.3384603013358,-423.71855167187744,[1.],134.33709032848068,0.0,1.0,"(0,)",-426.3284393092085,-412.1373127968518,-426.32843978489086,[1.],136.51021394336755,1.0
3,0.165,-425.9119656383569,-425.9119659370108,-411.93258904634246,-431.14195394567696,-423.54846529424145,[1.],132.63831973119875,0.0,1.0,"(0,)",-426.1370576395351,-411.93258911265883,-426.1370580348263,[1.],134.79605518179565,1.0
4,0.3142105263157895,-424.05421494239374,-424.05421512313563,-409.89612818690443,-429.1872268787415,-421.85655319709565,[0.988],115.99163369513558,0.0,0.988,"(0,)",-424.23331318044757,-409.8961282037883,-424.23331336866124,[0.985],117.97208316363412,0.985
5,0.46342105263157896,-422.1964638295124,-422.19646406791963,-407.8596672247193,-427.2324997503887,-420.1646402785676,[0.966],99.94125054324023,0.002,0.966,"(0,)",-422.32956831841585,-407.85966723664023,-422.32956862127884,[0.945],102.14390760353079,0.945
6,0.6126315789473684,-420.3387128302647,-420.3387131072203,-405.82320631103477,-425.11639756045827,-418.47272740242073,[0.912],84.96626855954645,0.004,0.912,"(0,)",-420.4258235736781,-405.82320632363485,-420.425823903714,[0.89],87.5029090211902,0.89
7,0.7618421052631579,-418.4809617642692,-418.4809620846715,-403.7867453346933,-423.323045796621,-416.78081512620815,[0.848],71.28996138840519,0.016,0.848,"(0,)",-418.5220787442192,-403.7867453471992,-418.52207913366203,[0.855],73.85935900318808,0.855
8,0.9110526315789473,-416.623210962443,-416.62321118586874,-401.7502844480671,-421.368318749843,-414.90137157229407,[0.796],58.78240880415756,0.03,0.796,"(0,)",-416.6183341879311,-401.75028445483485,-416.6183344678378,[0.785],61.310928747648994,0.785
9,1.0602631578947368,-414.7654598371343,-414.7654600653992,-399.7138235506739,-419.41359169725956,-412.9179537474146,[0.702],47.68129492269698,0.058,0.702,"(0,)",-414.71458936276343,-399.71382355309487,-414.71458960522216,[0.71],50.0585156445292,0.71
10,1.2094736842105263,-412.9077089768077,-412.90770916083795,-397.6773626192524,-417.45886463021213,-410.9345364109414,[0.62],38.0171017275521,0.102,0.62,"(0,)",-412.8108447753376,-397.677362621484,-412.8108449406897,[0.585],40.316227948845956,0.585
11,1.3586842105263157,-411.04995797911135,-411.0499581833531,-395.64090168545954,-415.5041376184239,-408.95111861204987,[0.528],29.79781676336265,0.15,0.528,"(0,)",-410.90710002292354,-395.6409016875991,-410.90710021798577,[0.51],32.22333633909545,0.51
12,1.5078947368421054,-409.19220705087054,-409.1922072498506,-393.60444076581115,-413.5494105958609,-406.9677010165819,[0.414],23.1503822514432,0.206,0.414,"(0,)",-409.00335532795214,-393.60444076748803,-409.00335552806723,[0.44],25.298707766710418,0.44
13,1.6571052631578949,-407.33445594842317,-407.3344561896636,-391.56797982990327,-411.5946835698219,-404.9842832305147,[0.326],17.979258899064337,0.254,0.326,"(0,)",-407.0996104494672,-391.5679798316196,-407.09961071816656,[0.36],19.70152124529874,0.36
14,1.8063157894736843,-405.4767050194897,-405.4767052203057,-389.53151890142635,-409.63995655938754,-402.49044974268554,[0.262],13.968485944281774,0.322,0.262,"(0,)",-405.1958657760559,-389.5315189030163,-405.19586600813733,[0.285],15.181110417462602,0.285
15,1.9555263157894736,-403.6189540911243,-403.61895427813397,-387.49505797262236,-407.6852295284565,-399.6622063927783,[0.218],10.698736562701033,0.396,0.218,"(0,)",-403.2921211165035,-387.49505797431027,-403.29212131599706,[0.225],11.63075330051542,0.225
16,2.1047368421052632,-401.761203195443,-401.76120336021495,-385.4585970609582,-405.730502402655,-396.8339630346743,[0.16],8.079062024920256,0.448,0.16,"(0,)",-401.388376449221,-385.4585970623355,-401.38837664303816,[0.19],8.781533180469465,0.19
17,2.253947368421053,-399.90345218963256,-399.9034523443227,-383.4221361224111,-403.7757752942558,-394.0057197168479,[0.126],6.134595552100812,0.532,0.126,"(0,)",-399.48463172482514,-383.42213612331983,-399.48463188473943,[0.145],6.491515827975256,0.145
18,2.403157894736842,-398.0457010897893,-398.04570127910176,-381.38567513184034,-402.06851322420107,-391.17747636153615,[0.104],4.571085302190593,0.584,0.104,"(0,)",-397.5808868713954,-381.3856751332543,-397.5808870671544,[0.11],4.722452069504533,0.11
19,2.5523684210526314,-396.1879502279302,-396.18795036347115,-379.3492142849058,-400.6997783951864,-388.34923301719476,[0.08],3.3744834733043403,0.646,0.08,"(0,)",-395.6771422758208,-379.34921428570595,-395.6771424035898,[0.08],3.4195154392610636,0.08
20,2.701578947368421,-394.3301991714041,-394.3301993590169,-377.3127531418645,-399.3310437371026,-385.52098966388644,[0.058],2.5328960512597423,0.702,0.058,"(0,)",-393.7733974489326,-377.3127531445696,-393.77339763474697,[0.05],2.41582062322273,0.05
21,2.8507894736842103,-392.47244830441355,-392.4724484218615,-375.27629250925304,-397.9623091300303,-382.692746312051,[0.04],1.9415876230302869,0.75,0.04,"(0,)",-391.86965285054424,-375.27629250941646,-391.86965295849865,[0.025],1.853344724641824,0.025
22,3.0,-390.6146971673546,-390.6146973781632,-373.2398315497113,-396.59357441313176,-379.8645029612167,[0.03],1.5291572379581175,0.792,0.03,"(0,)",-389.96590795040595,-373.23983155013553,-389.9659081643237,[0.025],1.450000562005673,0.025
23,3.0749999999999997,-389.68090705489726,-389.680907208069,-372.2162135977143,-395.9055860512568,-378.44289916114417,[0.026],1.3677741624156796,0.804,0.026,"(0,)",-389.0089993020255,-372.21621359834154,-389.00899944378494,[0.015],1.2879835872269132,0.015
24,3.2785714285714285,-387.14633364035603,-387.14633385804973,-369.1360552886697,-394.03818903197714,-374.58426027446956,[0.018],0.981742218109378,0.856,0.018,"(0,)",-386.4116755197872,-369.15193774837263,-386.4116757317357,[0.01],1.0928583021032428,0.01
25,3.4821428571428568,-384.61176036287753,-384.6117605449809,-365.38855100143553,-392.1707924539674,-370.72562136965047,[0.014],0.6912005483001403,0.88,0.014,"(0,)",-383.8143518774118,-365.4554393978503,-383.81435206725854,[0.005],0.9830390117465602,0.005
26,3.685714285714285,-382.07718712923355,-382.07718726241507,-361.6410466782949,-390.3033955742977,-366.86698251053787,[0.012],0.4525145407331658,0.916,0.012,"(0,)",-381.21702827428396,-361.7589410139406,-381.21702841463923,[0.005],0.8813177283079352,0.005
27,3.889285714285714,-379.54261372650586,-379.54261390848615,-357.8935423226564,-388.4359986208505,-363.0083435460389,[0.01],0.2790981229428963,0.94,0.01,"(0,)",-378.6197045169109,-358.0624426009174,-378.6197047188101,[0.005],0.7795965029312016,0.005
28,4.092857142857143,-377.0059668601191,-377.00596701646447,-354.1460380323437,-386.568601751496,-359.1497046811335,[0.006],0.1502971586684667,0.954,0.006,"(0,)",-376.0205224989113,-354.3659442462556,-376.02052266209904,[0.005],0.6778751658323706,0.005
29,4.296428571428572,-374.46546628763036,-374.4654664101666,-350.3985339103953,-384.70120489955355,-355.5458644583125,[0.004],0.10802032195885843,0.97,0.004,"(0,)",-373.4178866778548,-350.65603558891127,-373.4178867979637,[0.005],0.5761534236869478,0.005
30,4.5,-371.9249654174089,-371.9249656677388,-346.65102959847786,-382.83380802598543,-352.76747284678913,[0.002],0.07091337169166054,0.976,0.002,"(0,)",-370.8152505244104,-346.9026820897529,-370.8152507870251,[0.005],0.47443173800074084,0.005
31,4.65,-370.05301786992106,-370.05301799204017,-343.88971068837805,-381.457830997329,-350.7202369629002,[0.002],0.04704721591336366,0.986,0.002,"(0,)",-368.8975191264163,-344.13705324827424,-368.89751924348093,[0.005],0.39947911511308065,0.005
32,5.550000000000001,-358.8055065739314,-358.80550672304213,-327.32179704379547,-373.2019711291134,-338.4368220742903,[0.],0.015,0.996,0.0,"(0,)",-357.37629359462363,-327.5432800278975,-357.376293743892,[0.],0.015,0.0
33,6.449999999999999,-347.26443728602237,-347.2644374260766,-310.75388334698056,-364.7830248916953,-326.15340700991845,[0.],0.015,0.998,0.0,"(0,)",-345.59023221759895,-310.94950675665996,-345.5902323582687,[0.],0.015,0.0
34,7.3500000000000005,-335.1586749044106,-335.15867508130196,-294.1859697251572,-356.34551998227425,-313.8699919919298,[0.],0.015,0.998,0.0,"(0,)",-333.29658414764157,-294.3557335565124,-333.29658433277007,[0.],0.015,0.0
35,8.25,-322.9089014353906,-322.90890161725866,-277.61805597923967,-347.46654353696596,-301.5865769093406,[0.],0.015,0.998,0.0,"(0,)",-320.86893236403466,-277.761960241518,-320.86893253330993,[0.],0.015,0.0
