seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover
60,0.0001,60,0.1,0.75,1,-0.880785469411205,0.945,-0.8344583946947066,0.936,0.000528912,0.0,0.0
60,0.00021544346900318845,60,0.1,0.75,1,-0.8807854694261726,0.945,-0.8344583947029098,0.936,0.000528912,0.0,0.0
60,0.00046415888336127773,60,0.1,0.75,1,-0.8807854694137041,0.945,-0.8344583946975945,0.936,0.000528912,0.0,0.0
60,0.001,60,0.1,0.75,1,-0.8807854693758032,0.945,-0.8344583946895993,0.936,0.000528912,0.0,0.0
60,0.002154434690031882,60,0.1,0.75,1,-0.8807854694029824,0.945,-0.8344583946862254,0.934,0.000528912,0.0,0.0
60,0.004641588833612777,60,0.1,0.75,1,-0.8807854694143051,0.945,-0.8344583946888048,0.928,0.000528912,0.0,0.0
60,0.01,60,0.1,0.75,1,-0.8807854694045001,0.945,-0.8344583947046527,0.928,0.000528912,0.0,0.0
60,0.021544346900318822,60,0.1,0.75,1,-0.8807854693956508,0.945,-0.8344583946880314,0.924,0.000528912,0.0,0.0
60,0.046415888336127774,60,0.1,0.75,1,-0.8807854694090804,0.94,-0.8344583946845158,0.902,0.000528912,0.0,0.0
60,0.1,60,0.1,0.75,1,-0.8807854694373822,0.92,-0.8344583947026651,0.866,0.000528912,0.0,0.0
60,0.11,60,0.1,0.75,1,-0.8807854694034396,0.905,-0.834458394690237,0.866,0.000528912,0.0,0.0
60,0.14708333333333334,60,0.1,0.75,1,-0.8807854693986541,0.89,-0.8344583947015649,0.822,0.000528912,0.0,0.0
60,0.18416666666666667,60,0.1,0.75,1,-0.8807854694299041,0.835,-0.834458394695373,0.792,0.000528912,0.0,0.0
60,0.22125,60,0.1,0.75,1,-0.8807854693951157,0.77,-0.8344583946889436,0.76,0.000528912,0.0,0.0
60,0.25833333333333336,60,0.1,0.75,1,-0.8807854694115121,0.72,-0.83445839469553,0.702,0.000528912,0.0,0.0
60,0.29541666666666666,60,0.1,0.75,1,-0.8807854694188932,0.635,-0.8344583946716609,0.644,0.000528912,0.0,0.0
60,0.3325,60,0.1,0.75,1,-0.8807854694291938,0.575,-0.8344583946776645,0.588,0.000528912,0.0,0.0
