seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
4,4,0.9298938351830761,2.882258330560208,0.011803317243692546,-0.4731894393590581,-0.4670928690631163,-4.80465692639732,-0.5997164130120133,-1.7830594032110478,-0.44943530881459043,4.5090893002061945
