,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.087259259739893,-6.639829766380425,0.0,[0.05],0.8082028477365012,0.755,0.05,1.0
1,"(100,)",-4.195189040927333,-6.70544484372655,-0.07429656736558687,[0.08],1.158464857289538,0.71,0.08,1.0
2,"(200,)",-4.308195412789961,-6.756092669487563,0.0,[0.07],1.0299107151072704,0.71,0.07,1.0
3,"(300,)",-4.422931238113087,-6.841403131893623,-0.1401984044949743,[0.075],1.184960743330348,0.695,0.075,1.0
4,"(400,)",-4.352851195242324,-6.77206374313346,-0.058873535649473396,[0.075],1.1935077552849969,0.7,0.075,1.0
5,"(500,)",-4.348196285730112,-6.763287853130102,-0.06286608307936792,[0.075],1.20101958839837,0.7,0.075,1.0
