,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.0939454420843875,-6.608797931353957,-8.886864577561937e-10,[0.065],1.2972185866465968,0.725,0.065,1.0
1,"(100,)",-4.522934721766623,-7.152285806741094,-0.10896118561130885,[0.09],2.107045120569278,0.68,0.09,1.0
2,"(200,)",-4.599300599155844,-7.244037003926936,-0.1336081994399929,[0.1],2.2805000047521635,0.67,0.1,1.0
3,"(300,)",-4.619200868377687,-7.270087130318821,-0.14525052067055993,[0.1],2.319083866318141,0.665,0.1,1.0
4,"(400,)",-4.623854472443,-7.276947550816635,-0.13721379530701516,[0.1],2.3284570164455434,0.665,0.1,1.0
5,"(500,)",-4.625305465654603,-7.278599635915839,-0.13944252443190042,[0.105],2.331627501375129,0.665,0.105,1.0
