seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
90,0.5,90,0.15,0.5,1,-0.8608655837041297,0.8375,-0.8642419440931135,0.817,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.5423728813559322,90,0.15,0.5,1,-0.8603968372293721,0.85,-0.8633602899435424,0.822,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.5847457627118644,90,0.15,0.5,1,-0.8600997480122194,0.8375,-0.8628815856046372,0.826,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.6271186440677966,90,0.15,0.5,1,-0.8597310471304205,0.8225,-0.862372229886827,0.812,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.6694915254237288,90,0.15,0.5,1,-0.8593014771662106,0.7925,-0.8618295040249293,0.794,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.711864406779661,90,0.15,0.5,1,-0.8589621099445435,0.765,-0.8614892876095942,0.766,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.7542372881355932,90,0.15,0.5,1,-0.8586949798096011,0.7275,-0.8611971613870774,0.73,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.7966101694915254,90,0.15,0.5,1,-0.8584749985665525,0.665,-0.8609263606900119,0.679,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.8389830508474576,90,0.15,0.5,1,-0.858288748277685,0.605,-0.8607010041572937,0.616,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.8813559322033898,90,0.15,0.5,1,-0.8581282355087643,0.5375,-0.8605094579630476,0.546,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.923728813559322,90,0.15,0.5,1,-0.8579879291931849,0.465,-0.8603440552022907,0.45,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,0.9661016949152542,90,0.15,0.5,1,-0.8578640620808079,0.34,-0.8601991443911352,0.325,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.0084745762711864,90,0.15,0.5,1,-0.857748648073457,0.22,-0.860067732134844,0.187,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.0508474576271185,90,0.15,0.5,1,-0.8576306383065609,0.1675,-0.8599408883409633,0.15,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.0932203389830508,90,0.15,0.5,1,-0.8575248778209809,0.135,-0.8598206560669285,0.128,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.1355932203389831,90,0.15,0.5,1,-0.8574319328408335,0.1075,-0.8596990889701718,0.108,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.1779661016949152,90,0.15,0.5,1,-0.8573475728914031,0.1,-0.859589414459209,0.1,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.2203389830508473,90,0.15,0.5,1,-0.8572702192073277,0.0875,-0.8594880677855381,0.095,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.2627118644067796,90,0.15,0.5,1,-0.8571880539135784,0.0775,-0.8593829617959845,0.08,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.305084745762712,90,0.15,0.5,1,-0.8571030431278291,0.075,-0.8592487914515163,0.075,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.347457627118644,90,0.15,0.5,1,-0.8570351403732217,0.0675,-0.8591161405106802,0.071,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.3898305084745761,90,0.15,0.5,1,-0.8569696419237058,0.0625,-0.8589947733866833,0.07,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.4322033898305084,90,0.15,0.5,1,-0.8568855139071687,0.0625,-0.8588673399854554,0.068,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.4745762711864407,90,0.15,0.5,1,-0.8567297679444941,0.0625,-0.8586949050531989,0.064,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
90,1.5169491525423728,90,0.15,0.5,1,-0.8565872872408071,0.06,-0.858537460977116,0.062,0.6397407237923655,-0.8691047030245296,0.3033799917637475,-0.8057926174677255
