seed,a_seed,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj,scenario_in,nonrob_in,scenario_avg,nonrob_avg,scenario_cvar,nonrob_cvar
0,0,0.7097179211066018,-0.1892867477275036,0.4690791501379957,-0.6419428850665234,-0.8361043025714517,-1.1336925431638079,-0.862682360037836,-0.8945837502045103,-0.5589005177628162,0.11806003379950887
