,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj
0,0.01,0.0217,-0.9167507951699146,-0.9190933381311045,-0.9146101298486881,0.024399999999999998,-0.8213907685789457,-0.8291468319801781,-0.8158111430511605,0.018899999999999997,-0.8971802460205434,-0.8983403565851393,-0.8955748874766938,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
0,0.02,0.0358,-0.9179811748777353,-0.9197207045722474,-0.9155149541578125,0.035300000000000005,-0.826657016699909,-0.8312449330627193,-0.8219970507579297,0.0256,-0.8980950251816292,-0.898519996255589,-0.8964380446972908,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
0,0.03,0.0436,-0.9188235752642638,-0.9205437407598553,-0.9169456608743208,0.04529999999999999,-0.8311724273989549,-0.8329754575287567,-0.8272850245412616,0.031999999999999994,-0.8988748820063425,-0.8993770775627494,-0.8969995693823476,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
0,0.05,0.06200000000000001,-0.9209418930269326,-0.9225848954415867,-0.9188966393248894,0.06659999999999999,-0.8384383257063526,-0.8411249975458299,-0.8347475288126568,0.051888888888888894,-0.9004752713483819,-0.9019676944956362,-0.8995847952740426,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
0,0.08,0.0861,-0.922554949428253,-0.924687302139924,-0.9210819245000295,0.0934,-0.8460225291797974,-0.8491599812086373,-0.8441791804028953,0.07400000000000001,-0.902806890874331,-0.9038161053513709,-0.9005005216486479,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
0,0.1,0.10840000000000001,-0.9237936401164941,-0.9257777308053212,-0.9226720580132884,0.11739999999999999,-0.8513064503861354,-0.8537676194909736,-0.8484634584102606,0.087,-0.9022936349910555,-0.903055882477238,-0.9015313875048732,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
0,0.12,0.1217,-0.922435442368476,-0.9238097117590348,-0.9209375082839807,0.1302,-0.8545243402284111,-0.8567737245162771,-0.8507578549866018,0.11177777777777778,-0.9060628296780886,-0.9079121559739364,-0.9046219829841172,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
0,0.15,0.1476,-0.9236645447111329,-0.9257887333804933,-0.9222320008798401,0.15719999999999998,-0.8608401572399675,-0.8642949169155739,-0.8574605329352962,0.14279999999999998,-0.9079365759559345,-0.90895327801156,-0.9052785681518428,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
0,0.18,0.1738,-0.9249678843929864,-0.9275732414930762,-0.9222781932704515,0.18610000000000002,-0.8685308257641825,-0.8706433556464785,-0.8655306513046914,0.17566666666666664,-0.9080907383614657,-0.9100412012461706,-0.9061268001922698,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
0,0.2,0.19639999999999996,-0.9236283226035782,-0.9268630069766124,-0.9222348735582352,0.20329999999999998,-0.8736568335217868,-0.8770691060009534,-0.8684389854586059,0.18700000000000003,-0.9085335182949378,-0.9091777306262763,-0.9079088762637124,0.6178701273967953,-0.8949917913688255,0.2682881188640037,-0.8429714115926551,-0.898363022066984,-0.8893896320362671,-0.8439571450429806,-0.8415000992092494
