context_val,seed,alpha,eps,test_lcx_prob,test_lcx_obj,valid_lcx_prob,valid_lcx_obj,time,in_val,test_avg,valid_avg
12,30,0.08,0.08,0.0,-0.6275758756067,0.0,-0.6551295384559747,42670.60925126076,0.28630180973046104,-0.8262367639596073,-0.9423016283436453
