seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time
10,0.0001,10,0.2,0.5,1,-0.9361964967705769,0.8375,-0.8868506407203529,0.829,0.000476448
10,0.00021544346900318845,10,0.2,0.5,1,-0.9361964967476513,0.8375,-0.8868506407147729,0.829,0.000476448
10,0.00046415888336127773,10,0.2,0.5,1,-0.9361964967516618,0.8375,-0.8868506407057423,0.829,0.000476448
10,0.001,10,0.2,0.5,1,-0.936196496757196,0.8375,-0.8868506406980241,0.829,0.000476448
10,0.002154434690031882,10,0.2,0.5,1,-0.9361964967446665,0.835,-0.8868506407031428,0.829,0.000476448
10,0.004641588833612777,10,0.2,0.5,1,-0.936196496737225,0.8325,-0.8868506407043535,0.827,0.000476448
10,0.01,10,0.2,0.5,1,-0.9361964967305706,0.8275,-0.8868506407112836,0.827,0.000476448
10,0.021544346900318822,10,0.2,0.5,1,-0.9361964967482689,0.82,-0.8868506407142286,0.822,0.000476448
10,0.046415888336127774,10,0.2,0.5,1,-0.9361964967440582,0.7925,-0.8868506407259855,0.806,0.000476448
10,0.1,10,0.2,0.5,1,-0.9361964967596366,0.7625,-0.8868506407140977,0.776,0.000476448
10,0.11,10,0.2,0.5,1,-0.9361964964343725,0.7575,-0.886850640551893,0.769,0.000476448
10,0.14708333333333334,10,0.2,0.5,1,-0.9325882171295793,0.75,-0.8852698722770117,0.732,0.000476448
10,0.18416666666666667,10,0.2,0.5,1,-0.9394731233353424,0.72,-0.8859736798490826,0.713,0.000476448
10,0.22125,10,0.2,0.5,1,-0.9462655731948456,0.705,-0.8867137957523104,0.703,0.000476448
10,0.25833333333333336,10,0.2,0.5,1,-0.9477746293934578,0.685,-0.8868257713460175,0.678,0.000476448
10,0.29541666666666666,10,0.2,0.5,1,-0.9513745838934323,0.6425,-0.8846759895652523,0.657,0.000476448
10,0.3325,10,0.2,0.5,1,-0.9527144782049538,0.615,-0.8834974306275838,0.63,0.000476448
10,0.3695833333333333,10,0.2,0.5,1,-0.953044043082198,0.585,-0.8829469770103928,0.607,0.000476448
10,0.4066666666666667,10,0.2,0.5,1,-0.9531725277005964,0.5625,-0.8826053799171946,0.573,0.000476448
10,0.44375000000000003,10,0.2,0.5,1,-0.9532245139564014,0.5325,-0.8823642591578436,0.546,0.000476448
10,0.48083333333333333,10,0.2,0.5,1,-0.9531770131200876,0.505,-0.882229588276481,0.518,0.000476448
10,0.5179166666666667,10,0.2,0.5,1,-0.9530292829253253,0.46,-0.8821944245312396,0.479,0.000476448
10,0.555,10,0.2,0.5,1,-0.952902216946083,0.425,-0.8821641203372309,0.436,0.000476448
10,0.5920833333333334,10,0.2,0.5,1,-0.9527915520708412,0.375,-0.8821376562436637,0.383,0.000476448
10,0.6291666666666667,10,0.2,0.5,1,-0.9526943915415991,0.3375,-0.8821144066736838,0.339,0.000476448
10,0.66625,10,0.2,0.5,1,-0.9526083690303605,0.2975,-0.8820938122194584,0.29,0.000476448
10,0.7033333333333334,10,0.2,0.5,1,-0.9525316497942913,0.25,-0.8820754254519805,0.236,0.000476448
10,0.7404166666666667,10,0.2,0.5,1,-0.9524627680918999,0.2075,-0.8820588919002006,0.189,0.000476448
10,0.7775000000000001,10,0.2,0.5,1,-0.9524006486192045,0.16,-0.8820439892014538,0.152,0.000476448
10,0.8145833333333333,10,0.2,0.5,1,-0.9523442102857794,0.105,-0.8820304104417678,0.122,0.000476448
10,0.8516666666666667,10,0.2,0.5,1,-0.9522928190048545,0.075,-0.8820180742846925,0.095,0.000476448
10,0.88875,10,0.2,0.5,1,-0.9522457655617973,0.0525,-0.8820067632195948,0.074,0.000476448
10,0.9258333333333334,10,0.2,0.5,1,-0.952202601911745,0.0375,-0.8819963953257007,0.053,0.000476448
10,0.9629166666666668,10,0.2,0.5,1,-0.9521627208951818,0.0325,-0.8819867841958348,0.045,0.000476448
10,1.0,10,0.2,0.5,1,-0.952125875088179,0.0225,-0.8819779192338992,0.04,0.000476448
10,1.1,10,0.2,0.5,1,-0.9520389984532115,0.0075,-0.8819570074835533,0.018,0.000476448
10,1.2512820512820513,10,0.2,0.5,1,-0.9474384168225295,0.0025,-0.8749497747302424,0.002,0.000476448
10,1.4025641025641027,10,0.2,0.5,1,-0.9472290243930204,0.0,-0.8667428032874949,0.0,0.000476448
10,1.553846153846154,10,0.2,0.5,1,-0.9463423152605032,0.0,-0.8616216990199914,0.0,0.000476448
10,1.7051282051282053,10,0.2,0.5,1,-0.9463054915421675,0.0,-0.8564938760699443,0.0,0.000476448
10,1.8564102564102565,10,0.2,0.5,1,-0.9448256572084819,0.0,-0.8506920604949862,0.0,0.000476448
10,2.0076923076923077,10,0.2,0.5,1,-0.9402779292085541,0.0,-0.8472316315153992,0.0,0.000476448
10,2.1589743589743593,10,0.2,0.5,1,-0.9334516836764041,0.0,-0.8449815689241131,0.0,0.000476448
10,2.3102564102564105,10,0.2,0.5,1,-0.9282904420160827,0.0,-0.8428291521947376,0.0,0.000476448
10,2.4615384615384617,10,0.2,0.5,1,-0.9227993061194121,0.0,-0.8396404768743245,0.0,0.000476448
10,2.6128205128205133,10,0.2,0.5,1,-0.9140044368098995,0.0,-0.8344743220692252,0.0,0.000476448
10,2.7641025641025645,10,0.2,0.5,1,-0.9034814824751792,0.0,-0.824465295450542,0.0,0.000476448
10,2.9153846153846157,10,0.2,0.5,1,-0.894733633563325,0.0,-0.8172622712454888,0.0,0.000476448
10,3.066666666666667,10,0.2,0.5,1,-0.8894746572602074,0.0,-0.8125727900584594,0.0,0.000476448
