seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,nonrob_prob,nonrob_obj,scenario_probs,scenario_obj
50,0.5,50,0.08,0.25,1,-0.8487329658971344,0.2925,-0.8379916812469226,0.339,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.5423728813559322,50,0.08,0.25,1,-0.8445780215155316,0.255,-0.8338311610328207,0.305,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.5847457627118644,50,0.08,0.25,1,-0.8455931887662742,0.2275,-0.836445372569729,0.271,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.6271186440677966,50,0.08,0.25,1,-0.8449757097191309,0.195,-0.8362526872912892,0.237,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.6694915254237288,50,0.08,0.25,1,-0.8423337200694249,0.1475,-0.8353238614313377,0.184,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.711864406779661,50,0.08,0.25,1,-0.8410147331494002,0.125,-0.8347161201020931,0.158,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.7542372881355932,50,0.08,0.25,1,-0.839127790874266,0.11,-0.8335645514473013,0.143,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.7966101694915254,50,0.08,0.25,1,-0.8384647357822048,0.09,-0.8330821068047479,0.133,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.8389830508474576,50,0.08,0.25,1,-0.8379172134843772,0.0725,-0.8327561420694788,0.121,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.8813559322033898,50,0.08,0.25,1,-0.8375199114158973,0.065,-0.8324999312541822,0.107,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.923728813559322,50,0.08,0.25,1,-0.8372071597847577,0.0625,-0.8322915321774833,0.096,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,0.9661016949152542,50,0.08,0.25,1,-0.8369138074124386,0.0525,-0.8320934082510062,0.086,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,1.0084745762711864,50,0.08,0.25,1,-0.8366346825160004,0.05,-0.8319028041352651,0.083,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,1.0508474576271185,50,0.08,0.25,1,-0.8363970309086551,0.05,-0.8317414590357038,0.073,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
50,1.0932203389830508,50,0.08,0.25,1,-0.836184405586559,0.0475,-0.8316011210324589,0.067,0.5987035668285002,-0.9304749636904932,0.22205597092746462,-0.8267862834845466
