seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val
0,0.0001,0,0.1,1,4,0.4753892404147598,0.3525,0.37856785387432534,0.408,0.000459251,0.0,0.0,0.4753892404147598,0.37856785387432534,-0.9441189750349306
0,0.00021544346900318845,0,0.1,1,4,0.4753892392481559,0.3525,0.378567850375221,0.407,0.000459251,0.0,0.0,0.4753892392481559,0.378567850375221,-0.9441189748352928
0,0.00046415888336127773,0,0.1,1,4,0.47538924114351344,0.35,0.3785678536960717,0.407,0.000459251,0.0,0.0,0.47538924114351344,0.3785678536960717,-0.9441189751247813
0,0.001,0,0.1,1,4,0.4753892406397159,0.35,0.3785678538364289,0.407,0.000459251,0.0,0.0,0.4753892406397159,0.3785678538364289,-0.9441189752087734
0,0.002154434690031882,0,0.1,1,4,0.47538924091854046,0.3475,0.378567851562041,0.406,0.000459251,0.0,0.0,0.47538924091854046,0.378567851562041,-0.9441189749594753
0,0.004641588833612777,0,0.1,1,4,0.46313810272801803,0.34,0.3106723877253659,0.396,0.000459251,0.0,0.0,0.46313810272801803,0.3106723877253659,-0.9389824788480025
0,0.01,0,0.1,1,4,0.46411024020470665,0.3325,0.288431945416856,0.387,0.000459251,0.0,0.0,0.46411024020470665,0.288431945416856,-0.937531437395226
0,0.021544346900318822,0,0.1,1,4,0.20680654512375723,0.2975,0.13372544594580205,0.335,0.000459251,0.0,0.0,0.20680654512375723,0.13372544594580205,-0.9102582592783708
0,0.046415888336127774,0,0.1,1,4,0.07320864575339577,0.25,-0.01823500770022153,0.265,0.000459251,0.0,0.0,0.07320864575339577,-0.01823500770022153,-0.9044785166034359
0,0.1,0,0.1,1,4,-0.12265678247308975,0.1725,-0.1934138642798516,0.175,0.000459251,0.0,0.0,-0.12265678247308975,-0.1934138642798516,-0.886712748857931
0,0.11,0,0.1,1,4,-0.16140670797352985,0.15,-0.21998160882562282,0.158,0.000459251,0.0,0.0,-0.16140670797352985,-0.21998160882562282,-0.8843393654627516
0,0.17357142857142857,0,0.1,1,4,-0.32771638117352475,0.0825,-0.3450911022682173,0.085,0.000459251,0.0,0.0,-0.32771638117352475,-0.3450911022682173,-0.8644150690941083
0,0.23714285714285716,0,0.1,1,4,-0.43504440616516066,0.035,-0.4243892169212646,0.034,0.000459251,0.0,0.0,-0.43504440616516066,-0.4243892169212646,-0.8533842539406781
0,0.3007142857142857,0,0.1,1,4,-0.4675296226133963,0.015,-0.4674324407708334,0.013,0.000459251,0.0,0.0,-0.4675296226133963,-0.4674324407708334,-0.8458188073720305
0,0.36428571428571427,0,0.1,1,4,-0.4913694180010508,0.005,-0.4970879515565345,0.005,0.000459251,0.0,0.0,-0.4913694180010508,-0.4970879515565345,-0.8378752179077013
