,Rho,Test_worst,Test_insample,Test_val,Test_cvar,Lower_test,Upper_test,Probability_violations_test,Violations_test,Coverage_test,Avg_prob_test,step,Validate_worst,Validate_insample,Validate_cvar,Validate_val,Probability_violations_validate,Violations_validate,Avg_prob_validate
0,0.5,6.388682680502336,0.24132082503028746,-5.169552377538798,9.24424898817098,-11.523870881866888,-1.3359010000663214,[0.2],20.527025139149846,0.0,0.2,"(0,)",6.388682680502336,0.1919436878512742,23.88480900402471,-4.8836190156655,[0.1],28.429686089898556,0.1
1,0.5512820512820513,6.3886826819540925,0.919165774162371,-5.169552319219564,9.244248988549014,-11.523870884710025,-1.3359002620017226,[0.18],17.82941038127887,0.02,0.18,"(0,)",6.3886826819540925,0.875150171682683,23.884809005476466,-4.883619016361191,[0.1],27.063273125253513,0.1
2,0.6025641025641025,6.3886826834159995,1.5970107247938048,-5.169552241145413,9.244248988897798,-11.52387088770061,-1.3358992761718333,[0.18],15.369867037493346,0.04,0.18,"(0,)",6.3886826834159995,1.5583566565995488,23.884809006938372,-4.883619017125531,[0.1],25.6968601584208,0.1
3,0.6538461538461539,6.388682683878411,2.2748556770227553,-5.169552149861191,9.244248989017148,-11.523870888610444,-1.3358981322032977,[0.18],12.910323687916028,0.04,0.18,"(0,)",6.388682683878411,2.2415631427796923,23.884809007400783,-4.8836190173492415,[0.1],24.330447187026277,0.1
4,0.7051282051282051,6.3886826830361105,2.952700631484023,-5.169552063527538,9.24424898882681,-11.523870886844897,-1.335897058993283,[0.14],10.853030769235902,0.06,0.14,"(0,)",6.3886826830361105,2.924769631118136,23.884809006558484,-4.883619016887618,[0.1],22.964034208643426,0.1
5,0.7564102564102564,6.388679722454363,3.630547487860814,-5.169550313462452,9.244248423278133,-11.523864267294359,-1.3358986172832967,[0.12],9.169086881333133,0.08,0.12,"(0,)",6.388679722454363,3.607978060614422,23.884806045976738,-4.883617187403223,[0.1],21.59761136395727,0.1
6,0.8076923076923077,6.388679711094503,4.308392491914088,-5.169550360564931,9.24424841860566,-11.523864251904676,-1.335899235923168,[0.08],7.9399020544647625,0.1,0.08,"(0,)",6.388679711094503,4.291184601392154,23.884806034616876,-4.883617185388312,[0.1],20.231198258501184,0.1
7,0.858974358974359,6.388679731507966,4.986237475613021,-5.1695506054086104,9.244248420353106,-11.523864306155282,-1.3359020832395698,[0.08],6.846771619836706,0.1,0.08,"(0,)",6.388679731507966,4.9743911244353,23.88480605503034,-4.8836172023068825,[0.05],18.92541489707518,0.05
8,0.9102564102564102,6.388679781773864,5.664082438637212,-5.169550871375744,9.244248428301882,-11.523864425157868,-1.3359049702756742,[0.08],5.753641230242548,0.12,0.08,"(0,)",6.388679781773864,5.657597625849541,23.88480610529624,-4.883617236675226,[0.05],18.242208445895947,0.05
9,0.9615384615384615,6.388679875867081,6.341927376719898,-5.169550853484001,9.244248444949806,-11.523864640845822,-1.3359039700138389,[0.08],4.66051090597197,0.14,0.08,"(0,)",6.388679875867081,6.340804095680889,23.884806199389455,-4.883617297472596,[0.05],17.55900207067213,0.05
10,1.0128205128205128,6.388680006248988,7.019772274042301,-5.169550775622228,9.244248469602237,-11.523864933381823,-1.3359019586261593,[0.06],3.821512883464694,0.14,0.06,"(0,)",6.388680006248988,7.0240105229062975,23.88480632977136,-4.883617378549643,[0.05],16.875795775271953,0.05
11,1.064102564102564,6.388680072200988,7.697617211829147,-5.169550601956978,9.244248482593129,-11.523865079274248,-1.3358992751919936,[0.04],3.120025043600804,0.16,0.04,"(0,)",6.388680072200988,7.707216991402251,23.884806395723363,-4.883617418519856,[0.05],16.192589373954547,0.05
12,1.1153846153846154,6.388680148379276,8.375462138806505,-5.169549931384779,9.244248497815743,-11.523865246918652,-1.3358903061536607,[0.04],2.5734599433728405,0.18,0.04,"(0,)",6.388680148379276,8.390423442159001,23.884806471901648,-4.883617464252913,[0.05],15.509383000799398,0.05
13,1.1666666666666665,6.388680183914606,9.053307124677936,-5.169548533579981,9.244248504617474,-11.523865326317722,-1.3358725526435908,[0.04],2.0268947773651953,0.2,0.04,"(0,)",6.388680183914606,9.07362993513861,23.88480650743698,-4.883617486184784,[0.05],14.826176544001786,0.05
14,1.217948717948718,6.388680224237497,9.731152089865875,-5.169547415282713,9.244248512378519,-11.523865416242215,-1.335858256156674,[0.02],1.6670600841072591,0.2,0.02,"(0,)",6.388680224237497,9.756836420537578,23.884806547759872,-4.883617510985584,[0.05],14.142970099643469,0.05
15,1.2692307692307692,6.3886802762596275,10.408997003518841,-5.169548789422395,9.244248522626629,-11.52386553131617,-1.3358750285806753,[0.02],1.3937775189445871,0.22,0.02,"(0,)",6.3886802762596275,10.440042886424058,23.884806599782003,-4.883617542511496,[0.05],13.459763686736787,0.05
16,1.3205128205128205,6.38868036769777,11.086841786142395,-5.1695515212899785,9.244248542445897,-11.523865726353526,-1.3359085096111256,[0.02],1.1204950061422339,0.26,0.02,"(0,)",6.38868036769777,11.123249262034205,23.88480669122014,-4.883617594311103,[0.05],12.776557404730905,0.05
17,1.3717948717948718,6.388680295229387,11.764686781617348,-5.169551226359484,9.244248529954358,-11.523865558914526,-1.3359054290378467,[0.02],0.8472123686618597,0.26,0.02,"(0,)",6.388680295229387,11.806455783111423,23.88480661875176,-4.8836175468257945,[0.05],12.093350811029968,0.05
