,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,Rho
0,0,-9.316899501598838,-4.556914090547921,[0.05],0.5431850154117474,0.05,34.835334350106265,[1.54318502],1,0.0,tensor(0.),"[np.float64(0.565849865975846), np.float64(9.158221855617407), np.float64(0.0), np.float64(2.4632301143860813)]",1.0
1,1,-12.363263658048044,-5.006071091367272,[0.085],0.8738645832443946,0.085,33.22066553673623,[1.54318502],1,0.0,tensor(-0.3626),"[np.float64(0.5562397161855599), np.float64(9.159159646938253), np.float64(0.011577018242029384), np.float64(2.462296710420442)]",1.0
2,2,-14.145916204375226,-5.442729149002613,[0.14],1.4364816130998184,0.14,30.795143095294268,[1.54318502],1,3.625574397984215e-05,tensor(1.9368),"[np.float64(0.5419614663503978), np.float64(9.160596025055447), np.float64(0.0290987511812159), np.float64(2.4608579190740993)]",1.0
3,3,-13.87048926212212,-5.847295320814705,[0.185],2.216361468712163,0.185,28.580124183545035,[1.54318502],1,-0.00012841799168953588,tensor(-5.4043),"[np.float64(0.5287989512184872), np.float64(9.161966261313978), np.float64(0.04526188840912896), np.float64(2.459496113400638)]",1.0
4,4,-12.920251122021032,-6.032333611511991,[0.205],2.7700249310724487,0.205,27.358116751611153,[1.54318502],1,0.0002802778268677737,tensor(2.1027),"[np.float64(0.5217309073583861), np.float64(9.1627589080427), np.float64(0.054234140039152015), np.float64(2.4586852255818683)]",1.0
5,5,-13.03008222835189,-6.055246715613029,[0.205],2.7577147253837144,0.205,27.330119561143757,[1.54318502],1,0.0003969654968225167,tensor(2.0967),"[np.float64(0.5215369082104859), np.float64(9.16284695039093), np.float64(0.05462809876272625), np.float64(2.4585600683678743)]",1.0
6,6,-13.914324686654947,-5.938566381749024,[0.18],2.315233955011439,0.18,28.25742995929566,[1.54318502],1,0.00028064677042253237,tensor(2.1221),"[np.float64(0.52685313982967), np.float64(9.162374722635947), np.float64(0.048545418761205064), np.float64(2.458979828945526)]",1.0
7,7,-14.240612588652874,-5.712275523736148,[0.145],1.8742622067031116,0.145,29.502361383673612,[1.54318502],1,-2.462125407073036e-05,tensor(-4.8271),"[np.float64(0.5344391614196707), np.float64(9.161697671162713), np.float64(0.04102522340237274), np.float64(2.459579021046737)]",1.0
8,8,-14.222775040720249,-5.514829775096572,[0.135],1.5211054449169976,0.135,30.5491214373696,[1.54318502],1,0.00021387874645838336,tensor(2.0301),"[np.float64(0.5414299366355427), np.float64(9.161149188685604), np.float64(0.03570023080704563), np.float64(2.460055932082012)]",1.0
9,9,-13.945041515788253,-5.41907572901023,[0.13],1.290185306643887,0.13,31.159160535681384,[1.54318502],1,0.00020166950388489501,tensor(1.9125),"[np.float64(0.5462873446565345), np.float64(9.160857599023887), np.float64(0.03397205816823352), np.float64(2.460271481043071)]",1.0
10,10,-13.990016985127927,-5.428578008657101,[0.125],1.245082950381708,0.125,31.107723134578183,[1.54318502],1,6.496130873490409e-07,tensor(1.9169),"[np.float64(0.5468913729527928), np.float64(9.16097262290348), np.float64(0.03650969213835502), np.float64(2.460091748451271)]",1.0
11,11,-14.336423080126135,-5.550537960920492,[0.14],1.3826670271053234,0.14,30.45794686400446,[1.54318502],1,-0.00035185972219898783,tensor(-3.5476),"[np.float64(0.543751769098512), np.float64(9.161446254135665), np.float64(0.042147578538908576), np.float64(2.4595659870757673)]",1.0
12,12,-14.689407921697343,-5.726111947629074,[0.15],1.6208470128562837,0.15,29.558800753463686,[1.54318502],1,-0.0002791076302728627,tensor(-4.0737),"[np.float64(0.5387063366646859), np.float64(9.162104313643365), np.float64(0.04915955414428359), np.float64(2.458869253729976)]",1.0
13,13,-14.758544896003894,-5.90849683648333,[0.175],1.927683069559256,0.175,28.620014758952276,[1.54318502],1,0.00018646316690754632,tensor(1.9524),"[np.float64(0.5331991034682921), np.float64(9.162803024605548), np.float64(0.05646462350999341), np.float64(2.458149872202827)]",1.0
14,14,-14.657503789218648,-5.992871510622816,[0.195],2.0901536245371495,0.195,28.175013446140678,[1.54318502],1,0.00036368347487225464,tensor(1.8621),"[np.float64(0.5309390500022008), np.float64(9.163201852514737), np.float64(0.06121008367550722), np.float64(2.457722262460635)]",1.0
15,15,-14.82157786203826,-5.971347572849404,[0.175],1.991162905077344,0.175,28.393059979069257,[1.54318502],1,0.0003192511159466403,tensor(1.9881),"[np.float64(0.5325652105442692), np.float64(9.163227140758865), np.float64(0.062365975387505664), np.float64(2.457672497764899)]",1.0
16,16,-14.978377374361523,-5.888356935469235,[0.16],1.7996620811069521,0.16,28.89671619026676,[1.54318502],1,8.489815827863742e-05,tensor(2.0057),"[np.float64(0.5361632717264534), np.float64(9.16307212621257), np.float64(0.0625358723594517), np.float64(2.457794309538152)]",1.0
17,17,-14.86117859792989,-5.804812924852768,[0.155],1.6112305834869693,0.155,29.42828318120057,[1.54318502],1,-0.0003031550336468869,tensor(-3.8247),"[np.float64(0.5402304776704563), np.float64(9.16290087805331), np.float64(0.06308306862981121), np.float64(2.457936300753081)]",1.0
