,step,Validate_val,Lower_validate,Upper_validate,Probability_violations_validate,Violations_validate,Coverage_validate,Avg_prob_validate,Rho
0,"(0,)",-4.278598874048481,-6.649632768639227,0.0,[0.07],0.44948713437969395,0.755,0.07,1.0
1,"(100,)",-5.391956205061309,-7.876119280370794,-0.12595086145445422,[0.19],2.0988526830564003,0.48,0.19,1.0
2,"(200,)",-5.348760656122956,-8.101961662297306,-0.1264145876244911,[0.165],1.808178900519839,0.475,0.165,1.0
3,"(300,)",-5.270407870733805,-8.030444741794838,-0.12640751513281545,[0.155],1.6124352174994283,0.475,0.155,1.0
4,"(400,)",-5.263511505210944,-8.010390394181453,-0.1259992993183654,[0.15],1.5899438600426161,0.465,0.15,1.0
5,"(500,)",-5.301260333588553,-8.060908256293136,-0.12721042632468438,[0.155],1.6694318196903892,0.46,0.155,1.0
